Episodio,Epoch,Acción,CanastaActual,CanastaObjetivo,RecompensaObtenida,RecompensaAcumulada
23,3,go to Bakery,['apples'],"['carrots', 'bread', 'bagel']",0,10
23,3,take cake,"['apples', 'cake']","['carrots', 'bread', 'bagel']",10,20
23,3,go to Bakery,"['apples', 'cake']","['carrots', 'bread', 'bagel']",0,20
23,3,take croissant,"['apples', 'cake', 'croissant']","['carrots', 'bread', 'bagel']",10,30
23,3,go to Bakery,"['apples', 'cake', 'croissant']","['carrots', 'bread', 'bagel']",0,30
23,3,go to Bakery,"['apples', 'cake', 'croissant']","['carrots', 'bread', 'bagel']",0,30
23,3,checkout,"['apples', 'cake', 'croissant']","['carrots', 'bread', 'bagel']",-10,20
23,3,take croissant,"['apples', 'cake', 'croissant']","['carrots', 'bread', 'bagel']",-1,19
23,3,take croissant,"['apples', 'cake', 'croissant']","['carrots', 'bread', 'bagel']",-1,18
23,3,take bagel,"['apples', 'cake', 'croissant', 'bagel']","['carrots', 'bread', 'bagel']",10,28
23,3,take bagel,"['apples', 'cake', 'croissant', 'bagel']","['carrots', 'bread', 'bagel']",-1,27
23,3,go to Dairy,"['apples', 'cake', 'croissant', 'bagel']","['carrots', 'bread', 'bagel']",0,27
23,3,go to Produce,"['apples', 'cake', 'croissant', 'bagel']","['carrots', 'bread', 'bagel']",0,27
24,3,go to Bakery,[],"['cake', 'lettuce', 'bananas']",0,0
24,3,take bread,['bread'],"['cake', 'lettuce', 'bananas']",10,10
24,3,take croissant,"['bread', 'croissant']","['cake', 'lettuce', 'bananas']",10,20
24,3,go to Dairy,"['bread', 'croissant']","['cake', 'lettuce', 'bananas']",0,20
24,3,checkout,"['bread', 'croissant']","['cake', 'lettuce', 'bananas']",-10,10
24,3,take cheese,"['bread', 'croissant', 'cheese']","['cake', 'lettuce', 'bananas']",10,20
24,3,go to Bakery,"['bread', 'croissant', 'cheese']","['cake', 'lettuce', 'bananas']",0,20
24,3,go to Produce,"['bread', 'croissant', 'cheese']","['cake', 'lettuce', 'bananas']",0,20
24,3,take apples,"['bread', 'croissant', 'cheese', 'apples']","['cake', 'lettuce', 'bananas']",10,30
24,3,checkout,"['bread', 'croissant', 'cheese', 'apples']","['cake', 'lettuce', 'bananas']",-10,20
24,3,take bananas,"['bread', 'croissant', 'cheese', 'apples', 'bananas']","['cake', 'lettuce', 'bananas']",10,30
24,3,go to Produce,"['bread', 'croissant', 'cheese', 'apples', 'bananas']","['cake', 'lettuce', 'bananas']",0,30
24,3,go to Bakery,"['bread', 'croissant', 'cheese', 'apples', 'bananas']","['cake', 'lettuce', 'bananas']",0,30
24,3,take croissant,"['bread', 'croissant', 'cheese', 'apples', 'bananas']","['cake', 'lettuce', 'bananas']",-1,29
24,3,go to Dairy,"['bread', 'croissant', 'cheese', 'apples', 'bananas']","['cake', 'lettuce', 'bananas']",0,29
25,3,go to Produce,[],"['bananas', 'cheese', 'bagel']",0,0
25,3,go to Bakery,[],"['bananas', 'cheese', 'bagel']",0,0
25,3,go to Dairy,[],"['bananas', 'cheese', 'bagel']",0,0
25,3,take cheese,['cheese'],"['bananas', 'cheese', 'bagel']",10,10
25,3,go to Produce,['cheese'],"['bananas', 'cheese', 'bagel']",0,10
25,3,take apples,"['cheese', 'apples']","['bananas', 'cheese', 'bagel']",10,20
25,3,take carrots,"['cheese', 'apples', 'carrots']","['bananas', 'cheese', 'bagel']",10,30
25,3,go to Dairy,"['cheese', 'apples', 'carrots']","['bananas', 'cheese', 'bagel']",0,30
25,3,go to Dairy,"['cheese', 'apples', 'carrots']","['bananas', 'cheese', 'bagel']",0,30
25,3,go to Produce,"['cheese', 'apples', 'carrots']","['bananas', 'cheese', 'bagel']",0,30
25,3,take bananas,"['cheese', 'apples', 'carrots', 'bananas']","['bananas', 'cheese', 'bagel']",10,40
25,3,go to Bakery,"['cheese', 'apples', 'carrots', 'bananas']","['bananas', 'cheese', 'bagel']",0,40
25,3,take cake,"['cheese', 'apples', 'carrots', 'bananas', 'cake']","['bananas', 'cheese', 'bagel']",10,50
25,3,take bagel,"['cheese', 'apples', 'carrots', 'bananas', 'cake', 'bagel']","['bananas', 'cheese', 'bagel']",10,60
25,3,go to Dairy,"['cheese', 'apples', 'carrots', 'bananas', 'cake', 'bagel']","['bananas', 'cheese', 'bagel']",0,60
26,3,go to Produce,[],"['cheese', 'carrots', 'milk']",0,0
26,3,take carrots,['carrots'],"['cheese', 'carrots', 'milk']",10,10
26,3,take lettuce,"['carrots', 'lettuce']","['cheese', 'carrots', 'milk']",10,20
26,3,go to Dairy,"['carrots', 'lettuce']","['cheese', 'carrots', 'milk']",0,20
26,3,take yogurt,"['carrots', 'lettuce', 'yogurt']","['cheese', 'carrots', 'milk']",10,30
26,3,go to Bakery,"['carrots', 'lettuce', 'yogurt']","['cheese', 'carrots', 'milk']",0,30
26,3,take croissant,"['carrots', 'lettuce', 'yogurt', 'croissant']","['cheese', 'carrots', 'milk']",10,40
26,3,take bread,"['carrots', 'lettuce', 'yogurt', 'croissant', 'bread']","['cheese', 'carrots', 'milk']",10,50
26,3,take bagel,"['carrots', 'lettuce', 'yogurt', 'croissant', 'bread', 'bagel']","['cheese', 'carrots', 'milk']",10,60
26,3,go to Bakery,"['carrots', 'lettuce', 'yogurt', 'croissant', 'bread', 'bagel']","['cheese', 'carrots', 'milk']",0,60
26,3,checkout,"['carrots', 'lettuce', 'yogurt', 'croissant', 'bread', 'bagel']","['cheese', 'carrots', 'milk']",-10,50
26,3,go to Produce,"['carrots', 'lettuce', 'yogurt', 'croissant', 'bread', 'bagel']","['cheese', 'carrots', 'milk']",0,50
26,3,go to Dairy,"['carrots', 'lettuce', 'yogurt', 'croissant', 'bread', 'bagel']","['cheese', 'carrots', 'milk']",0,50
26,3,checkout,"['carrots', 'lettuce', 'yogurt', 'croissant', 'bread', 'bagel']","['cheese', 'carrots', 'milk']",-10,40
26,3,go to Bakery,"['carrots', 'lettuce', 'yogurt', 'croissant', 'bread', 'bagel']","['cheese', 'carrots', 'milk']",0,40
27,3,go to Bakery,[],"['bananas', 'yogurt', 'cake']",0,0
27,3,take cake,['cake'],"['bananas', 'yogurt', 'cake']",10,10
27,3,take bread,"['cake', 'bread']","['bananas', 'yogurt', 'cake']",10,20
27,3,take bagel,"['cake', 'bread', 'bagel']","['bananas', 'yogurt', 'cake']",10,30
27,3,take bread,"['cake', 'bread', 'bagel']","['bananas', 'yogurt', 'cake']",-1,29
27,3,take cake,"['cake', 'bread', 'bagel']","['bananas', 'yogurt', 'cake']",-1,28
27,3,go to Bakery,"['cake', 'bread', 'bagel']","['bananas', 'yogurt', 'cake']",0,28
27,3,take bread,"['cake', 'bread', 'bagel']","['bananas', 'yogurt', 'cake']",-1,27
27,3,take croissant,"['cake', 'bread', 'bagel', 'croissant']","['bananas', 'yogurt', 'cake']",10,37
27,3,take bread,"['cake', 'bread', 'bagel', 'croissant']","['bananas', 'yogurt', 'cake']",-1,36
27,3,checkout,"['cake', 'bread', 'bagel', 'croissant']","['bananas', 'yogurt', 'cake']",-10,26
27,3,go to Dairy,"['cake', 'bread', 'bagel', 'croissant']","['bananas', 'yogurt', 'cake']",0,26
27,3,take milk,"['cake', 'bread', 'bagel', 'croissant', 'milk']","['bananas', 'yogurt', 'cake']",10,36
27,3,take yogurt,"['cake', 'bread', 'bagel', 'croissant', 'milk', 'yogurt']","['bananas', 'yogurt', 'cake']",10,46
27,3,go to Produce,"['cake', 'bread', 'bagel', 'croissant', 'milk', 'yogurt']","['bananas', 'yogurt', 'cake']",0,46
28,3,go to Produce,[],"['butter', 'bananas', 'apples']",0,0
28,3,checkout,[],"['butter', 'bananas', 'apples']",-10,-10
28,3,go to Dairy,[],"['butter', 'bananas', 'apples']",0,-10
28,3,take butter,['butter'],"['butter', 'bananas', 'apples']",10,0
28,3,go to Bakery,['butter'],"['butter', 'bananas', 'apples']",0,0
28,3,take bagel,"['butter', 'bagel']","['butter', 'bananas', 'apples']",10,10
28,3,checkout,"['butter', 'bagel']","['butter', 'bananas', 'apples']",-10,0
28,3,go to Dairy,"['butter', 'bagel']","['butter', 'bananas', 'apples']",0,0
28,3,take yogurt,"['butter', 'bagel', 'yogurt']","['butter', 'bananas', 'apples']",10,10
28,3,go to Bakery,"['butter', 'bagel', 'yogurt']","['butter', 'bananas', 'apples']",0,10
28,3,take cake,"['butter', 'bagel', 'yogurt', 'cake']","['butter', 'bananas', 'apples']",10,20
28,3,go to Bakery,"['butter', 'bagel', 'yogurt', 'cake']","['butter', 'bananas', 'apples']",0,20
28,3,go to Dairy,"['butter', 'bagel', 'yogurt', 'cake']","['butter', 'bananas', 'apples']",0,20
28,3,go to Dairy,"['butter', 'bagel', 'yogurt', 'cake']","['butter', 'bananas', 'apples']",0,20
28,3,go to Dairy,"['butter', 'bagel', 'yogurt', 'cake']","['butter', 'bananas', 'apples']",0,20
29,3,checkout,[],"['cake', 'croissant', 'apples']",-10,-10
29,3,go to Produce,[],"['cake', 'croissant', 'apples']",0,-10
29,3,take apples,['apples'],"['cake', 'croissant', 'apples']",10,0
29,3,take lettuce,"['apples', 'lettuce']","['cake', 'croissant', 'apples']",10,10
29,3,take lettuce,"['apples', 'lettuce']","['cake', 'croissant', 'apples']",-1,9
29,3,go to Dairy,"['apples', 'lettuce']","['cake', 'croissant', 'apples']",0,9
29,3,take cheese,"['apples', 'lettuce', 'cheese']","['cake', 'croissant', 'apples']",10,19
29,3,take yogurt,"['apples', 'lettuce', 'cheese', 'yogurt']","['cake', 'croissant', 'apples']",10,29
29,3,take butter,"['apples', 'lettuce', 'cheese', 'yogurt', 'butter']","['cake', 'croissant', 'apples']",10,39
29,3,go to Produce,"['apples', 'lettuce', 'cheese', 'yogurt', 'butter']","['cake', 'croissant', 'apples']",0,39
29,3,checkout,"['apples', 'lettuce', 'cheese', 'yogurt', 'butter']","['cake', 'croissant', 'apples']",-10,29
29,3,go to Dairy,"['apples', 'lettuce', 'cheese', 'yogurt', 'butter']","['cake', 'croissant', 'apples']",0,29
29,3,take yogurt,"['apples', 'lettuce', 'cheese', 'yogurt', 'butter']","['cake', 'croissant', 'apples']",-1,28
29,3,go to Bakery,"['apples', 'lettuce', 'cheese', 'yogurt', 'butter']","['cake', 'croissant', 'apples']",0,28
29,3,go to Produce,"['apples', 'lettuce', 'cheese', 'yogurt', 'butter']","['cake', 'croissant', 'apples']",0,28
30,3,checkout,[],"['croissant', 'cheese']",-10,-10
30,3,checkout,[],"['croissant', 'cheese']",-10,-20
30,3,go to Dairy,[],"['croissant', 'cheese']",0,-20
30,3,go to Bakery,[],"['croissant', 'cheese']",0,-20
30,3,take cake,['cake'],"['croissant', 'cheese']",10,-10
30,3,checkout,['cake'],"['croissant', 'cheese']",-10,-20
30,3,take bread,"['cake', 'bread']","['croissant', 'cheese']",10,-10
30,3,take cake,"['cake', 'bread']","['croissant', 'cheese']",-1,-11
30,3,take cake,"['cake', 'bread']","['croissant', 'cheese']",-1,-12
30,3,go to Produce,"['cake', 'bread']","['croissant', 'cheese']",0,-12
30,3,take carrots,"['cake', 'bread', 'carrots']","['croissant', 'cheese']",10,-2
30,3,checkout,"['cake', 'bread', 'carrots']","['croissant', 'cheese']",-10,-12
30,3,take lettuce,"['cake', 'bread', 'carrots', 'lettuce']","['croissant', 'cheese']",10,-2
30,3,go to Dairy,"['cake', 'bread', 'carrots', 'lettuce']","['croissant', 'cheese']",0,-2
30,3,take milk,"['cake', 'bread', 'carrots', 'lettuce', 'milk']","['croissant', 'cheese']",10,8
31,4,go to Bakery,[],"['bread', 'lettuce']",0,0
31,4,take croissant,['croissant'],"['bread', 'lettuce']",10,10
31,4,take bread,"['croissant', 'bread']","['bread', 'lettuce']",10,20
31,4,go to Bakery,"['croissant', 'bread']","['bread', 'lettuce']",0,20
31,4,take croissant,"['croissant', 'bread']","['bread', 'lettuce']",-1,19
31,4,go to Dairy,"['croissant', 'bread']","['bread', 'lettuce']",0,19
31,4,go to Produce,"['croissant', 'bread']","['bread', 'lettuce']",0,19
31,4,go to Produce,"['croissant', 'bread']","['bread', 'lettuce']",0,19
31,4,go to Bakery,"['croissant', 'bread']","['bread', 'lettuce']",0,19
31,4,take bread,"['croissant', 'bread']","['bread', 'lettuce']",-1,18
31,4,go to Bakery,"['croissant', 'bread']","['bread', 'lettuce']",0,18
31,4,go to Dairy,"['croissant', 'bread']","['bread', 'lettuce']",0,18
31,4,go to Dairy,"['croissant', 'bread']","['bread', 'lettuce']",0,18
31,4,take yogurt,"['croissant', 'bread', 'yogurt']","['bread', 'lettuce']",10,28
31,4,go to Produce,"['croissant', 'bread', 'yogurt']","['bread', 'lettuce']",0,28
32,4,go to Produce,[],"['apples', 'bagel']",0,0
32,4,take bananas,['bananas'],"['apples', 'bagel']",10,10
32,4,take carrots,"['bananas', 'carrots']","['apples', 'bagel']",10,20
32,4,go to Bakery,"['bananas', 'carrots']","['apples', 'bagel']",0,20
32,4,take bread,"['bananas', 'carrots', 'bread']","['apples', 'bagel']",10,30
32,4,checkout,"['bananas', 'carrots', 'bread']","['apples', 'bagel']",-10,20
32,4,take croissant,"['bananas', 'carrots', 'bread', 'croissant']","['apples', 'bagel']",10,30
32,4,go to Produce,"['bananas', 'carrots', 'bread', 'croissant']","['apples', 'bagel']",0,30
32,4,go to Dairy,"['bananas', 'carrots', 'bread', 'croissant']","['apples', 'bagel']",0,30
32,4,take cheese,"['bananas', 'carrots', 'bread', 'croissant', 'cheese']","['apples', 'bagel']",10,40
32,4,go to Bakery,"['bananas', 'carrots', 'bread', 'croissant', 'cheese']","['apples', 'bagel']",0,40
32,4,go to Produce,"['bananas', 'carrots', 'bread', 'croissant', 'cheese']","['apples', 'bagel']",0,40
32,4,go to Bakery,"['bananas', 'carrots', 'bread', 'croissant', 'cheese']","['apples', 'bagel']",0,40
32,4,go to Dairy,"['bananas', 'carrots', 'bread', 'croissant', 'cheese']","['apples', 'bagel']",0,40
32,4,take milk,"['bananas', 'carrots', 'bread', 'croissant', 'cheese', 'milk']","['apples', 'bagel']",10,50
33,4,checkout,[],"['croissant', 'apples']",-10,-10
33,4,go to Dairy,[],"['croissant', 'apples']",0,-10
33,4,go to Dairy,[],"['croissant', 'apples']",0,-10
33,4,take butter,['butter'],"['croissant', 'apples']",10,0
33,4,checkout,['butter'],"['croissant', 'apples']",-10,-10
33,4,go to Produce,['butter'],"['croissant', 'apples']",0,-10
33,4,take lettuce,"['butter', 'lettuce']","['croissant', 'apples']",10,0
33,4,go to Produce,"['butter', 'lettuce']","['croissant', 'apples']",0,0
33,4,go to Produce,"['butter', 'lettuce']","['croissant', 'apples']",0,0
33,4,go to Produce,"['butter', 'lettuce']","['croissant', 'apples']",0,0
33,4,go to Bakery,"['butter', 'lettuce']","['croissant', 'apples']",0,0
33,4,go to Produce,"['butter', 'lettuce']","['croissant', 'apples']",0,0
33,4,take lettuce,"['butter', 'lettuce']","['croissant', 'apples']",-1,-1
33,4,take bananas,"['butter', 'lettuce', 'bananas']","['croissant', 'apples']",10,9
33,4,checkout,"['butter', 'lettuce', 'bananas']","['croissant', 'apples']",-10,-1
34,4,checkout,[],"['carrots', 'milk']",-10,-10
34,4,go to Dairy,[],"['carrots', 'milk']",0,-10
34,4,checkout,[],"['carrots', 'milk']",-10,-20
34,4,take yogurt,['yogurt'],"['carrots', 'milk']",10,-10
34,4,take yogurt,['yogurt'],"['carrots', 'milk']",-1,-11
34,4,go to Bakery,['yogurt'],"['carrots', 'milk']",0,-11
34,4,go to Bakery,['yogurt'],"['carrots', 'milk']",0,-11
34,4,take croissant,"['yogurt', 'croissant']","['carrots', 'milk']",10,-1
34,4,take cake,"['yogurt', 'croissant', 'cake']","['carrots', 'milk']",10,9
34,4,take cake,"['yogurt', 'croissant', 'cake']","['carrots', 'milk']",-1,8
34,4,take cake,"['yogurt', 'croissant', 'cake']","['carrots', 'milk']",-1,7
34,4,go to Produce,"['yogurt', 'croissant', 'cake']","['carrots', 'milk']",0,7
34,4,take bananas,"['yogurt', 'croissant', 'cake', 'bananas']","['carrots', 'milk']",10,17
34,4,take carrots,"['yogurt', 'croissant', 'cake', 'bananas', 'carrots']","['carrots', 'milk']",10,27
34,4,go to Dairy,"['yogurt', 'croissant', 'cake', 'bananas', 'carrots']","['carrots', 'milk']",0,27
35,4,go to Produce,[],"['carrots', 'cheese']",0,0
35,4,go to Bakery,[],"['carrots', 'cheese']",0,0
35,4,take cake,['cake'],"['carrots', 'cheese']",10,10
35,4,go to Dairy,['cake'],"['carrots', 'cheese']",0,10
35,4,checkout,['cake'],"['carrots', 'cheese']",-10,0
35,4,take milk,"['cake', 'milk']","['carrots', 'cheese']",10,10
35,4,go to Dairy,"['cake', 'milk']","['carrots', 'cheese']",0,10
35,4,take butter,"['cake', 'milk', 'butter']","['carrots', 'cheese']",10,20
35,4,go to Dairy,"['cake', 'milk', 'butter']","['carrots', 'cheese']",0,20
35,4,go to Produce,"['cake', 'milk', 'butter']","['carrots', 'cheese']",0,20
35,4,take apples,"['cake', 'milk', 'butter', 'apples']","['carrots', 'cheese']",10,30
35,4,checkout,"['cake', 'milk', 'butter', 'apples']","['carrots', 'cheese']",-10,20
35,4,go to Dairy,"['cake', 'milk', 'butter', 'apples']","['carrots', 'cheese']",0,20
35,4,go to Bakery,"['cake', 'milk', 'butter', 'apples']","['carrots', 'cheese']",0,20
35,4,go to Produce,"['cake', 'milk', 'butter', 'apples']","['carrots', 'cheese']",0,20
36,4,go to Produce,[],"['cake', 'bananas']",0,0
36,4,checkout,[],"['cake', 'bananas']",-10,-10
36,4,take lettuce,['lettuce'],"['cake', 'bananas']",10,0
36,4,take apples,"['lettuce', 'apples']","['cake', 'bananas']",10,10
36,4,take carrots,"['lettuce', 'apples', 'carrots']","['cake', 'bananas']",10,20
36,4,go to Dairy,"['lettuce', 'apples', 'carrots']","['cake', 'bananas']",0,20
36,4,checkout,"['lettuce', 'apples', 'carrots']","['cake', 'bananas']",-10,10
36,4,go to Produce,"['lettuce', 'apples', 'carrots']","['cake', 'bananas']",0,10
36,4,go to Dairy,"['lettuce', 'apples', 'carrots']","['cake', 'bananas']",0,10
36,4,go to Produce,"['lettuce', 'apples', 'carrots']","['cake', 'bananas']",0,10
36,4,go to Produce,"['lettuce', 'apples', 'carrots']","['cake', 'bananas']",0,10
36,4,take bananas,"['lettuce', 'apples', 'carrots', 'bananas']","['cake', 'bananas']",10,20
36,4,go to Dairy,"['lettuce', 'apples', 'carrots', 'bananas']","['cake', 'bananas']",0,20
36,4,go to Dairy,"['lettuce', 'apples', 'carrots', 'bananas']","['cake', 'bananas']",0,20
36,4,take cheese,"['lettuce', 'apples', 'carrots', 'bananas', 'cheese']","['cake', 'bananas']",10,30
37,4,go to Dairy,[],"['croissant', 'bread']",0,0
37,4,go to Produce,[],"['croissant', 'bread']",0,0
37,4,take lettuce,['lettuce'],"['croissant', 'bread']",10,10
37,4,go to Bakery,['lettuce'],"['croissant', 'bread']",0,10
37,4,checkout,['lettuce'],"['croissant', 'bread']",-10,0
37,4,take cake,"['lettuce', 'cake']","['croissant', 'bread']",10,10
37,4,take bagel,"['lettuce', 'cake', 'bagel']","['croissant', 'bread']",10,20
37,4,go to Dairy,"['lettuce', 'cake', 'bagel']","['croissant', 'bread']",0,20
37,4,go to Bakery,"['lettuce', 'cake', 'bagel']","['croissant', 'bread']",0,20
37,4,go to Produce,"['lettuce', 'cake', 'bagel']","['croissant', 'bread']",0,20
37,4,checkout,"['lettuce', 'cake', 'bagel']","['croissant', 'bread']",-10,10
37,4,go to Dairy,"['lettuce', 'cake', 'bagel']","['croissant', 'bread']",0,10
37,4,take milk,"['lettuce', 'cake', 'bagel', 'milk']","['croissant', 'bread']",10,20
37,4,take cheese,"['lettuce', 'cake', 'bagel', 'milk', 'cheese']","['croissant', 'bread']",10,30
37,4,take milk,"['lettuce', 'cake', 'bagel', 'milk', 'cheese']","['croissant', 'bread']",-1,29
38,4,go to Dairy,[],"['apples', 'milk']",0,0
38,4,go to Bakery,[],"['apples', 'milk']",0,0
38,4,take cake,['cake'],"['apples', 'milk']",10,10
38,4,take croissant,"['cake', 'croissant']","['apples', 'milk']",10,20
38,4,take cake,"['cake', 'croissant']","['apples', 'milk']",-1,19
38,4,take bagel,"['cake', 'croissant', 'bagel']","['apples', 'milk']",10,29
38,4,go to Produce,"['cake', 'croissant', 'bagel']","['apples', 'milk']",0,29
38,4,checkout,"['cake', 'croissant', 'bagel']","['apples', 'milk']",-10,19
38,4,take carrots,"['cake', 'croissant', 'bagel', 'carrots']","['apples', 'milk']",10,29
38,4,go to Bakery,"['cake', 'croissant', 'bagel', 'carrots']","['apples', 'milk']",0,29
38,4,checkout,"['cake', 'croissant', 'bagel', 'carrots']","['apples', 'milk']",-10,19
38,4,go to Bakery,"['cake', 'croissant', 'bagel', 'carrots']","['apples', 'milk']",0,19
38,4,take croissant,"['cake', 'croissant', 'bagel', 'carrots']","['apples', 'milk']",-1,18
38,4,go to Bakery,"['cake', 'croissant', 'bagel', 'carrots']","['apples', 'milk']",0,18
38,4,go to Produce,"['cake', 'croissant', 'bagel', 'carrots']","['apples', 'milk']",0,18
39,4,go to Bakery,[],"['milk', 'cheese']",0,0
39,4,checkout,[],"['milk', 'cheese']",-10,-10
39,4,go to Dairy,[],"['milk', 'cheese']",0,-10
39,4,take cheese,['cheese'],"['milk', 'cheese']",10,0
39,4,take cheese,['cheese'],"['milk', 'cheese']",-1,-1
39,4,go to Dairy,['cheese'],"['milk', 'cheese']",0,-1
39,4,go to Produce,['cheese'],"['milk', 'cheese']",0,-1
39,4,take bananas,"['cheese', 'bananas']","['milk', 'cheese']",10,9
39,4,go to Bakery,"['cheese', 'bananas']","['milk', 'cheese']",0,9
39,4,go to Produce,"['cheese', 'bananas']","['milk', 'cheese']",0,9
39,4,take bananas,"['cheese', 'bananas']","['milk', 'cheese']",-1,8
39,4,take lettuce,"['cheese', 'bananas', 'lettuce']","['milk', 'cheese']",10,18
39,4,take apples,"['cheese', 'bananas', 'lettuce', 'apples']","['milk', 'cheese']",10,28
39,4,take apples,"['cheese', 'bananas', 'lettuce', 'apples']","['milk', 'cheese']",-1,27
39,4,go to Bakery,"['cheese', 'bananas', 'lettuce', 'apples']","['milk', 'cheese']",0,27
40,4,go to Bakery,[],"['butter', 'yogurt']",0,0
40,4,take bagel,['bagel'],"['butter', 'yogurt']",10,10
40,4,take cake,"['bagel', 'cake']","['butter', 'yogurt']",10,20
40,4,take croissant,"['bagel', 'cake', 'croissant']","['butter', 'yogurt']",10,30
40,4,go to Produce,"['bagel', 'cake', 'croissant']","['butter', 'yogurt']",0,30
40,4,go to Bakery,"['bagel', 'cake', 'croissant']","['butter', 'yogurt']",0,30
40,4,take bagel,"['bagel', 'cake', 'croissant']","['butter', 'yogurt']",-1,29
40,4,take bagel,"['bagel', 'cake', 'croissant']","['butter', 'yogurt']",-1,28
40,4,go to Dairy,"['bagel', 'cake', 'croissant']","['butter', 'yogurt']",0,28
40,4,checkout,"['bagel', 'cake', 'croissant']","['butter', 'yogurt']",-10,18
40,4,take butter,"['bagel', 'cake', 'croissant', 'butter']","['butter', 'yogurt']",10,28
40,4,go to Dairy,"['bagel', 'cake', 'croissant', 'butter']","['butter', 'yogurt']",0,28
40,4,checkout,"['bagel', 'cake', 'croissant', 'butter']","['butter', 'yogurt']",-10,18
40,4,take butter,"['bagel', 'cake', 'croissant', 'butter']","['butter', 'yogurt']",-1,17
40,4,take cheese,"['bagel', 'cake', 'croissant', 'butter', 'cheese']","['butter', 'yogurt']",10,27
41,5,checkout,[],"['milk', 'cheese']",-10,-10
41,5,go to Bakery,[],"['milk', 'cheese']",0,-10
41,5,take croissant,['croissant'],"['milk', 'cheese']",10,0
41,5,checkout,['croissant'],"['milk', 'cheese']",-10,-10
41,5,take bagel,"['croissant', 'bagel']","['milk', 'cheese']",10,0
41,5,checkout,"['croissant', 'bagel']","['milk', 'cheese']",-10,-10
41,5,take cake,"['croissant', 'bagel', 'cake']","['milk', 'cheese']",10,0
41,5,go to Produce,"['croissant', 'bagel', 'cake']","['milk', 'cheese']",0,0
41,5,take lettuce,"['croissant', 'bagel', 'cake', 'lettuce']","['milk', 'cheese']",10,10
41,5,go to Dairy,"['croissant', 'bagel', 'cake', 'lettuce']","['milk', 'cheese']",0,10
41,5,go to Bakery,"['croissant', 'bagel', 'cake', 'lettuce']","['milk', 'cheese']",0,10
41,5,take bagel,"['croissant', 'bagel', 'cake', 'lettuce']","['milk', 'cheese']",-1,9
41,5,take cake,"['croissant', 'bagel', 'cake', 'lettuce']","['milk', 'cheese']",-1,8
41,5,go to Dairy,"['croissant', 'bagel', 'cake', 'lettuce']","['milk', 'cheese']",0,8
41,5,take milk,"['croissant', 'bagel', 'cake', 'lettuce', 'milk']","['milk', 'cheese']",10,18
42,5,go to Dairy,[],"['yogurt', 'croissant', 'bagel']",0,0
42,5,go to Produce,[],"['yogurt', 'croissant', 'bagel']",0,0
42,5,take bananas,['bananas'],"['yogurt', 'croissant', 'bagel']",10,10
42,5,take carrots,"['bananas', 'carrots']","['yogurt', 'croissant', 'bagel']",10,20
42,5,take bananas,"['bananas', 'carrots']","['yogurt', 'croissant', 'bagel']",-1,19
42,5,go to Produce,"['bananas', 'carrots']","['yogurt', 'croissant', 'bagel']",0,19
42,5,take apples,"['bananas', 'carrots', 'apples']","['yogurt', 'croissant', 'bagel']",10,29
42,5,take lettuce,"['bananas', 'carrots', 'apples', 'lettuce']","['yogurt', 'croissant', 'bagel']",10,39
42,5,take bananas,"['bananas', 'carrots', 'apples', 'lettuce']","['yogurt', 'croissant', 'bagel']",-1,38
42,5,go to Bakery,"['bananas', 'carrots', 'apples', 'lettuce']","['yogurt', 'croissant', 'bagel']",0,38
42,5,go to Bakery,"['bananas', 'carrots', 'apples', 'lettuce']","['yogurt', 'croissant', 'bagel']",0,38
42,5,take croissant,"['bananas', 'carrots', 'apples', 'lettuce', 'croissant']","['yogurt', 'croissant', 'bagel']",10,48
42,5,take cake,"['bananas', 'carrots', 'apples', 'lettuce', 'croissant', 'cake']","['yogurt', 'croissant', 'bagel']",10,58
42,5,go to Produce,"['bananas', 'carrots', 'apples', 'lettuce', 'croissant', 'cake']","['yogurt', 'croissant', 'bagel']",0,58
42,5,take apples,"['bananas', 'carrots', 'apples', 'lettuce', 'croissant', 'cake']","['yogurt', 'croissant', 'bagel']",-1,57
43,5,go to Dairy,[],"['cake', 'milk']",0,0
43,5,go to Bakery,[],"['cake', 'milk']",0,0
43,5,go to Dairy,[],"['cake', 'milk']",0,0
43,5,take cheese,['cheese'],"['cake', 'milk']",10,10
43,5,take milk,"['cheese', 'milk']","['cake', 'milk']",10,20
43,5,checkout,"['cheese', 'milk']","['cake', 'milk']",-10,10
43,5,take milk,"['cheese', 'milk']","['cake', 'milk']",-1,9
43,5,go to Dairy,"['cheese', 'milk']","['cake', 'milk']",0,9
43,5,go to Produce,"['cheese', 'milk']","['cake', 'milk']",0,9
43,5,take carrots,"['cheese', 'milk', 'carrots']","['cake', 'milk']",10,19
43,5,go to Bakery,"['cheese', 'milk', 'carrots']","['cake', 'milk']",0,19
43,5,take croissant,"['cheese', 'milk', 'carrots', 'croissant']","['cake', 'milk']",10,29
43,5,go to Dairy,"['cheese', 'milk', 'carrots', 'croissant']","['cake', 'milk']",0,29
43,5,go to Dairy,"['cheese', 'milk', 'carrots', 'croissant']","['cake', 'milk']",0,29
43,5,go to Produce,"['cheese', 'milk', 'carrots', 'croissant']","['cake', 'milk']",0,29
44,5,go to Bakery,[],"['carrots', 'yogurt', 'bread']",0,0
44,5,take croissant,['croissant'],"['carrots', 'yogurt', 'bread']",10,10
