Episodio,Epoch,Acción,CanastaActual,CanastaObjetivo,RecompensaObtenida,RecompensaAcumulada
21,3,take croissant,"['butter', 'lettuce', 'bananas', 'croissant']","['lettuce', 'milk']",-2,-10
21,3,go to Produce,"['butter', 'lettuce', 'bananas', 'croissant']","['lettuce', 'milk']",-2,-12
21,3,take bananas,"['butter', 'lettuce', 'bananas', 'croissant']","['lettuce', 'milk']",-2,-14
21,3,take apples,"['butter', 'lettuce', 'bananas', 'croissant', 'apples']","['lettuce', 'milk']",0,-14
21,3,take bananas,"['butter', 'lettuce', 'bananas', 'croissant', 'apples']","['lettuce', 'milk']",-2,-16
22,3,go to Bakery,[],"['carrots', 'bagel']",0,0
22,3,take cake,['cake'],"['carrots', 'bagel']",-2,-2
22,3,go to Bakery,['cake'],"['carrots', 'bagel']",0,-2
22,3,go to Dairy,['cake'],"['carrots', 'bagel']",-2,-4
22,3,take yogurt,"['cake', 'yogurt']","['carrots', 'bagel']",-2,-6
22,3,take butter,"['cake', 'yogurt', 'butter']","['carrots', 'bagel']",-2,-8
22,3,take butter,"['cake', 'yogurt', 'butter']","['carrots', 'bagel']",-2,-10
22,3,checkout,"['cake', 'yogurt', 'butter']","['carrots', 'bagel']",-2,-12
22,3,go to Bakery,"['cake', 'yogurt', 'butter']","['carrots', 'bagel']",0,-12
22,3,go to Produce,"['cake', 'yogurt', 'butter']","['carrots', 'bagel']",0,-12
22,3,take apples,"['cake', 'yogurt', 'butter', 'apples']","['carrots', 'bagel']",-2,-14
22,3,take apples,"['cake', 'yogurt', 'butter', 'apples']","['carrots', 'bagel']",-2,-16
22,3,take bananas,"['cake', 'yogurt', 'butter', 'apples', 'bananas']","['carrots', 'bagel']",-2,-18
22,3,take carrots,"['cake', 'yogurt', 'butter', 'apples', 'bananas', 'carrots']","['carrots', 'bagel']",0,-18
22,3,go to Produce,"['cake', 'yogurt', 'butter', 'apples', 'bananas', 'carrots']","['carrots', 'bagel']",0,-18
23,3,go to Bakery,[],"['croissant', 'apples']",0,0
23,3,go to Produce,[],"['croissant', 'apples']",0,0
23,3,take apples,['apples'],"['croissant', 'apples']",-2,-2
23,3,take apples,['apples'],"['croissant', 'apples']",-2,-4
23,3,take lettuce,"['apples', 'lettuce']","['croissant', 'apples']",-2,-6
23,3,go to Produce,"['apples', 'lettuce']","['croissant', 'apples']",0,-6
23,3,take lettuce,"['apples', 'lettuce']","['croissant', 'apples']",-2,-8
23,3,take apples,"['apples', 'lettuce']","['croissant', 'apples']",-2,-10
23,3,take carrots,"['apples', 'lettuce', 'carrots']","['croissant', 'apples']",-2,-12
23,3,take lettuce,"['apples', 'lettuce', 'carrots']","['croissant', 'apples']",-2,-14
23,3,take lettuce,"['apples', 'lettuce', 'carrots']","['croissant', 'apples']",-2,-16
23,3,take carrots,"['apples', 'lettuce', 'carrots']","['croissant', 'apples']",-2,-18
23,3,go to Bakery,"['apples', 'lettuce', 'carrots']","['croissant', 'apples']",0,-18
23,3,take bread,"['apples', 'lettuce', 'carrots', 'bread']","['croissant', 'apples']",-2,-20
23,3,go to Dairy,"['apples', 'lettuce', 'carrots', 'bread']","['croissant', 'apples']",0,-20
24,3,go to Produce,[],"['croissant', 'cheese', 'carrots']",0,0
24,3,go to Bakery,[],"['croissant', 'cheese', 'carrots']",0,0
24,3,take bagel,['bagel'],"['croissant', 'cheese', 'carrots']",-2,-2
24,3,go to Produce,['bagel'],"['croissant', 'cheese', 'carrots']",0,-2
24,3,checkout,['bagel'],"['croissant', 'cheese', 'carrots']",-2,-4
24,3,take apples,"['bagel', 'apples']","['croissant', 'cheese', 'carrots']",-2,-6
24,3,take apples,"['bagel', 'apples']","['croissant', 'cheese', 'carrots']",-2,-8
24,3,take apples,"['bagel', 'apples']","['croissant', 'cheese', 'carrots']",-2,-10
24,3,checkout,"['bagel', 'apples']","['croissant', 'cheese', 'carrots']",-2,-12
24,3,go to Bakery,"['bagel', 'apples']","['croissant', 'cheese', 'carrots']",0,-12
24,3,take bread,"['bagel', 'apples', 'bread']","['croissant', 'cheese', 'carrots']",-2,-14
24,3,checkout,"['bagel', 'apples', 'bread']","['croissant', 'cheese', 'carrots']",-2,-16
24,3,go to Dairy,"['bagel', 'apples', 'bread']","['croissant', 'cheese', 'carrots']",0,-16
24,3,go to Dairy,"['bagel', 'apples', 'bread']","['croissant', 'cheese', 'carrots']",0,-16
24,3,take cheese,"['bagel', 'apples', 'bread', 'cheese']","['croissant', 'cheese', 'carrots']",0,-16
25,3,checkout,[],"['butter', 'cheese', 'bagel']",-2,-2
25,3,go to Bakery,[],"['butter', 'cheese', 'bagel']",0,-2
25,3,checkout,[],"['butter', 'cheese', 'bagel']",-2,-4
25,3,take croissant,['croissant'],"['butter', 'cheese', 'bagel']",-2,-6
25,3,checkout,['croissant'],"['butter', 'cheese', 'bagel']",-2,-8
25,3,take bagel,"['croissant', 'bagel']","['butter', 'cheese', 'bagel']",-2,-10
25,3,go to Bakery,"['croissant', 'bagel']","['butter', 'cheese', 'bagel']",0,-10
25,3,go to Dairy,"['croissant', 'bagel']","['butter', 'cheese', 'bagel']",0,-10
25,3,take butter,"['croissant', 'bagel', 'butter']","['butter', 'cheese', 'bagel']",-2,-12
25,3,checkout,"['croissant', 'bagel', 'butter']","['butter', 'cheese', 'bagel']",-2,-14
25,3,go to Produce,"['croissant', 'bagel', 'butter']","['butter', 'cheese', 'bagel']",-2,-16
25,3,take carrots,"['croissant', 'bagel', 'butter', 'carrots']","['butter', 'cheese', 'bagel']",-2,-18
25,3,go to Bakery,"['croissant', 'bagel', 'butter', 'carrots']","['butter', 'cheese', 'bagel']",0,-18
25,3,take bread,"['croissant', 'bagel', 'butter', 'carrots', 'bread']","['butter', 'cheese', 'bagel']",0,-18
25,3,take croissant,"['croissant', 'bagel', 'butter', 'carrots', 'bread']","['butter', 'cheese', 'bagel']",-2,-20
26,3,go to Produce,[],"['bagel', 'cake', 'apples']",0,0
26,3,go to Bakery,[],"['bagel', 'cake', 'apples']",0,0
26,3,take croissant,['croissant'],"['bagel', 'cake', 'apples']",-2,-2
26,3,take cake,"['croissant', 'cake']","['bagel', 'cake', 'apples']",-2,-4
26,3,go to Bakery,"['croissant', 'cake']","['bagel', 'cake', 'apples']",0,-4
26,3,take bagel,"['croissant', 'cake', 'bagel']","['bagel', 'cake', 'apples']",-2,-6
26,3,go to Bakery,"['croissant', 'cake', 'bagel']","['bagel', 'cake', 'apples']",0,-6
26,3,take bagel,"['croissant', 'cake', 'bagel']","['bagel', 'cake', 'apples']",-2,-8
26,3,checkout,"['croissant', 'cake', 'bagel']","['bagel', 'cake', 'apples']",-2,-10
26,3,go to Produce,"['croissant', 'cake', 'bagel']","['bagel', 'cake', 'apples']",0,-10
26,3,go to Produce,"['croissant', 'cake', 'bagel']","['bagel', 'cake', 'apples']",0,-10
26,3,go to Dairy,"['croissant', 'cake', 'bagel']","['bagel', 'cake', 'apples']",0,-10
26,3,take cheese,"['croissant', 'cake', 'bagel', 'cheese']","['bagel', 'cake', 'apples']",0,-10
26,3,take cheese,"['croissant', 'cake', 'bagel', 'cheese']","['bagel', 'cake', 'apples']",0,-10
26,3,go to Produce,"['croissant', 'cake', 'bagel', 'cheese']","['bagel', 'cake', 'apples']",2,-8
27,3,go to Dairy,[],"['bananas', 'yogurt']",0,0
27,3,take yogurt,['yogurt'],"['bananas', 'yogurt']",-2,-2
27,3,take yogurt,['yogurt'],"['bananas', 'yogurt']",-2,-4
27,3,go to Bakery,['yogurt'],"['bananas', 'yogurt']",0,-4
27,3,take bread,"['yogurt', 'bread']","['bananas', 'yogurt']",-2,-6
27,3,checkout,"['yogurt', 'bread']","['bananas', 'yogurt']",-2,-8
27,3,go to Dairy,"['yogurt', 'bread']","['bananas', 'yogurt']",-2,-10
27,3,take cheese,"['yogurt', 'bread', 'cheese']","['bananas', 'yogurt']",-2,-12
27,3,go to Produce,"['yogurt', 'bread', 'cheese']","['bananas', 'yogurt']",0,-12
27,3,take lettuce,"['yogurt', 'bread', 'cheese', 'lettuce']","['bananas', 'yogurt']",-2,-14
27,3,checkout,"['yogurt', 'bread', 'cheese', 'lettuce']","['bananas', 'yogurt']",-2,-16
27,3,take apples,"['yogurt', 'bread', 'cheese', 'lettuce', 'apples']","['bananas', 'yogurt']",-2,-18
27,3,take lettuce,"['yogurt', 'bread', 'cheese', 'lettuce', 'apples']","['bananas', 'yogurt']",-2,-20
27,3,take lettuce,"['yogurt', 'bread', 'cheese', 'lettuce', 'apples']","['bananas', 'yogurt']",-2,-22
27,3,take bananas,"['yogurt', 'bread', 'cheese', 'lettuce', 'apples', 'bananas']","['bananas', 'yogurt']",-2,-24
28,3,go to Produce,[],"['milk', 'bagel', 'yogurt']",0,0
28,3,take apples,['apples'],"['milk', 'bagel', 'yogurt']",-2,-2
28,3,take carrots,"['apples', 'carrots']","['milk', 'bagel', 'yogurt']",-2,-4
28,3,take carrots,"['apples', 'carrots']","['milk', 'bagel', 'yogurt']",-2,-6
28,3,take bananas,"['apples', 'carrots', 'bananas']","['milk', 'bagel', 'yogurt']",-2,-8
28,3,go to Dairy,"['apples', 'carrots', 'bananas']","['milk', 'bagel', 'yogurt']",0,-8
28,3,take cheese,"['apples', 'carrots', 'bananas', 'cheese']","['milk', 'bagel', 'yogurt']",-2,-10
28,3,take yogurt,"['apples', 'carrots', 'bananas', 'cheese', 'yogurt']","['milk', 'bagel', 'yogurt']",-2,-12
28,3,take yogurt,"['apples', 'carrots', 'bananas', 'cheese', 'yogurt']","['milk', 'bagel', 'yogurt']",-2,-14
28,3,go to Produce,"['apples', 'carrots', 'bananas', 'cheese', 'yogurt']","['milk', 'bagel', 'yogurt']",-2,-16
28,3,go to Bakery,"['apples', 'carrots', 'bananas', 'cheese', 'yogurt']","['milk', 'bagel', 'yogurt']",-2,-18
28,3,go to Bakery,"['apples', 'carrots', 'bananas', 'cheese', 'yogurt']","['milk', 'bagel', 'yogurt']",0,-18
28,3,go to Produce,"['apples', 'carrots', 'bananas', 'cheese', 'yogurt']","['milk', 'bagel', 'yogurt']",0,-18
28,3,take bananas,"['apples', 'carrots', 'bananas', 'cheese', 'yogurt']","['milk', 'bagel', 'yogurt']",-2,-20
28,3,take carrots,"['apples', 'carrots', 'bananas', 'cheese', 'yogurt']","['milk', 'bagel', 'yogurt']",-2,-22
29,3,checkout,[],"['carrots', 'milk']",-2,-2
29,3,go to Produce,[],"['carrots', 'milk']",0,-2
29,3,take carrots,['carrots'],"['carrots', 'milk']",-2,-4
29,3,take bananas,"['carrots', 'bananas']","['carrots', 'milk']",-2,-6
29,3,go to Bakery,"['carrots', 'bananas']","['carrots', 'milk']",0,-6
29,3,go to Produce,"['carrots', 'bananas']","['carrots', 'milk']",-2,-8
29,3,take carrots,"['carrots', 'bananas']","['carrots', 'milk']",-2,-10
29,3,take carrots,"['carrots', 'bananas']","['carrots', 'milk']",-2,-12
29,3,take lettuce,"['carrots', 'bananas', 'lettuce']","['carrots', 'milk']",0,-12
29,3,take lettuce,"['carrots', 'bananas', 'lettuce']","['carrots', 'milk']",-2,-14
29,3,go to Produce,"['carrots', 'bananas', 'lettuce']","['carrots', 'milk']",-2,-16
29,3,take bananas,"['carrots', 'bananas', 'lettuce']","['carrots', 'milk']",-2,-18
29,3,checkout,"['carrots', 'bananas', 'lettuce']","['carrots', 'milk']",-2,-20
29,3,take carrots,"['carrots', 'bananas', 'lettuce']","['carrots', 'milk']",-2,-22
29,3,go to Dairy,"['carrots', 'bananas', 'lettuce']","['carrots', 'milk']",0,-22
30,3,go to Produce,[],"['carrots', 'bread', 'bagel']",0,0
30,3,go to Bakery,[],"['carrots', 'bread', 'bagel']",0,0
30,3,go to Dairy,[],"['carrots', 'bread', 'bagel']",-2,-2
30,3,go to Dairy,[],"['carrots', 'bread', 'bagel']",-2,-4
30,3,take yogurt,['yogurt'],"['carrots', 'bread', 'bagel']",-2,-6
30,3,take yogurt,['yogurt'],"['carrots', 'bread', 'bagel']",-2,-8
30,3,take milk,"['yogurt', 'milk']","['carrots', 'bread', 'bagel']",-2,-10
30,3,go to Produce,"['yogurt', 'milk']","['carrots', 'bread', 'bagel']",0,-10
30,3,checkout,"['yogurt', 'milk']","['carrots', 'bread', 'bagel']",-2,-12
30,3,take carrots,"['yogurt', 'milk', 'carrots']","['carrots', 'bread', 'bagel']",-2,-14
30,3,take carrots,"['yogurt', 'milk', 'carrots']","['carrots', 'bread', 'bagel']",-2,-16
30,3,checkout,"['yogurt', 'milk', 'carrots']","['carrots', 'bread', 'bagel']",-2,-18
30,3,go to Bakery,"['yogurt', 'milk', 'carrots']","['carrots', 'bread', 'bagel']",0,-18
30,3,go to Produce,"['yogurt', 'milk', 'carrots']","['carrots', 'bread', 'bagel']",-2,-20
30,3,go to Produce,"['yogurt', 'milk', 'carrots']","['carrots', 'bread', 'bagel']",0,-20
31,4,go to Dairy,[],"['apples', 'bagel']",0,0
31,4,take milk,['milk'],"['apples', 'bagel']",-2,-2
31,4,take cheese,"['milk', 'cheese']","['apples', 'bagel']",-2,-4
31,4,take cheese,"['milk', 'cheese']","['apples', 'bagel']",-2,-6
31,4,go to Dairy,"['milk', 'cheese']","['apples', 'bagel']",0,-6
31,4,take milk,"['milk', 'cheese']","['apples', 'bagel']",-2,-8
31,4,take cheese,"['milk', 'cheese']","['apples', 'bagel']",-2,-10
31,4,take cheese,"['milk', 'cheese']","['apples', 'bagel']",-2,-12
31,4,take cheese,"['milk', 'cheese']","['apples', 'bagel']",-2,-14
31,4,go to Bakery,"['milk', 'cheese']","['apples', 'bagel']",0,-14
31,4,go to Bakery,"['milk', 'cheese']","['apples', 'bagel']",0,-14
31,4,go to Dairy,"['milk', 'cheese']","['apples', 'bagel']",0,-14
31,4,go to Produce,"['milk', 'cheese']","['apples', 'bagel']",0,-14
31,4,go to Dairy,"['milk', 'cheese']","['apples', 'bagel']",0,-14
31,4,take milk,"['milk', 'cheese']","['apples', 'bagel']",-2,-16
32,4,checkout,[],"['carrots', 'lettuce', 'apples']",-2,-2
32,4,go to Bakery,[],"['carrots', 'lettuce', 'apples']",0,-2
32,4,go to Produce,[],"['carrots', 'lettuce', 'apples']",0,-2
32,4,take lettuce,['lettuce'],"['carrots', 'lettuce', 'apples']",-2,-4
32,4,take lettuce,['lettuce'],"['carrots', 'lettuce', 'apples']",-2,-6
32,4,take apples,"['lettuce', 'apples']","['carrots', 'lettuce', 'apples']",-2,-8
32,4,take bananas,"['lettuce', 'apples', 'bananas']","['carrots', 'lettuce', 'apples']",-2,-10
32,4,go to Bakery,"['lettuce', 'apples', 'bananas']","['carrots', 'lettuce', 'apples']",0,-10
32,4,go to Dairy,"['lettuce', 'apples', 'bananas']","['carrots', 'lettuce', 'apples']",-2,-12
32,4,take milk,"['lettuce', 'apples', 'bananas', 'milk']","['carrots', 'lettuce', 'apples']",-2,-14
32,4,go to Bakery,"['lettuce', 'apples', 'bananas', 'milk']","['carrots', 'lettuce', 'apples']",0,-14
32,4,take bread,"['lettuce', 'apples', 'bananas', 'milk', 'bread']","['carrots', 'lettuce', 'apples']",0,-14
32,4,take croissant,"['lettuce', 'apples', 'bananas', 'milk', 'bread', 'croissant']","['carrots', 'lettuce', 'apples']",-2,-16
32,4,take bagel,"['lettuce', 'apples', 'bananas', 'milk', 'bread', 'croissant', 'bagel']","['carrots', 'lettuce', 'apples']",0,-16
32,4,take cake,"['lettuce', 'apples', 'bananas', 'milk', 'bread', 'croissant', 'bagel', 'cake']","['carrots', 'lettuce', 'apples']",-4,-20
33,4,go to Produce,[],"['yogurt', 'bread']",0,0
33,4,take apples,['apples'],"['yogurt', 'bread']",-2,-2
33,4,go to Bakery,['apples'],"['yogurt', 'bread']",0,-2
33,4,take croissant,"['apples', 'croissant']","['yogurt', 'bread']",-2,-4
33,4,take bagel,"['apples', 'croissant', 'bagel']","['yogurt', 'bread']",-2,-6
33,4,take cake,"['apples', 'croissant', 'bagel', 'cake']","['yogurt', 'bread']",-2,-8
33,4,take bread,"['apples', 'croissant', 'bagel', 'cake', 'bread']","['yogurt', 'bread']",0,-8
33,4,checkout,"['apples', 'croissant', 'bagel', 'cake', 'bread']","['yogurt', 'bread']",-2,-10
33,4,take cake,"['apples', 'croissant', 'bagel', 'cake', 'bread']","['yogurt', 'bread']",-2,-12
33,4,go to Dairy,"['apples', 'croissant', 'bagel', 'cake', 'bread']","['yogurt', 'bread']",0,-12
33,4,take milk,"['apples', 'croissant', 'bagel', 'cake', 'bread', 'milk']","['yogurt', 'bread']",-2,-14
33,4,go to Dairy,"['apples', 'croissant', 'bagel', 'cake', 'bread', 'milk']","['yogurt', 'bread']",0,-14
33,4,take butter,"['apples', 'croissant', 'bagel', 'cake', 'bread', 'milk', 'butter']","['yogurt', 'bread']",-2,-16
33,4,take milk,"['apples', 'croissant', 'bagel', 'cake', 'bread', 'milk', 'butter']","['yogurt', 'bread']",-2,-18
33,4,checkout,"['apples', 'croissant', 'bagel', 'cake', 'bread', 'milk', 'butter']","['yogurt', 'bread']",-2,-20
34,4,go to Produce,[],"['bread', 'lettuce', 'bananas']",0,0
34,4,go to Dairy,[],"['bread', 'lettuce', 'bananas']",0,0
34,4,take milk,['milk'],"['bread', 'lettuce', 'bananas']",-2,-2
34,4,checkout,['milk'],"['bread', 'lettuce', 'bananas']",-2,-4
34,4,take cheese,"['milk', 'cheese']","['bread', 'lettuce', 'bananas']",-2,-6
34,4,take yogurt,"['milk', 'cheese', 'yogurt']","['bread', 'lettuce', 'bananas']",-2,-8
34,4,go to Produce,"['milk', 'cheese', 'yogurt']","['bread', 'lettuce', 'bananas']",0,-8
34,4,take bananas,"['milk', 'cheese', 'yogurt', 'bananas']","['bread', 'lettuce', 'bananas']",0,-8
34,4,take apples,"['milk', 'cheese', 'yogurt', 'bananas', 'apples']","['bread', 'lettuce', 'bananas']",0,-8
34,4,take apples,"['milk', 'cheese', 'yogurt', 'bananas', 'apples']","['bread', 'lettuce', 'bananas']",0,-8
34,4,take lettuce,"['milk', 'cheese', 'yogurt', 'bananas', 'apples', 'lettuce']","['bread', 'lettuce', 'bananas']",0,-8
34,4,take apples,"['milk', 'cheese', 'yogurt', 'bananas', 'apples', 'lettuce']","['bread', 'lettuce', 'bananas']",0,-8
34,4,take carrots,"['milk', 'cheese', 'yogurt', 'bananas', 'apples', 'lettuce', 'carrots']","['bread', 'lettuce', 'bananas']",0,-8
34,4,go to Produce,"['milk', 'cheese', 'yogurt', 'bananas', 'apples', 'lettuce', 'carrots']","['bread', 'lettuce', 'bananas']",0,-8
34,4,go to Produce,"['milk', 'cheese', 'yogurt', 'bananas', 'apples', 'lettuce', 'carrots']","['bread', 'lettuce', 'bananas']",0,-8
35,4,go to Produce,[],"['yogurt', 'cheese', 'apples']",0,0
35,4,take carrots,['carrots'],"['yogurt', 'cheese', 'apples']",-2,-2
35,4,take apples,"['carrots', 'apples']","['yogurt', 'cheese', 'apples']",-2,-4
35,4,take carrots,"['carrots', 'apples']","['yogurt', 'cheese', 'apples']",-2,-6
35,4,go to Bakery,"['carrots', 'apples']","['yogurt', 'cheese', 'apples']",0,-6
35,4,take cake,"['carrots', 'apples', 'cake']","['yogurt', 'cheese', 'apples']",-2,-8
35,4,go to Bakery,"['carrots', 'apples', 'cake']","['yogurt', 'cheese', 'apples']",0,-8
35,4,go to Produce,"['carrots', 'apples', 'cake']","['yogurt', 'cheese', 'apples']",0,-8
35,4,take carrots,"['carrots', 'apples', 'cake']","['yogurt', 'cheese', 'apples']",-2,-10
35,4,go to Dairy,"['carrots', 'apples', 'cake']","['yogurt', 'cheese', 'apples']",0,-10
35,4,take cheese,"['carrots', 'apples', 'cake', 'cheese']","['yogurt', 'cheese', 'apples']",-2,-12
35,4,take milk,"['carrots', 'apples', 'cake', 'cheese', 'milk']","['yogurt', 'cheese', 'apples']",-2,-14
35,4,take cheese,"['carrots', 'apples', 'cake', 'cheese', 'milk']","['yogurt', 'cheese', 'apples']",-2,-16
35,4,checkout,"['carrots', 'apples', 'cake', 'cheese', 'milk']","['yogurt', 'cheese', 'apples']",-2,-18
35,4,go to Dairy,"['carrots', 'apples', 'cake', 'cheese', 'milk']","['yogurt', 'cheese', 'apples']",0,-18
36,4,go to Produce,[],"['carrots', 'bananas']",0,0
36,4,take carrots,['carrots'],"['carrots', 'bananas']",-2,-2
36,4,checkout,['carrots'],"['carrots', 'bananas']",-2,-4
36,4,take carrots,['carrots'],"['carrots', 'bananas']",-2,-6
36,4,take lettuce,"['carrots', 'lettuce']","['carrots', 'bananas']",-2,-8
36,4,go to Produce,"['carrots', 'lettuce']","['carrots', 'bananas']",0,-8
36,4,take carrots,"['carrots', 'lettuce']","['carrots', 'bananas']",-2,-10
36,4,go to Dairy,"['carrots', 'lettuce']","['carrots', 'bananas']",0,-10
36,4,go to Dairy,"['carrots', 'lettuce']","['carrots', 'bananas']",0,-10
36,4,take cheese,"['carrots', 'lettuce', 'cheese']","['carrots', 'bananas']",-2,-12
36,4,take milk,"['carrots', 'lettuce', 'cheese', 'milk']","['carrots', 'bananas']",-2,-14
36,4,take cheese,"['carrots', 'lettuce', 'cheese', 'milk']","['carrots', 'bananas']",-2,-16
36,4,take butter,"['carrots', 'lettuce', 'cheese', 'milk', 'butter']","['carrots', 'bananas']",-2,-18
36,4,go to Produce,"['carrots', 'lettuce', 'cheese', 'milk', 'butter']","['carrots', 'bananas']",-2,-20
36,4,take lettuce,"['carrots', 'lettuce', 'cheese', 'milk', 'butter']","['carrots', 'bananas']",-2,-22
37,4,checkout,[],"['carrots', 'bananas']",-2,-2
37,4,go to Produce,[],"['carrots', 'bananas']",0,-2
37,4,take carrots,['carrots'],"['carrots', 'bananas']",-2,-4
37,4,take carrots,['carrots'],"['carrots', 'bananas']",-2,-6
37,4,take bananas,"['carrots', 'bananas']","['carrots', 'bananas']",-2,-8
37,4,take bananas,"['carrots', 'bananas']","['carrots', 'bananas']",-2,-10
37,4,take apples,"['carrots', 'bananas', 'apples']","['carrots', 'bananas']",-2,-12
37,4,checkout,"['carrots', 'bananas', 'apples']","['carrots', 'bananas']",2,-10
37,4,take lettuce,"['carrots', 'bananas', 'apples', 'lettuce']","['carrots', 'bananas']",-2,-12
37,4,go to Dairy,"['carrots', 'bananas', 'apples', 'lettuce']","['carrots', 'bananas']",0,-12
37,4,take milk,"['carrots', 'bananas', 'apples', 'lettuce', 'milk']","['carrots', 'bananas']",-2,-14
37,4,go to Dairy,"['carrots', 'bananas', 'apples', 'lettuce', 'milk']","['carrots', 'bananas']",0,-14
37,4,go to Produce,"['carrots', 'bananas', 'apples', 'lettuce', 'milk']","['carrots', 'bananas']",0,-14
37,4,take lettuce,"['carrots', 'bananas', 'apples', 'lettuce', 'milk']","['carrots', 'bananas']",-2,-16
37,4,take bananas,"['carrots', 'bananas', 'apples', 'lettuce', 'milk']","['carrots', 'bananas']",-2,-18
38,4,go to Produce,[],"['bagel', 'cheese', 'cake']",0,0
38,4,checkout,[],"['bagel', 'cheese', 'cake']",-2,-2
38,4,go to Bakery,[],"['bagel', 'cheese', 'cake']",0,-2
38,4,go to Produce,[],"['bagel', 'cheese', 'cake']",0,-2
38,4,take lettuce,['lettuce'],"['bagel', 'cheese', 'cake']",-2,-4
38,4,go to Produce,['lettuce'],"['bagel', 'cheese', 'cake']",0,-4
38,4,checkout,['lettuce'],"['bagel', 'cheese', 'cake']",-2,-6
38,4,go to Bakery,['lettuce'],"['bagel', 'cheese', 'cake']",0,-6
38,4,take bread,"['lettuce', 'bread']","['bagel', 'cheese', 'cake']",-2,-8
38,4,checkout,"['lettuce', 'bread']","['bagel', 'cheese', 'cake']",-2,-10
38,4,take bread,"['lettuce', 'bread']","['bagel', 'cheese', 'cake']",-2,-12
38,4,go to Dairy,"['lettuce', 'bread']","['bagel', 'cheese', 'cake']",0,-12
38,4,go to Produce,"['lettuce', 'bread']","['bagel', 'cheese', 'cake']",0,-12
38,4,go to Produce,"['lettuce', 'bread']","['bagel', 'cheese', 'cake']",0,-12
38,4,go to Bakery,"['lettuce', 'bread']","['bagel', 'cheese', 'cake']",0,-12
39,4,checkout,[],"['croissant', 'bananas']",-2,-2
39,4,go to Bakery,[],"['croissant', 'bananas']",0,-2
39,4,take bread,['bread'],"['croissant', 'bananas']",-2,-4
39,4,go to Produce,['bread'],"['croissant', 'bananas']",0,-4
39,4,go to Produce,['bread'],"['croissant', 'bananas']",0,-4
39,4,take apples,"['bread', 'apples']","['croissant', 'bananas']",-2,-6
39,4,take lettuce,"['bread', 'apples', 'lettuce']","['croissant', 'bananas']",0,-6
39,4,take carrots,"['bread', 'apples', 'lettuce', 'carrots']","['croissant', 'bananas']",0,-6
39,4,go to Dairy,"['bread', 'apples', 'lettuce', 'carrots']","['croissant', 'bananas']",0,-6
39,4,go to Dairy,"['bread', 'apples', 'lettuce', 'carrots']","['croissant', 'bananas']",0,-6
39,4,go to Dairy,"['bread', 'apples', 'lettuce', 'carrots']","['croissant', 'bananas']",0,-6
39,4,take cheese,"['bread', 'apples', 'lettuce', 'carrots', 'cheese']","['croissant', 'bananas']",-2,-8
39,4,take butter,"['bread', 'apples', 'lettuce', 'carrots', 'cheese', 'butter']","['croissant', 'bananas']",-2,-10
39,4,take milk,"['bread', 'apples', 'lettuce', 'carrots', 'cheese', 'butter', 'milk']","['croissant', 'bananas']",0,-10
39,4,go to Produce,"['bread', 'apples', 'lettuce', 'carrots', 'cheese', 'butter', 'milk']","['croissant', 'bananas']",0,-10
40,4,go to Dairy,[],"['lettuce', 'bread', 'carrots']",0,0
40,4,take milk,['milk'],"['lettuce', 'bread', 'carrots']",-2,-2
40,4,take yogurt,"['milk', 'yogurt']","['lettuce', 'bread', 'carrots']",-2,-4
40,4,take butter,"['milk', 'yogurt', 'butter']","['lettuce', 'bread', 'carrots']",-2,-6
40,4,go to Bakery,"['milk', 'yogurt', 'butter']","['lettuce', 'bread', 'carrots']",0,-6
40,4,take bagel,"['milk', 'yogurt', 'butter', 'bagel']","['lettuce', 'bread', 'carrots']",0,-6
40,4,take bagel,"['milk', 'yogurt', 'butter', 'bagel']","['lettuce', 'bread', 'carrots']",0,-6
40,4,take cake,"['milk', 'yogurt', 'butter', 'bagel', 'cake']","['lettuce', 'bread', 'carrots']",-2,-8
40,4,take croissant,"['milk', 'yogurt', 'butter', 'bagel', 'cake', 'croissant']","['lettuce', 'bread', 'carrots']",-2,-10
40,4,take bread,"['milk', 'yogurt', 'butter', 'bagel', 'cake', 'croissant', 'bread']","['lettuce', 'bread', 'carrots']",0,-10
40,4,go to Dairy,"['milk', 'yogurt', 'butter', 'bagel', 'cake', 'croissant', 'bread']","['lettuce', 'bread', 'carrots']",0,-10
40,4,checkout,"['milk', 'yogurt', 'butter', 'bagel', 'cake', 'croissant', 'bread']","['lettuce', 'bread', 'carrots']",-2,-12
40,4,checkout,"['milk', 'yogurt', 'butter', 'bagel', 'cake', 'croissant', 'bread']","['lettuce', 'bread', 'carrots']",-2,-14
40,4,take yogurt,"['milk', 'yogurt', 'butter', 'bagel', 'cake', 'croissant', 'bread']","['lettuce', 'bread', 'carrots']",-2,-16
40,4,take milk,"['milk', 'yogurt', 'butter', 'bagel', 'cake', 'croissant', 'bread']","['lettuce', 'bread', 'carrots']",-2,-18
41,5,go to Bakery,[],"['carrots', 'apples']",0,0
41,5,go to Dairy,[],"['carrots', 'apples']",0,0
41,5,checkout,[],"['carrots', 'apples']",-2,-2
41,5,take yogurt,['yogurt'],"['carrots', 'apples']",-2,-4
41,5,take milk,"['yogurt', 'milk']","['carrots', 'apples']",-2,-6
41,5,go to Bakery,"['yogurt', 'milk']","['carrots', 'apples']",0,-6
41,5,take cake,"['yogurt', 'milk', 'cake']","['carrots', 'apples']",-2,-8
