Episodio,Epoch,Acción,CanastaActual,CanastaObjetivo,RecompensaObtenida,RecompensaAcumulada
21,3,take bananas,"['bananas', 'carrots', 'lettuce', 'yogurt', 'cake', 'bagel']","['croissant', 'lettuce']",0,-8
22,3,checkout,[],"['bagel', 'lettuce', 'cheese']",0,0
22,3,go to Bakery,[],"['bagel', 'lettuce', 'cheese']",0,0
22,3,go to Dairy,[],"['bagel', 'lettuce', 'cheese']",4,4
22,3,take milk,['milk'],"['bagel', 'lettuce', 'cheese']",0,4
22,3,go to Dairy,['milk'],"['bagel', 'lettuce', 'cheese']",-4,0
22,3,go to Produce,['milk'],"['bagel', 'lettuce', 'cheese']",0,0
22,3,take lettuce,"['milk', 'lettuce']","['bagel', 'lettuce', 'cheese']",0,0
22,3,go to Bakery,"['milk', 'lettuce']","['bagel', 'lettuce', 'cheese']",4,4
22,3,checkout,"['milk', 'lettuce']","['bagel', 'lettuce', 'cheese']",-2,2
22,3,go to Bakery,"['milk', 'lettuce']","['bagel', 'lettuce', 'cheese']",0,2
22,3,take bread,"['milk', 'lettuce', 'bread']","['bagel', 'lettuce', 'cheese']",0,2
22,3,checkout,"['milk', 'lettuce', 'bread']","['bagel', 'lettuce', 'cheese']",0,2
22,3,go to Produce,"['milk', 'lettuce', 'bread']","['bagel', 'lettuce', 'cheese']",2,4
22,3,checkout,"['milk', 'lettuce', 'bread']","['bagel', 'lettuce', 'cheese']",0,4
22,3,take carrots,"['milk', 'lettuce', 'bread', 'carrots']","['bagel', 'lettuce', 'cheese']",0,4
23,3,go to Dairy,[],"['apples', 'carrots']",0,0
23,3,take milk,['milk'],"['apples', 'carrots']",0,0
23,3,take milk,['milk'],"['apples', 'carrots']",0,0
23,3,go to Produce,['milk'],"['apples', 'carrots']",0,0
23,3,take lettuce,"['milk', 'lettuce']","['apples', 'carrots']",0,0
23,3,take carrots,"['milk', 'lettuce', 'carrots']","['apples', 'carrots']",0,0
23,3,take apples,"['milk', 'lettuce', 'carrots', 'apples']","['apples', 'carrots']",0,0
23,3,take lettuce,"['milk', 'lettuce', 'carrots', 'apples']","['apples', 'carrots']",2,2
23,3,go to Bakery,"['milk', 'lettuce', 'carrots', 'apples']","['apples', 'carrots']",0,2
23,3,go to Produce,"['milk', 'lettuce', 'carrots', 'apples']","['apples', 'carrots']",0,2
23,3,take bananas,"['milk', 'lettuce', 'carrots', 'apples', 'bananas']","['apples', 'carrots']",0,2
23,3,checkout,"['milk', 'lettuce', 'carrots', 'apples', 'bananas']","['apples', 'carrots']",0,2
23,3,take carrots,"['milk', 'lettuce', 'carrots', 'apples', 'bananas']","['apples', 'carrots']",0,2
23,3,take carrots,"['milk', 'lettuce', 'carrots', 'apples', 'bananas']","['apples', 'carrots']",2,4
23,3,take apples,"['milk', 'lettuce', 'carrots', 'apples', 'bananas']","['apples', 'carrots']",0,4
24,3,go to Bakery,[],"['yogurt', 'apples']",0,0
24,3,go to Produce,[],"['yogurt', 'apples']",0,0
24,3,checkout,[],"['yogurt', 'apples']",0,0
24,3,checkout,[],"['yogurt', 'apples']",0,0
24,3,go to Dairy,[],"['yogurt', 'apples']",4,4
24,3,take yogurt,['yogurt'],"['yogurt', 'apples']",0,4
24,3,take butter,"['yogurt', 'butter']","['yogurt', 'apples']",0,4
24,3,take milk,"['yogurt', 'butter', 'milk']","['yogurt', 'apples']",0,4
24,3,checkout,"['yogurt', 'butter', 'milk']","['yogurt', 'apples']",0,4
24,3,take milk,"['yogurt', 'butter', 'milk']","['yogurt', 'apples']",0,4
24,3,take cheese,"['yogurt', 'butter', 'milk', 'cheese']","['yogurt', 'apples']",0,4
24,3,checkout,"['yogurt', 'butter', 'milk', 'cheese']","['yogurt', 'apples']",2,6
24,3,go to Bakery,"['yogurt', 'butter', 'milk', 'cheese']","['yogurt', 'apples']",0,6
24,3,take bread,"['yogurt', 'butter', 'milk', 'cheese', 'bread']","['yogurt', 'apples']",0,6
24,3,take bread,"['yogurt', 'butter', 'milk', 'cheese', 'bread']","['yogurt', 'apples']",2,8
25,3,go to Produce,[],"['butter', 'apples']",2,2
25,3,go to Bakery,[],"['butter', 'apples']",0,2
25,3,take cake,['cake'],"['butter', 'apples']",0,2
25,3,take bread,"['cake', 'bread']","['butter', 'apples']",0,2
25,3,go to Dairy,"['cake', 'bread']","['butter', 'apples']",0,2
25,3,take butter,"['cake', 'bread', 'butter']","['butter', 'apples']",0,2
25,3,go to Bakery,"['cake', 'bread', 'butter']","['butter', 'apples']",0,2
25,3,take bagel,"['cake', 'bread', 'butter', 'bagel']","['butter', 'apples']",0,2
25,3,go to Produce,"['cake', 'bread', 'butter', 'bagel']","['butter', 'apples']",0,2
25,3,take lettuce,"['cake', 'bread', 'butter', 'bagel', 'lettuce']","['butter', 'apples']",0,2
25,3,go to Dairy,"['cake', 'bread', 'butter', 'bagel', 'lettuce']","['butter', 'apples']",0,2
25,3,go to Bakery,"['cake', 'bread', 'butter', 'bagel', 'lettuce']","['butter', 'apples']",-2,0
25,3,go to Bakery,"['cake', 'bread', 'butter', 'bagel', 'lettuce']","['butter', 'apples']",0,0
25,3,go to Produce,"['cake', 'bread', 'butter', 'bagel', 'lettuce']","['butter', 'apples']",0,0
25,3,take bananas,"['cake', 'bread', 'butter', 'bagel', 'lettuce', 'bananas']","['butter', 'apples']",0,0
26,3,checkout,[],"['bagel', 'carrots']",0,0
26,3,checkout,[],"['bagel', 'carrots']",0,0
26,3,go to Bakery,[],"['bagel', 'carrots']",-2,-2
26,3,take croissant,['croissant'],"['bagel', 'carrots']",0,-2
26,3,take croissant,['croissant'],"['bagel', 'carrots']",0,-2
26,3,go to Produce,['croissant'],"['bagel', 'carrots']",0,-2
26,3,take lettuce,"['croissant', 'lettuce']","['bagel', 'carrots']",0,-2
26,3,go to Dairy,"['croissant', 'lettuce']","['bagel', 'carrots']",-4,-6
26,3,checkout,"['croissant', 'lettuce']","['bagel', 'carrots']",0,-6
26,3,checkout,"['croissant', 'lettuce']","['bagel', 'carrots']",0,-6
26,3,take yogurt,"['croissant', 'lettuce', 'yogurt']","['bagel', 'carrots']",0,-6
26,3,checkout,"['croissant', 'lettuce', 'yogurt']","['bagel', 'carrots']",0,-6
26,3,take cheese,"['croissant', 'lettuce', 'yogurt', 'cheese']","['bagel', 'carrots']",0,-6
26,3,take yogurt,"['croissant', 'lettuce', 'yogurt', 'cheese']","['bagel', 'carrots']",2,-4
26,3,go to Dairy,"['croissant', 'lettuce', 'yogurt', 'cheese']","['bagel', 'carrots']",0,-4
27,3,go to Bakery,[],"['bananas', 'milk']",0,0
27,3,go to Produce,[],"['bananas', 'milk']",0,0
27,3,take lettuce,['lettuce'],"['bananas', 'milk']",0,0
27,3,go to Dairy,['lettuce'],"['bananas', 'milk']",0,0
27,3,go to Bakery,['lettuce'],"['bananas', 'milk']",0,0
27,3,take bread,"['lettuce', 'bread']","['bananas', 'milk']",0,0
27,3,take bagel,"['lettuce', 'bread', 'bagel']","['bananas', 'milk']",0,0
27,3,go to Dairy,"['lettuce', 'bread', 'bagel']","['bananas', 'milk']",-4,-4
27,3,take milk,"['lettuce', 'bread', 'bagel', 'milk']","['bananas', 'milk']",0,-4
27,3,take yogurt,"['lettuce', 'bread', 'bagel', 'milk', 'yogurt']","['bananas', 'milk']",0,-4
27,3,take butter,"['lettuce', 'bread', 'bagel', 'milk', 'yogurt', 'butter']","['bananas', 'milk']",0,-4
27,3,take milk,"['lettuce', 'bread', 'bagel', 'milk', 'yogurt', 'butter']","['bananas', 'milk']",0,-4
27,3,go to Produce,"['lettuce', 'bread', 'bagel', 'milk', 'yogurt', 'butter']","['bananas', 'milk']",0,-4
27,3,take apples,"['lettuce', 'bread', 'bagel', 'milk', 'yogurt', 'butter', 'apples']","['bananas', 'milk']",0,-4
27,3,take lettuce,"['lettuce', 'bread', 'bagel', 'milk', 'yogurt', 'butter', 'apples']","['bananas', 'milk']",0,-4
28,3,go to Produce,[],"['croissant', 'bananas']",0,0
28,3,take lettuce,['lettuce'],"['croissant', 'bananas']",0,0
28,3,checkout,['lettuce'],"['croissant', 'bananas']",0,0
28,3,take bananas,"['lettuce', 'bananas']","['croissant', 'bananas']",0,0
28,3,take bananas,"['lettuce', 'bananas']","['croissant', 'bananas']",0,0
28,3,take bananas,"['lettuce', 'bananas']","['croissant', 'bananas']",0,0
28,3,take carrots,"['lettuce', 'bananas', 'carrots']","['croissant', 'bananas']",0,0
28,3,take lettuce,"['lettuce', 'bananas', 'carrots']","['croissant', 'bananas']",0,0
28,3,take apples,"['lettuce', 'bananas', 'carrots', 'apples']","['croissant', 'bananas']",-2,-2
28,3,take carrots,"['lettuce', 'bananas', 'carrots', 'apples']","['croissant', 'bananas']",0,-2
28,3,go to Produce,"['lettuce', 'bananas', 'carrots', 'apples']","['croissant', 'bananas']",0,-2
28,3,go to Dairy,"['lettuce', 'bananas', 'carrots', 'apples']","['croissant', 'bananas']",0,-2
28,3,take milk,"['lettuce', 'bananas', 'carrots', 'apples', 'milk']","['croissant', 'bananas']",0,-2
28,3,take butter,"['lettuce', 'bananas', 'carrots', 'apples', 'milk', 'butter']","['croissant', 'bananas']",2,0
28,3,take yogurt,"['lettuce', 'bananas', 'carrots', 'apples', 'milk', 'butter', 'yogurt']","['croissant', 'bananas']",0,0
29,3,checkout,[],"['butter', 'croissant']",0,0
29,3,go to Bakery,[],"['butter', 'croissant']",0,0
29,3,go to Bakery,[],"['butter', 'croissant']",-4,-4
29,3,go to Produce,[],"['butter', 'croissant']",-4,-8
29,3,go to Bakery,[],"['butter', 'croissant']",0,-8
29,3,take cake,['cake'],"['butter', 'croissant']",0,-8
29,3,take bread,"['cake', 'bread']","['butter', 'croissant']",2,-6
29,3,take cake,"['cake', 'bread']","['butter', 'croissant']",0,-6
29,3,go to Produce,"['cake', 'bread']","['butter', 'croissant']",0,-6
29,3,go to Dairy,"['cake', 'bread']","['butter', 'croissant']",0,-6
29,3,take yogurt,"['cake', 'bread', 'yogurt']","['butter', 'croissant']",4,-2
29,3,take butter,"['cake', 'bread', 'yogurt', 'butter']","['butter', 'croissant']",0,-2
29,3,go to Dairy,"['cake', 'bread', 'yogurt', 'butter']","['butter', 'croissant']",0,-2
29,3,take yogurt,"['cake', 'bread', 'yogurt', 'butter']","['butter', 'croissant']",0,-2
29,3,take cheese,"['cake', 'bread', 'yogurt', 'butter', 'cheese']","['butter', 'croissant']",0,-2
30,3,go to Dairy,[],"['bread', 'cheese']",0,0
30,3,go to Dairy,[],"['bread', 'cheese']",0,0
30,3,go to Dairy,[],"['bread', 'cheese']",0,0
30,3,take yogurt,['yogurt'],"['bread', 'cheese']",0,0
30,3,go to Dairy,['yogurt'],"['bread', 'cheese']",-4,-4
30,3,take cheese,"['yogurt', 'cheese']","['bread', 'cheese']",0,-4
30,3,checkout,"['yogurt', 'cheese']","['bread', 'cheese']",0,-4
30,3,checkout,"['yogurt', 'cheese']","['bread', 'cheese']",0,-4
30,3,take milk,"['yogurt', 'cheese', 'milk']","['bread', 'cheese']",0,-4
30,3,take milk,"['yogurt', 'cheese', 'milk']","['bread', 'cheese']",0,-4
30,3,take yogurt,"['yogurt', 'cheese', 'milk']","['bread', 'cheese']",0,-4
30,3,take cheese,"['yogurt', 'cheese', 'milk']","['bread', 'cheese']",0,-4
30,3,checkout,"['yogurt', 'cheese', 'milk']","['bread', 'cheese']",0,-4
30,3,take butter,"['yogurt', 'cheese', 'milk', 'butter']","['bread', 'cheese']",2,-2
30,3,take milk,"['yogurt', 'cheese', 'milk', 'butter']","['bread', 'cheese']",0,-2
31,4,go to Produce,[],"['cheese', 'butter']",0,0
31,4,go to Produce,[],"['cheese', 'butter']",-4,-4
31,4,checkout,[],"['cheese', 'butter']",0,-4
31,4,go to Dairy,[],"['cheese', 'butter']",0,-4
31,4,go to Produce,[],"['cheese', 'butter']",0,-4
31,4,go to Bakery,[],"['cheese', 'butter']",0,-4
31,4,go to Produce,[],"['cheese', 'butter']",-4,-8
31,4,take apples,['apples'],"['cheese', 'butter']",0,-8
31,4,take bananas,"['apples', 'bananas']","['cheese', 'butter']",0,-8
31,4,take apples,"['apples', 'bananas']","['cheese', 'butter']",0,-8
31,4,go to Produce,"['apples', 'bananas']","['cheese', 'butter']",0,-8
31,4,take bananas,"['apples', 'bananas']","['cheese', 'butter']",2,-6
31,4,go to Bakery,"['apples', 'bananas']","['cheese', 'butter']",0,-6
31,4,go to Dairy,"['apples', 'bananas']","['cheese', 'butter']",0,-6
31,4,take cheese,"['apples', 'bananas', 'cheese']","['cheese', 'butter']",0,-6
32,4,go to Dairy,[],"['milk', 'carrots']",0,0
32,4,checkout,[],"['milk', 'carrots']",0,0
32,4,take yogurt,['yogurt'],"['milk', 'carrots']",0,0
32,4,checkout,['yogurt'],"['milk', 'carrots']",0,0
32,4,take yogurt,['yogurt'],"['milk', 'carrots']",0,0
32,4,checkout,['yogurt'],"['milk', 'carrots']",0,0
32,4,take milk,"['yogurt', 'milk']","['milk', 'carrots']",0,0
32,4,take butter,"['yogurt', 'milk', 'butter']","['milk', 'carrots']",2,2
32,4,go to Produce,"['yogurt', 'milk', 'butter']","['milk', 'carrots']",-4,-2
32,4,take carrots,"['yogurt', 'milk', 'butter', 'carrots']","['milk', 'carrots']",4,2
32,4,go to Bakery,"['yogurt', 'milk', 'butter', 'carrots']","['milk', 'carrots']",0,2
32,4,go to Produce,"['yogurt', 'milk', 'butter', 'carrots']","['milk', 'carrots']",0,2
32,4,checkout,"['yogurt', 'milk', 'butter', 'carrots']","['milk', 'carrots']",0,2
32,4,take bananas,"['yogurt', 'milk', 'butter', 'carrots', 'bananas']","['milk', 'carrots']",4,6
32,4,go to Produce,"['yogurt', 'milk', 'butter', 'carrots', 'bananas']","['milk', 'carrots']",0,6
33,4,go to Bakery,[],"['bagel', 'milk', 'bread']",0,0
33,4,go to Dairy,[],"['bagel', 'milk', 'bread']",0,0
33,4,take yogurt,['yogurt'],"['bagel', 'milk', 'bread']",-2,-2
33,4,checkout,['yogurt'],"['bagel', 'milk', 'bread']",0,-2
33,4,take yogurt,['yogurt'],"['bagel', 'milk', 'bread']",0,-2
33,4,go to Bakery,['yogurt'],"['bagel', 'milk', 'bread']",0,-2
33,4,go to Dairy,['yogurt'],"['bagel', 'milk', 'bread']",0,-2
33,4,go to Produce,['yogurt'],"['bagel', 'milk', 'bread']",0,-2
33,4,take carrots,"['yogurt', 'carrots']","['bagel', 'milk', 'bread']",2,0
33,4,take lettuce,"['yogurt', 'carrots', 'lettuce']","['bagel', 'milk', 'bread']",-2,-2
33,4,go to Dairy,"['yogurt', 'carrots', 'lettuce']","['bagel', 'milk', 'bread']",0,-2
33,4,take butter,"['yogurt', 'carrots', 'lettuce', 'butter']","['bagel', 'milk', 'bread']",0,-2
33,4,go to Bakery,"['yogurt', 'carrots', 'lettuce', 'butter']","['bagel', 'milk', 'bread']",0,-2
33,4,take croissant,"['yogurt', 'carrots', 'lettuce', 'butter', 'croissant']","['bagel', 'milk', 'bread']",0,-2
33,4,take bread,"['yogurt', 'carrots', 'lettuce', 'butter', 'croissant', 'bread']","['bagel', 'milk', 'bread']",0,-2
34,4,go to Dairy,[],"['bagel', 'carrots', 'milk']",0,0
34,4,take milk,['milk'],"['bagel', 'carrots', 'milk']",0,0
34,4,go to Bakery,['milk'],"['bagel', 'carrots', 'milk']",0,0
34,4,go to Produce,['milk'],"['bagel', 'carrots', 'milk']",0,0
34,4,take bananas,"['milk', 'bananas']","['bagel', 'carrots', 'milk']",0,0
34,4,go to Bakery,"['milk', 'bananas']","['bagel', 'carrots', 'milk']",0,0
34,4,go to Produce,"['milk', 'bananas']","['bagel', 'carrots', 'milk']",0,0
34,4,go to Bakery,"['milk', 'bananas']","['bagel', 'carrots', 'milk']",-2,-2
34,4,go to Produce,"['milk', 'bananas']","['bagel', 'carrots', 'milk']",0,-2
34,4,take carrots,"['milk', 'bananas', 'carrots']","['bagel', 'carrots', 'milk']",4,2
34,4,take bananas,"['milk', 'bananas', 'carrots']","['bagel', 'carrots', 'milk']",0,2
34,4,checkout,"['milk', 'bananas', 'carrots']","['bagel', 'carrots', 'milk']",0,2
34,4,take bananas,"['milk', 'bananas', 'carrots']","['bagel', 'carrots', 'milk']",0,2
34,4,take apples,"['milk', 'bananas', 'carrots', 'apples']","['bagel', 'carrots', 'milk']",0,2
34,4,take lettuce,"['milk', 'bananas', 'carrots', 'apples', 'lettuce']","['bagel', 'carrots', 'milk']",0,2
35,4,checkout,[],"['carrots', 'butter']",0,0
35,4,go to Dairy,[],"['carrots', 'butter']",0,0
35,4,take cheese,['cheese'],"['carrots', 'butter']",0,0
35,4,take milk,"['cheese', 'milk']","['carrots', 'butter']",0,0
35,4,take yogurt,"['cheese', 'milk', 'yogurt']","['carrots', 'butter']",2,2
35,4,go to Dairy,"['cheese', 'milk', 'yogurt']","['carrots', 'butter']",-4,-2
35,4,checkout,"['cheese', 'milk', 'yogurt']","['carrots', 'butter']",0,-2
35,4,go to Bakery,"['cheese', 'milk', 'yogurt']","['carrots', 'butter']",0,-2
35,4,go to Bakery,"['cheese', 'milk', 'yogurt']","['carrots', 'butter']",-4,-6
35,4,go to Produce,"['cheese', 'milk', 'yogurt']","['carrots', 'butter']",0,-6
35,4,take carrots,"['cheese', 'milk', 'yogurt', 'carrots']","['carrots', 'butter']",2,-4
35,4,take bananas,"['cheese', 'milk', 'yogurt', 'carrots', 'bananas']","['carrots', 'butter']",2,-2
35,4,go to Bakery,"['cheese', 'milk', 'yogurt', 'carrots', 'bananas']","['carrots', 'butter']",4,2
35,4,take cake,"['cheese', 'milk', 'yogurt', 'carrots', 'bananas', 'cake']","['carrots', 'butter']",0,2
35,4,go to Bakery,"['cheese', 'milk', 'yogurt', 'carrots', 'bananas', 'cake']","['carrots', 'butter']",-4,-2
36,4,go to Bakery,[],"['butter', 'bread', 'cake']",-2,-2
36,4,take croissant,['croissant'],"['butter', 'bread', 'cake']",0,-2
36,4,go to Produce,['croissant'],"['butter', 'bread', 'cake']",-4,-6
36,4,go to Bakery,['croissant'],"['butter', 'bread', 'cake']",0,-6
36,4,go to Dairy,['croissant'],"['butter', 'bread', 'cake']",0,-6
36,4,checkout,['croissant'],"['butter', 'bread', 'cake']",0,-6
36,4,take yogurt,"['croissant', 'yogurt']","['butter', 'bread', 'cake']",4,-2
36,4,take butter,"['croissant', 'yogurt', 'butter']","['butter', 'bread', 'cake']",0,-2
36,4,take yogurt,"['croissant', 'yogurt', 'butter']","['butter', 'bread', 'cake']",0,-2
36,4,go to Produce,"['croissant', 'yogurt', 'butter']","['butter', 'bread', 'cake']",0,-2
36,4,checkout,"['croissant', 'yogurt', 'butter']","['butter', 'bread', 'cake']",0,-2
36,4,go to Bakery,"['croissant', 'yogurt', 'butter']","['butter', 'bread', 'cake']",0,-2
36,4,take bagel,"['croissant', 'yogurt', 'butter', 'bagel']","['butter', 'bread', 'cake']",0,-2
36,4,take croissant,"['croissant', 'yogurt', 'butter', 'bagel']","['butter', 'bread', 'cake']",0,-2
36,4,take bagel,"['croissant', 'yogurt', 'butter', 'bagel']","['butter', 'bread', 'cake']",2,0
37,4,go to Dairy,[],"['bagel', 'cheese', 'lettuce']",0,0
37,4,take cheese,['cheese'],"['bagel', 'cheese', 'lettuce']",-2,-2
37,4,take yogurt,"['cheese', 'yogurt']","['bagel', 'cheese', 'lettuce']",0,-2
37,4,take milk,"['cheese', 'yogurt', 'milk']","['bagel', 'cheese', 'lettuce']",0,-2
37,4,go to Bakery,"['cheese', 'yogurt', 'milk']","['bagel', 'cheese', 'lettuce']",0,-2
37,4,go to Dairy,"['cheese', 'yogurt', 'milk']","['bagel', 'cheese', 'lettuce']",0,-2
37,4,take cheese,"['cheese', 'yogurt', 'milk']","['bagel', 'cheese', 'lettuce']",0,-2
37,4,go to Produce,"['cheese', 'yogurt', 'milk']","['bagel', 'cheese', 'lettuce']",0,-2
37,4,take bananas,"['cheese', 'yogurt', 'milk', 'bananas']","['bagel', 'cheese', 'lettuce']",0,-2
37,4,take lettuce,"['cheese', 'yogurt', 'milk', 'bananas', 'lettuce']","['bagel', 'cheese', 'lettuce']",0,-2
37,4,go to Produce,"['cheese', 'yogurt', 'milk', 'bananas', 'lettuce']","['bagel', 'cheese', 'lettuce']",0,-2
37,4,go to Dairy,"['cheese', 'yogurt', 'milk', 'bananas', 'lettuce']","['bagel', 'cheese', 'lettuce']",0,-2
37,4,go to Bakery,"['cheese', 'yogurt', 'milk', 'bananas', 'lettuce']","['bagel', 'cheese', 'lettuce']",-4,-6
37,4,take bread,"['cheese', 'yogurt', 'milk', 'bananas', 'lettuce', 'bread']","['bagel', 'cheese', 'lettuce']",0,-6
37,4,checkout,"['cheese', 'yogurt', 'milk', 'bananas', 'lettuce', 'bread']","['bagel', 'cheese', 'lettuce']",0,-6
38,4,checkout,[],"['cheese', 'milk']",0,0
38,4,go to Dairy,[],"['cheese', 'milk']",0,0
38,4,go to Bakery,[],"['cheese', 'milk']",0,0
38,4,checkout,[],"['cheese', 'milk']",0,0
38,4,take bagel,['bagel'],"['cheese', 'milk']",0,0
38,4,go to Dairy,['bagel'],"['cheese', 'milk']",0,0
38,4,go to Produce,['bagel'],"['cheese', 'milk']",0,0
38,4,take lettuce,"['bagel', 'lettuce']","['cheese', 'milk']",0,0
38,4,checkout,"['bagel', 'lettuce']","['cheese', 'milk']",0,0
38,4,go to Dairy,"['bagel', 'lettuce']","['cheese', 'milk']",0,0
38,4,go to Bakery,"['bagel', 'lettuce']","['cheese', 'milk']",-4,-4
38,4,checkout,"['bagel', 'lettuce']","['cheese', 'milk']",-2,-6
38,4,take bread,"['bagel', 'lettuce', 'bread']","['cheese', 'milk']",-2,-8
38,4,take bagel,"['bagel', 'lettuce', 'bread']","['cheese', 'milk']",2,-6
38,4,take bread,"['bagel', 'lettuce', 'bread']","['cheese', 'milk']",0,-6
39,4,go to Produce,[],"['croissant', 'milk', 'cheese']",0,0
39,4,take bananas,['bananas'],"['croissant', 'milk', 'cheese']",2,2
39,4,go to Bakery,['bananas'],"['croissant', 'milk', 'cheese']",0,2
39,4,take bagel,"['bananas', 'bagel']","['croissant', 'milk', 'cheese']",0,2
39,4,go to Bakery,"['bananas', 'bagel']","['croissant', 'milk', 'cheese']",-4,-2
39,4,checkout,"['bananas', 'bagel']","['croissant', 'milk', 'cheese']",0,-2
39,4,go to Bakery,"['bananas', 'bagel']","['croissant', 'milk', 'cheese']",0,-2
39,4,go to Bakery,"['bananas', 'bagel']","['croissant', 'milk', 'cheese']",0,-2
39,4,checkout,"['bananas', 'bagel']","['croissant', 'milk', 'cheese']",0,-2
39,4,go to Bakery,"['bananas', 'bagel']","['croissant', 'milk', 'cheese']",-2,-4
39,4,checkout,"['bananas', 'bagel']","['croissant', 'milk', 'cheese']",0,-4
39,4,checkout,"['bananas', 'bagel']","['croissant', 'milk', 'cheese']",0,-4
39,4,take cake,"['bananas', 'bagel', 'cake']","['croissant', 'milk', 'cheese']",0,-4
39,4,go to Produce,"['bananas', 'bagel', 'cake']","['croissant', 'milk', 'cheese']",0,-4
39,4,take lettuce,"['bananas', 'bagel', 'cake', 'lettuce']","['croissant', 'milk', 'cheese']",0,-4
40,4,go to Dairy,[],"['croissant', 'cheese']",0,0
40,4,take cheese,['cheese'],"['croissant', 'cheese']",0,0
40,4,go to Produce,['cheese'],"['croissant', 'cheese']",0,0
40,4,take carrots,"['cheese', 'carrots']","['croissant', 'cheese']",0,0
40,4,take lettuce,"['cheese', 'carrots', 'lettuce']","['croissant', 'cheese']",0,0
40,4,go to Bakery,"['cheese', 'carrots', 'lettuce']","['croissant', 'cheese']",0,0
40,4,go to Bakery,"['cheese', 'carrots', 'lettuce']","['croissant', 'cheese']",0,0
40,4,checkout,"['cheese', 'carrots', 'lettuce']","['croissant', 'cheese']",0,0
40,4,take croissant,"['cheese', 'carrots', 'lettuce', 'croissant']","['croissant', 'cheese']",0,0
40,4,take croissant,"['cheese', 'carrots', 'lettuce', 'croissant']","['croissant', 'cheese']",0,0
40,4,go to Produce,"['cheese', 'carrots', 'lettuce', 'croissant']","['croissant', 'cheese']",0,0
40,4,go to Bakery,"['cheese', 'carrots', 'lettuce', 'croissant']","['croissant', 'cheese']",0,0
40,4,take bread,"['cheese', 'carrots', 'lettuce', 'croissant', 'bread']","['croissant', 'cheese']",0,0
40,4,take cake,"['cheese', 'carrots', 'lettuce', 'croissant', 'bread', 'cake']","['croissant', 'cheese']",0,0
40,4,go to Bakery,"['cheese', 'carrots', 'lettuce', 'croissant', 'bread', 'cake']","['croissant', 'cheese']",0,0
41,5,go to Dairy,[],"['bagel', 'bananas', 'milk']",-4,-4
41,5,take cheese,['cheese'],"['bagel', 'bananas', 'milk']",0,-4
41,5,go to Produce,['cheese'],"['bagel', 'bananas', 'milk']",0,-4
41,5,take apples,"['cheese', 'apples']","['bagel', 'bananas', 'milk']",0,-4
41,5,checkout,"['cheese', 'apples']","['bagel', 'bananas', 'milk']",0,-4
41,5,take carrots,"['cheese', 'apples', 'carrots']","['bagel', 'bananas', 'milk']",0,-4
41,5,go to Bakery,"['cheese', 'apples', 'carrots']","['bagel', 'bananas', 'milk']",0,-4
41,5,take cake,"['cheese', 'apples', 'carrots', 'cake']","['bagel', 'bananas', 'milk']",0,-4
41,5,checkout,"['cheese', 'apples', 'carrots', 'cake']","['bagel', 'bananas', 'milk']",0,-4
41,5,take cake,"['cheese', 'apples', 'carrots', 'cake']","['bagel', 'bananas', 'milk']",0,-4
41,5,take croissant,"['cheese', 'apples', 'carrots', 'cake', 'croissant']","['bagel', 'bananas', 'milk']",0,-4
41,5,take croissant,"['cheese', 'apples', 'carrots', 'cake', 'croissant']","['bagel', 'bananas', 'milk']",-2,-6
41,5,take cake,"['cheese', 'apples', 'carrots', 'cake', 'croissant']","['bagel', 'bananas', 'milk']",0,-6
41,5,go to Dairy,"['cheese', 'apples', 'carrots', 'cake', 'croissant']","['bagel', 'bananas', 'milk']",0,-6
41,5,go to Dairy,"['cheese', 'apples', 'carrots', 'cake', 'croissant']","['bagel', 'bananas', 'milk']",-4,-10
42,5,go to Dairy,[],"['milk', 'bread']",0,0
42,5,take milk,['milk'],"['milk', 'bread']",0,0
42,5,take milk,['milk'],"['milk', 'bread']",0,0
42,5,go to Dairy,['milk'],"['milk', 'bread']",-4,-4
42,5,go to Bakery,['milk'],"['milk', 'bread']",0,-4
42,5,go to Dairy,['milk'],"['milk', 'bread']",0,-4
42,5,take cheese,"['milk', 'cheese']","['milk', 'bread']",0,-4
42,5,take cheese,"['milk', 'cheese']","['milk', 'bread']",-2,-6
42,5,take yogurt,"['milk', 'cheese', 'yogurt']","['milk', 'bread']",0,-6
42,5,go to Dairy,"['milk', 'cheese', 'yogurt']","['milk', 'bread']",-2,-8
42,5,checkout,"['milk', 'cheese', 'yogurt']","['milk', 'bread']",-4,-12
42,5,take milk,"['milk', 'cheese', 'yogurt']","['milk', 'bread']",0,-12
42,5,take butter,"['milk', 'cheese', 'yogurt', 'butter']","['milk', 'bread']",0,-12
42,5,take butter,"['milk', 'cheese', 'yogurt', 'butter']","['milk', 'bread']",4,-8
42,5,take butter,"['milk', 'cheese', 'yogurt', 'butter']","['milk', 'bread']",0,-8
43,5,go to Bakery,[],"['lettuce', 'yogurt', 'croissant']",0,0
43,5,take cake,['cake'],"['lettuce', 'yogurt', 'croissant']",0,0
43,5,go to Produce,['cake'],"['lettuce', 'yogurt', 'croissant']",0,0
43,5,checkout,['cake'],"['lettuce', 'yogurt', 'croissant']",0,0
43,5,take carrots,"['cake', 'carrots']","['lettuce', 'yogurt', 'croissant']",0,0
43,5,go to Produce,"['cake', 'carrots']","['lettuce', 'yogurt', 'croissant']",2,2
