Episodio,Epoch,Acción,CanastaActual,CanastaObjetivo,RecompensaObtenida,RecompensaAcumulada
21,3,take yogurt,"['bananas', 'cheese', 'milk', 'yogurt']","['carrots', 'apples']",0,-2
21,3,go to Bakery,"['bananas', 'cheese', 'milk', 'yogurt']","['carrots', 'apples']",0,-2
21,3,go to Bakery,"['bananas', 'cheese', 'milk', 'yogurt']","['carrots', 'apples']",0,-2
21,3,go to Dairy,"['bananas', 'cheese', 'milk', 'yogurt']","['carrots', 'apples']",0,-2
21,3,go to Produce,"['bananas', 'cheese', 'milk', 'yogurt']","['carrots', 'apples']",0,-2
21,3,take carrots,"['bananas', 'cheese', 'milk', 'yogurt', 'carrots']","['carrots', 'apples']",0,-2
21,3,take lettuce,"['bananas', 'cheese', 'milk', 'yogurt', 'carrots', 'lettuce']","['carrots', 'apples']",0,-2
21,3,take apples,"['bananas', 'cheese', 'milk', 'yogurt', 'carrots', 'lettuce', 'apples']","['carrots', 'apples']",2,0
22,3,go to Dairy,[],"['bread', 'cake', 'butter']",0,0
22,3,take cheese,['cheese'],"['bread', 'cake', 'butter']",0,0
22,3,take yogurt,"['cheese', 'yogurt']","['bread', 'cake', 'butter']",2,2
22,3,take yogurt,"['cheese', 'yogurt']","['bread', 'cake', 'butter']",0,2
22,3,take milk,"['cheese', 'yogurt', 'milk']","['bread', 'cake', 'butter']",0,2
22,3,take yogurt,"['cheese', 'yogurt', 'milk']","['bread', 'cake', 'butter']",0,2
22,3,go to Produce,"['cheese', 'yogurt', 'milk']","['bread', 'cake', 'butter']",0,2
22,3,go to Dairy,"['cheese', 'yogurt', 'milk']","['bread', 'cake', 'butter']",0,2
22,3,go to Bakery,"['cheese', 'yogurt', 'milk']","['bread', 'cake', 'butter']",0,2
22,3,take bread,"['cheese', 'yogurt', 'milk', 'bread']","['bread', 'cake', 'butter']",0,2
22,3,go to Bakery,"['cheese', 'yogurt', 'milk', 'bread']","['bread', 'cake', 'butter']",0,2
22,3,take cake,"['cheese', 'yogurt', 'milk', 'bread', 'cake']","['bread', 'cake', 'butter']",0,2
22,3,go to Produce,"['cheese', 'yogurt', 'milk', 'bread', 'cake']","['bread', 'cake', 'butter']",-4,-2
22,3,take carrots,"['cheese', 'yogurt', 'milk', 'bread', 'cake', 'carrots']","['bread', 'cake', 'butter']",2,0
22,3,take lettuce,"['cheese', 'yogurt', 'milk', 'bread', 'cake', 'carrots', 'lettuce']","['bread', 'cake', 'butter']",0,0
23,3,go to Dairy,[],"['apples', 'bread']",0,0
23,3,go to Bakery,[],"['apples', 'bread']",-4,-4
23,3,go to Bakery,[],"['apples', 'bread']",-4,-8
23,3,go to Dairy,[],"['apples', 'bread']",-2,-10
23,3,take yogurt,['yogurt'],"['apples', 'bread']",0,-10
23,3,take butter,"['yogurt', 'butter']","['apples', 'bread']",0,-10
23,3,go to Dairy,"['yogurt', 'butter']","['apples', 'bread']",0,-10
23,3,go to Dairy,"['yogurt', 'butter']","['apples', 'bread']",-2,-12
23,3,take milk,"['yogurt', 'butter', 'milk']","['apples', 'bread']",0,-12
23,3,go to Dairy,"['yogurt', 'butter', 'milk']","['apples', 'bread']",0,-12
23,3,take milk,"['yogurt', 'butter', 'milk']","['apples', 'bread']",0,-12
23,3,take butter,"['yogurt', 'butter', 'milk']","['apples', 'bread']",0,-12
23,3,go to Bakery,"['yogurt', 'butter', 'milk']","['apples', 'bread']",0,-12
23,3,take bagel,"['yogurt', 'butter', 'milk', 'bagel']","['apples', 'bread']",0,-12
23,3,go to Bakery,"['yogurt', 'butter', 'milk', 'bagel']","['apples', 'bread']",-2,-14
24,3,go to Dairy,[],"['cake', 'milk']",0,0
24,3,go to Dairy,[],"['cake', 'milk']",-4,-4
24,3,take cheese,['cheese'],"['cake', 'milk']",0,-4
24,3,go to Produce,['cheese'],"['cake', 'milk']",0,-4
24,3,go to Dairy,['cheese'],"['cake', 'milk']",0,-4
24,3,take butter,"['cheese', 'butter']","['cake', 'milk']",0,-4
24,3,take butter,"['cheese', 'butter']","['cake', 'milk']",0,-4
24,3,go to Dairy,"['cheese', 'butter']","['cake', 'milk']",0,-4
24,3,go to Bakery,"['cheese', 'butter']","['cake', 'milk']",0,-4
24,3,go to Dairy,"['cheese', 'butter']","['cake', 'milk']",0,-4
24,3,take yogurt,"['cheese', 'butter', 'yogurt']","['cake', 'milk']",0,-4
24,3,checkout,"['cheese', 'butter', 'yogurt']","['cake', 'milk']",0,-4
24,3,take cheese,"['cheese', 'butter', 'yogurt']","['cake', 'milk']",0,-4
24,3,checkout,"['cheese', 'butter', 'yogurt']","['cake', 'milk']",0,-4
24,3,checkout,"['cheese', 'butter', 'yogurt']","['cake', 'milk']",0,-4
25,3,checkout,[],"['yogurt', 'cake']",-4,-4
25,3,go to Bakery,[],"['yogurt', 'cake']",0,-4
25,3,take cake,['cake'],"['yogurt', 'cake']",-2,-6
25,3,take bread,"['cake', 'bread']","['yogurt', 'cake']",0,-6
25,3,take bread,"['cake', 'bread']","['yogurt', 'cake']",0,-6
25,3,take croissant,"['cake', 'bread', 'croissant']","['yogurt', 'cake']",-2,-8
25,3,go to Dairy,"['cake', 'bread', 'croissant']","['yogurt', 'cake']",0,-8
25,3,take yogurt,"['cake', 'bread', 'croissant', 'yogurt']","['yogurt', 'cake']",4,-4
25,3,take yogurt,"['cake', 'bread', 'croissant', 'yogurt']","['yogurt', 'cake']",2,-2
25,3,checkout,"['cake', 'bread', 'croissant', 'yogurt']","['yogurt', 'cake']",0,-2
25,3,take yogurt,"['cake', 'bread', 'croissant', 'yogurt']","['yogurt', 'cake']",0,-2
25,3,go to Dairy,"['cake', 'bread', 'croissant', 'yogurt']","['yogurt', 'cake']",-4,-6
25,3,take cheese,"['cake', 'bread', 'croissant', 'yogurt', 'cheese']","['yogurt', 'cake']",4,-2
25,3,go to Dairy,"['cake', 'bread', 'croissant', 'yogurt', 'cheese']","['yogurt', 'cake']",-2,-4
25,3,go to Produce,"['cake', 'bread', 'croissant', 'yogurt', 'cheese']","['yogurt', 'cake']",0,-4
26,3,checkout,[],"['cheese', 'bagel', 'carrots']",0,0
26,3,go to Produce,[],"['cheese', 'bagel', 'carrots']",0,0
26,3,go to Dairy,[],"['cheese', 'bagel', 'carrots']",-4,-4
26,3,take milk,['milk'],"['cheese', 'bagel', 'carrots']",0,-4
26,3,take yogurt,"['milk', 'yogurt']","['cheese', 'bagel', 'carrots']",2,-2
26,3,take butter,"['milk', 'yogurt', 'butter']","['cheese', 'bagel', 'carrots']",0,-2
26,3,take yogurt,"['milk', 'yogurt', 'butter']","['cheese', 'bagel', 'carrots']",0,-2
26,3,take milk,"['milk', 'yogurt', 'butter']","['cheese', 'bagel', 'carrots']",4,2
26,3,go to Produce,"['milk', 'yogurt', 'butter']","['cheese', 'bagel', 'carrots']",0,2
26,3,take bananas,"['milk', 'yogurt', 'butter', 'bananas']","['cheese', 'bagel', 'carrots']",0,2
26,3,go to Produce,"['milk', 'yogurt', 'butter', 'bananas']","['cheese', 'bagel', 'carrots']",-2,0
26,3,go to Produce,"['milk', 'yogurt', 'butter', 'bananas']","['cheese', 'bagel', 'carrots']",0,0
26,3,take apples,"['milk', 'yogurt', 'butter', 'bananas', 'apples']","['cheese', 'bagel', 'carrots']",0,0
26,3,go to Bakery,"['milk', 'yogurt', 'butter', 'bananas', 'apples']","['cheese', 'bagel', 'carrots']",0,0
26,3,take cake,"['milk', 'yogurt', 'butter', 'bananas', 'apples', 'cake']","['cheese', 'bagel', 'carrots']",0,0
27,3,go to Produce,[],"['milk', 'cheese']",0,0
27,3,go to Produce,[],"['milk', 'cheese']",4,4
27,3,take lettuce,['lettuce'],"['milk', 'cheese']",4,8
27,3,take apples,"['lettuce', 'apples']","['milk', 'cheese']",2,10
27,3,take carrots,"['lettuce', 'apples', 'carrots']","['milk', 'cheese']",0,10
27,3,take apples,"['lettuce', 'apples', 'carrots']","['milk', 'cheese']",0,10
27,3,checkout,"['lettuce', 'apples', 'carrots']","['milk', 'cheese']",0,10
27,3,go to Produce,"['lettuce', 'apples', 'carrots']","['milk', 'cheese']",0,10
27,3,go to Bakery,"['lettuce', 'apples', 'carrots']","['milk', 'cheese']",0,10
27,3,take cake,"['lettuce', 'apples', 'carrots', 'cake']","['milk', 'cheese']",0,10
27,3,checkout,"['lettuce', 'apples', 'carrots', 'cake']","['milk', 'cheese']",0,10
27,3,checkout,"['lettuce', 'apples', 'carrots', 'cake']","['milk', 'cheese']",0,10
27,3,checkout,"['lettuce', 'apples', 'carrots', 'cake']","['milk', 'cheese']",0,10
27,3,take croissant,"['lettuce', 'apples', 'carrots', 'cake', 'croissant']","['milk', 'cheese']",0,10
27,3,take cake,"['lettuce', 'apples', 'carrots', 'cake', 'croissant']","['milk', 'cheese']",0,10
28,3,checkout,[],"['lettuce', 'bread', 'bananas']",0,0
28,3,go to Produce,[],"['lettuce', 'bread', 'bananas']",0,0
28,3,take lettuce,['lettuce'],"['lettuce', 'bread', 'bananas']",-2,-2
28,3,go to Produce,['lettuce'],"['lettuce', 'bread', 'bananas']",0,-2
28,3,take lettuce,['lettuce'],"['lettuce', 'bread', 'bananas']",0,-2
28,3,go to Produce,['lettuce'],"['lettuce', 'bread', 'bananas']",0,-2
28,3,go to Bakery,['lettuce'],"['lettuce', 'bread', 'bananas']",0,-2
28,3,checkout,['lettuce'],"['lettuce', 'bread', 'bananas']",0,-2
28,3,take croissant,"['lettuce', 'croissant']","['lettuce', 'bread', 'bananas']",2,0
28,3,take cake,"['lettuce', 'croissant', 'cake']","['lettuce', 'bread', 'bananas']",0,0
28,3,go to Dairy,"['lettuce', 'croissant', 'cake']","['lettuce', 'bread', 'bananas']",0,0
28,3,checkout,"['lettuce', 'croissant', 'cake']","['lettuce', 'bread', 'bananas']",0,0
28,3,go to Produce,"['lettuce', 'croissant', 'cake']","['lettuce', 'bread', 'bananas']",-4,-4
28,3,go to Produce,"['lettuce', 'croissant', 'cake']","['lettuce', 'bread', 'bananas']",0,-4
28,3,checkout,"['lettuce', 'croissant', 'cake']","['lettuce', 'bread', 'bananas']",0,-4
29,3,go to Dairy,[],"['carrots', 'yogurt']",0,0
29,3,take butter,['butter'],"['carrots', 'yogurt']",0,0
29,3,go to Produce,['butter'],"['carrots', 'yogurt']",0,0
29,3,go to Dairy,['butter'],"['carrots', 'yogurt']",2,2
29,3,take butter,['butter'],"['carrots', 'yogurt']",-2,0
29,3,checkout,['butter'],"['carrots', 'yogurt']",0,0
29,3,take milk,"['butter', 'milk']","['carrots', 'yogurt']",2,2
29,3,checkout,"['butter', 'milk']","['carrots', 'yogurt']",0,2
29,3,take yogurt,"['butter', 'milk', 'yogurt']","['carrots', 'yogurt']",0,2
29,3,checkout,"['butter', 'milk', 'yogurt']","['carrots', 'yogurt']",0,2
29,3,checkout,"['butter', 'milk', 'yogurt']","['carrots', 'yogurt']",0,2
29,3,take yogurt,"['butter', 'milk', 'yogurt']","['carrots', 'yogurt']",0,2
29,3,go to Bakery,"['butter', 'milk', 'yogurt']","['carrots', 'yogurt']",0,2
29,3,take cake,"['butter', 'milk', 'yogurt', 'cake']","['carrots', 'yogurt']",0,2
29,3,take croissant,"['butter', 'milk', 'yogurt', 'cake', 'croissant']","['carrots', 'yogurt']",0,2
30,3,go to Produce,[],"['cake', 'apples']",0,0
30,3,take carrots,['carrots'],"['cake', 'apples']",4,4
30,3,take apples,"['carrots', 'apples']","['cake', 'apples']",0,4
30,3,take bananas,"['carrots', 'apples', 'bananas']","['cake', 'apples']",2,6
30,3,go to Dairy,"['carrots', 'apples', 'bananas']","['cake', 'apples']",-4,2
30,3,take milk,"['carrots', 'apples', 'bananas', 'milk']","['cake', 'apples']",2,4
30,3,checkout,"['carrots', 'apples', 'bananas', 'milk']","['cake', 'apples']",0,4
30,3,take yogurt,"['carrots', 'apples', 'bananas', 'milk', 'yogurt']","['cake', 'apples']",0,4
30,3,take yogurt,"['carrots', 'apples', 'bananas', 'milk', 'yogurt']","['cake', 'apples']",0,4
30,3,take butter,"['carrots', 'apples', 'bananas', 'milk', 'yogurt', 'butter']","['cake', 'apples']",0,4
30,3,go to Dairy,"['carrots', 'apples', 'bananas', 'milk', 'yogurt', 'butter']","['cake', 'apples']",0,4
30,3,checkout,"['carrots', 'apples', 'bananas', 'milk', 'yogurt', 'butter']","['cake', 'apples']",0,4
30,3,take yogurt,"['carrots', 'apples', 'bananas', 'milk', 'yogurt', 'butter']","['cake', 'apples']",0,4
30,3,go to Bakery,"['carrots', 'apples', 'bananas', 'milk', 'yogurt', 'butter']","['cake', 'apples']",-2,2
30,3,take bagel,"['carrots', 'apples', 'bananas', 'milk', 'yogurt', 'butter', 'bagel']","['cake', 'apples']",0,2
31,4,checkout,[],"['croissant', 'lettuce']",0,0
31,4,go to Dairy,[],"['croissant', 'lettuce']",-2,-2
31,4,go to Bakery,[],"['croissant', 'lettuce']",-4,-6
31,4,take cake,['cake'],"['croissant', 'lettuce']",0,-6
31,4,take cake,['cake'],"['croissant', 'lettuce']",0,-6
31,4,checkout,['cake'],"['croissant', 'lettuce']",0,-6
31,4,take bagel,"['cake', 'bagel']","['croissant', 'lettuce']",2,-4
31,4,take cake,"['cake', 'bagel']","['croissant', 'lettuce']",0,-4
31,4,go to Bakery,"['cake', 'bagel']","['croissant', 'lettuce']",0,-4
31,4,go to Dairy,"['cake', 'bagel']","['croissant', 'lettuce']",0,-4
31,4,take yogurt,"['cake', 'bagel', 'yogurt']","['croissant', 'lettuce']",0,-4
31,4,go to Bakery,"['cake', 'bagel', 'yogurt']","['croissant', 'lettuce']",0,-4
31,4,take bagel,"['cake', 'bagel', 'yogurt']","['croissant', 'lettuce']",0,-4
31,4,take cake,"['cake', 'bagel', 'yogurt']","['croissant', 'lettuce']",0,-4
31,4,go to Bakery,"['cake', 'bagel', 'yogurt']","['croissant', 'lettuce']",0,-4
32,4,go to Dairy,[],"['yogurt', 'carrots']",-2,-2
32,4,go to Bakery,[],"['yogurt', 'carrots']",-2,-4
32,4,go to Produce,[],"['yogurt', 'carrots']",0,-4
32,4,go to Dairy,[],"['yogurt', 'carrots']",-4,-8
32,4,take yogurt,['yogurt'],"['yogurt', 'carrots']",0,-8
32,4,take cheese,"['yogurt', 'cheese']","['yogurt', 'carrots']",0,-8
32,4,take cheese,"['yogurt', 'cheese']","['yogurt', 'carrots']",-2,-10
32,4,take butter,"['yogurt', 'cheese', 'butter']","['yogurt', 'carrots']",0,-10
32,4,take milk,"['yogurt', 'cheese', 'butter', 'milk']","['yogurt', 'carrots']",0,-10
32,4,take yogurt,"['yogurt', 'cheese', 'butter', 'milk']","['yogurt', 'carrots']",0,-10
32,4,take milk,"['yogurt', 'cheese', 'butter', 'milk']","['yogurt', 'carrots']",0,-10
32,4,go to Produce,"['yogurt', 'cheese', 'butter', 'milk']","['yogurt', 'carrots']",0,-10
32,4,take bananas,"['yogurt', 'cheese', 'butter', 'milk', 'bananas']","['yogurt', 'carrots']",4,-6
32,4,go to Bakery,"['yogurt', 'cheese', 'butter', 'milk', 'bananas']","['yogurt', 'carrots']",0,-6
32,4,take cake,"['yogurt', 'cheese', 'butter', 'milk', 'bananas', 'cake']","['yogurt', 'carrots']",0,-6
33,4,go to Produce,[],"['butter', 'carrots', 'milk']",0,0
33,4,checkout,[],"['butter', 'carrots', 'milk']",0,0
33,4,take lettuce,['lettuce'],"['butter', 'carrots', 'milk']",0,0
33,4,checkout,['lettuce'],"['butter', 'carrots', 'milk']",0,0
33,4,go to Bakery,['lettuce'],"['butter', 'carrots', 'milk']",0,0
33,4,take bread,"['lettuce', 'bread']","['butter', 'carrots', 'milk']",-2,-2
33,4,go to Produce,"['lettuce', 'bread']","['butter', 'carrots', 'milk']",0,-2
33,4,take bananas,"['lettuce', 'bread', 'bananas']","['butter', 'carrots', 'milk']",2,0
33,4,take apples,"['lettuce', 'bread', 'bananas', 'apples']","['butter', 'carrots', 'milk']",0,0
33,4,take carrots,"['lettuce', 'bread', 'bananas', 'apples', 'carrots']","['butter', 'carrots', 'milk']",0,0
33,4,take bananas,"['lettuce', 'bread', 'bananas', 'apples', 'carrots']","['butter', 'carrots', 'milk']",0,0
33,4,go to Dairy,"['lettuce', 'bread', 'bananas', 'apples', 'carrots']","['butter', 'carrots', 'milk']",0,0
33,4,go to Bakery,"['lettuce', 'bread', 'bananas', 'apples', 'carrots']","['butter', 'carrots', 'milk']",0,0
33,4,go to Bakery,"['lettuce', 'bread', 'bananas', 'apples', 'carrots']","['butter', 'carrots', 'milk']",0,0
33,4,go to Dairy,"['lettuce', 'bread', 'bananas', 'apples', 'carrots']","['butter', 'carrots', 'milk']",0,0
34,4,go to Produce,[],"['cheese', 'butter', 'lettuce']",-4,-4
34,4,take bananas,['bananas'],"['cheese', 'butter', 'lettuce']",0,-4
34,4,take bananas,['bananas'],"['cheese', 'butter', 'lettuce']",2,-2
34,4,take carrots,"['bananas', 'carrots']","['cheese', 'butter', 'lettuce']",0,-2
34,4,go to Bakery,"['bananas', 'carrots']","['cheese', 'butter', 'lettuce']",0,-2
34,4,take bagel,"['bananas', 'carrots', 'bagel']","['cheese', 'butter', 'lettuce']",0,-2
34,4,go to Bakery,"['bananas', 'carrots', 'bagel']","['cheese', 'butter', 'lettuce']",0,-2
34,4,take bagel,"['bananas', 'carrots', 'bagel']","['cheese', 'butter', 'lettuce']",0,-2
34,4,go to Produce,"['bananas', 'carrots', 'bagel']","['cheese', 'butter', 'lettuce']",0,-2
34,4,go to Dairy,"['bananas', 'carrots', 'bagel']","['cheese', 'butter', 'lettuce']",0,-2
34,4,take cheese,"['bananas', 'carrots', 'bagel', 'cheese']","['cheese', 'butter', 'lettuce']",0,-2
34,4,go to Produce,"['bananas', 'carrots', 'bagel', 'cheese']","['cheese', 'butter', 'lettuce']",0,-2
34,4,checkout,"['bananas', 'carrots', 'bagel', 'cheese']","['cheese', 'butter', 'lettuce']",0,-2
34,4,take apples,"['bananas', 'carrots', 'bagel', 'cheese', 'apples']","['cheese', 'butter', 'lettuce']",0,-2
34,4,take bananas,"['bananas', 'carrots', 'bagel', 'cheese', 'apples']","['cheese', 'butter', 'lettuce']",0,-2
35,4,go to Produce,[],"['yogurt', 'butter']",0,0
35,4,checkout,[],"['yogurt', 'butter']",4,4
35,4,take bananas,['bananas'],"['yogurt', 'butter']",4,8
35,4,checkout,['bananas'],"['yogurt', 'butter']",0,8
35,4,take carrots,"['bananas', 'carrots']","['yogurt', 'butter']",0,8
35,4,go to Bakery,"['bananas', 'carrots']","['yogurt', 'butter']",-4,4
35,4,checkout,"['bananas', 'carrots']","['yogurt', 'butter']",0,4
35,4,checkout,"['bananas', 'carrots']","['yogurt', 'butter']",0,4
35,4,take croissant,"['bananas', 'carrots', 'croissant']","['yogurt', 'butter']",-2,2
35,4,checkout,"['bananas', 'carrots', 'croissant']","['yogurt', 'butter']",0,2
35,4,checkout,"['bananas', 'carrots', 'croissant']","['yogurt', 'butter']",0,2
35,4,checkout,"['bananas', 'carrots', 'croissant']","['yogurt', 'butter']",0,2
35,4,go to Produce,"['bananas', 'carrots', 'croissant']","['yogurt', 'butter']",0,2
35,4,checkout,"['bananas', 'carrots', 'croissant']","['yogurt', 'butter']",-2,0
35,4,take carrots,"['bananas', 'carrots', 'croissant']","['yogurt', 'butter']",0,0
36,4,checkout,[],"['apples', 'cake', 'bananas']",0,0
36,4,go to Dairy,[],"['apples', 'cake', 'bananas']",0,0
36,4,checkout,[],"['apples', 'cake', 'bananas']",0,0
36,4,take cheese,['cheese'],"['apples', 'cake', 'bananas']",0,0
36,4,take milk,"['cheese', 'milk']","['apples', 'cake', 'bananas']",0,0
36,4,checkout,"['cheese', 'milk']","['apples', 'cake', 'bananas']",0,0
36,4,take yogurt,"['cheese', 'milk', 'yogurt']","['apples', 'cake', 'bananas']",0,0
36,4,take yogurt,"['cheese', 'milk', 'yogurt']","['apples', 'cake', 'bananas']",0,0
36,4,take milk,"['cheese', 'milk', 'yogurt']","['apples', 'cake', 'bananas']",2,2
36,4,take yogurt,"['cheese', 'milk', 'yogurt']","['apples', 'cake', 'bananas']",0,2
36,4,take milk,"['cheese', 'milk', 'yogurt']","['apples', 'cake', 'bananas']",0,2
36,4,go to Bakery,"['cheese', 'milk', 'yogurt']","['apples', 'cake', 'bananas']",-4,-2
36,4,checkout,"['cheese', 'milk', 'yogurt']","['apples', 'cake', 'bananas']",0,-2
36,4,take croissant,"['cheese', 'milk', 'yogurt', 'croissant']","['apples', 'cake', 'bananas']",0,-2
36,4,go to Dairy,"['cheese', 'milk', 'yogurt', 'croissant']","['apples', 'cake', 'bananas']",0,-2
37,4,go to Produce,[],"['bread', 'croissant', 'milk']",0,0
37,4,go to Produce,[],"['bread', 'croissant', 'milk']",0,0
37,4,take apples,['apples'],"['bread', 'croissant', 'milk']",0,0
37,4,take carrots,"['apples', 'carrots']","['bread', 'croissant', 'milk']",0,0
37,4,take bananas,"['apples', 'carrots', 'bananas']","['bread', 'croissant', 'milk']",0,0
37,4,go to Bakery,"['apples', 'carrots', 'bananas']","['bread', 'croissant', 'milk']",0,0
37,4,go to Bakery,"['apples', 'carrots', 'bananas']","['bread', 'croissant', 'milk']",0,0
37,4,go to Bakery,"['apples', 'carrots', 'bananas']","['bread', 'croissant', 'milk']",0,0
37,4,checkout,"['apples', 'carrots', 'bananas']","['bread', 'croissant', 'milk']",0,0
37,4,take croissant,"['apples', 'carrots', 'bananas', 'croissant']","['bread', 'croissant', 'milk']",0,0
37,4,take cake,"['apples', 'carrots', 'bananas', 'croissant', 'cake']","['bread', 'croissant', 'milk']",0,0
37,4,take bread,"['apples', 'carrots', 'bananas', 'croissant', 'cake', 'bread']","['bread', 'croissant', 'milk']",0,0
37,4,take bagel,"['apples', 'carrots', 'bananas', 'croissant', 'cake', 'bread', 'bagel']","['bread', 'croissant', 'milk']",0,0
37,4,go to Produce,"['apples', 'carrots', 'bananas', 'croissant', 'cake', 'bread', 'bagel']","['bread', 'croissant', 'milk']",0,0
37,4,checkout,"['apples', 'carrots', 'bananas', 'croissant', 'cake', 'bread', 'bagel']","['bread', 'croissant', 'milk']",0,0
38,4,checkout,[],"['yogurt', 'bananas', 'cake']",-4,-4
38,4,checkout,[],"['yogurt', 'bananas', 'cake']",0,-4
38,4,go to Bakery,[],"['yogurt', 'bananas', 'cake']",0,-4
38,4,take cake,['cake'],"['yogurt', 'bananas', 'cake']",0,-4
38,4,take croissant,"['cake', 'croissant']","['yogurt', 'bananas', 'cake']",0,-4
38,4,take cake,"['cake', 'croissant']","['yogurt', 'bananas', 'cake']",0,-4
38,4,go to Dairy,"['cake', 'croissant']","['yogurt', 'bananas', 'cake']",0,-4
38,4,checkout,"['cake', 'croissant']","['yogurt', 'bananas', 'cake']",0,-4
38,4,take butter,"['cake', 'croissant', 'butter']","['yogurt', 'bananas', 'cake']",0,-4
38,4,go to Produce,"['cake', 'croissant', 'butter']","['yogurt', 'bananas', 'cake']",0,-4
38,4,take carrots,"['cake', 'croissant', 'butter', 'carrots']","['yogurt', 'bananas', 'cake']",0,-4
38,4,take lettuce,"['cake', 'croissant', 'butter', 'carrots', 'lettuce']","['yogurt', 'bananas', 'cake']",2,-2
38,4,take lettuce,"['cake', 'croissant', 'butter', 'carrots', 'lettuce']","['yogurt', 'bananas', 'cake']",0,-2
38,4,take lettuce,"['cake', 'croissant', 'butter', 'carrots', 'lettuce']","['yogurt', 'bananas', 'cake']",0,-2
38,4,take carrots,"['cake', 'croissant', 'butter', 'carrots', 'lettuce']","['yogurt', 'bananas', 'cake']",4,2
39,4,go to Bakery,[],"['croissant', 'bagel', 'carrots']",-2,-2
39,4,go to Produce,[],"['croissant', 'bagel', 'carrots']",0,-2
39,4,checkout,[],"['croissant', 'bagel', 'carrots']",0,-2
39,4,go to Dairy,[],"['croissant', 'bagel', 'carrots']",0,-2
39,4,go to Produce,[],"['croissant', 'bagel', 'carrots']",2,0
39,4,go to Dairy,[],"['croissant', 'bagel', 'carrots']",0,0
39,4,take butter,['butter'],"['croissant', 'bagel', 'carrots']",0,0
39,4,go to Bakery,['butter'],"['croissant', 'bagel', 'carrots']",-4,-4
39,4,take bread,"['butter', 'bread']","['croissant', 'bagel', 'carrots']",0,-4
39,4,take bagel,"['butter', 'bread', 'bagel']","['croissant', 'bagel', 'carrots']",0,-4
39,4,go to Dairy,"['butter', 'bread', 'bagel']","['croissant', 'bagel', 'carrots']",-4,-8
39,4,checkout,"['butter', 'bread', 'bagel']","['croissant', 'bagel', 'carrots']",0,-8
39,4,take cheese,"['butter', 'bread', 'bagel', 'cheese']","['croissant', 'bagel', 'carrots']",0,-8
39,4,go to Dairy,"['butter', 'bread', 'bagel', 'cheese']","['croissant', 'bagel', 'carrots']",0,-8
39,4,take cheese,"['butter', 'bread', 'bagel', 'cheese']","['croissant', 'bagel', 'carrots']",0,-8
40,4,go to Bakery,[],"['cheese', 'croissant']",0,0
40,4,checkout,[],"['cheese', 'croissant']",0,0
40,4,take cake,['cake'],"['cheese', 'croissant']",0,0
40,4,take cake,['cake'],"['cheese', 'croissant']",0,0
40,4,take croissant,"['cake', 'croissant']","['cheese', 'croissant']",2,2
40,4,go to Bakery,"['cake', 'croissant']","['cheese', 'croissant']",-2,0
40,4,go to Produce,"['cake', 'croissant']","['cheese', 'croissant']",0,0
40,4,go to Bakery,"['cake', 'croissant']","['cheese', 'croissant']",0,0
40,4,checkout,"['cake', 'croissant']","['cheese', 'croissant']",0,0
40,4,go to Produce,"['cake', 'croissant']","['cheese', 'croissant']",-4,-4
40,4,take carrots,"['cake', 'croissant', 'carrots']","['cheese', 'croissant']",0,-4
40,4,checkout,"['cake', 'croissant', 'carrots']","['cheese', 'croissant']",0,-4
40,4,checkout,"['cake', 'croissant', 'carrots']","['cheese', 'croissant']",0,-4
40,4,take carrots,"['cake', 'croissant', 'carrots']","['cheese', 'croissant']",0,-4
40,4,take lettuce,"['cake', 'croissant', 'carrots', 'lettuce']","['cheese', 'croissant']",0,-4
41,5,go to Dairy,[],"['croissant', 'lettuce', 'bananas']",0,0
41,5,go to Bakery,[],"['croissant', 'lettuce', 'bananas']",0,0
41,5,go to Produce,[],"['croissant', 'lettuce', 'bananas']",0,0
41,5,take apples,['apples'],"['croissant', 'lettuce', 'bananas']",0,0
41,5,take carrots,"['apples', 'carrots']","['croissant', 'lettuce', 'bananas']",0,0
41,5,checkout,"['apples', 'carrots']","['croissant', 'lettuce', 'bananas']",0,0
41,5,take carrots,"['apples', 'carrots']","['croissant', 'lettuce', 'bananas']",0,0
41,5,take carrots,"['apples', 'carrots']","['croissant', 'lettuce', 'bananas']",0,0
41,5,go to Dairy,"['apples', 'carrots']","['croissant', 'lettuce', 'bananas']",0,0
41,5,go to Produce,"['apples', 'carrots']","['croissant', 'lettuce', 'bananas']",0,0
41,5,go to Bakery,"['apples', 'carrots']","['croissant', 'lettuce', 'bananas']",0,0
41,5,checkout,"['apples', 'carrots']","['croissant', 'lettuce', 'bananas']",0,0
41,5,take cake,"['apples', 'carrots', 'cake']","['croissant', 'lettuce', 'bananas']",0,0
41,5,go to Dairy,"['apples', 'carrots', 'cake']","['croissant', 'lettuce', 'bananas']",0,0
41,5,take yogurt,"['apples', 'carrots', 'cake', 'yogurt']","['croissant', 'lettuce', 'bananas']",0,0
42,5,checkout,[],"['apples', 'lettuce']",0,0
42,5,checkout,[],"['apples', 'lettuce']",-4,-4
42,5,go to Produce,[],"['apples', 'lettuce']",0,-4
42,5,go to Dairy,[],"['apples', 'lettuce']",0,-4
42,5,take milk,['milk'],"['apples', 'lettuce']",0,-4
42,5,go to Bakery,['milk'],"['apples', 'lettuce']",0,-4
42,5,checkout,['milk'],"['apples', 'lettuce']",0,-4
