Epoch,Episodio,Agente,Acción,Board,Reward,RewardAcum,LLM_Fallback
1,61,X,4,"[' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,61,X,8,"[' ', ' ', ' ', ' ', 'X', 'O', ' ', ' ', 'X']",0.0,0.0,False
1,61,X,3,"[' ', 'O', ' ', 'X', 'X', 'O', ' ', ' ', 'X']",0.0,0.0,False
1,61,X,7,"[' ', 'O', 'O', 'X', 'X', 'O', ' ', 'X', 'X']",0.0,0.0,False
1,62,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,62,O,2,"['O', ' ', 'O', ' ', ' ', 'X', ' ', ' ', ' ']",0.0,0.0,False
1,62,O,6,"['O', ' ', 'O', ' ', ' ', 'X', 'O', ' ', 'X']",0.3,0.3,False
1,62,O,7,"['O', 'X', 'O', ' ', ' ', 'X', 'O', 'O', 'X']",0.0,0.3,False
1,62,O,3,"['O', 'X', 'O', 'O', 'X', 'X', 'O', 'O', 'X']",0.0,0.3,False
1,63,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,63,X,4,"['X', ' ', ' ', ' ', 'X', 'O', ' ', ' ', ' ']",0.0,0.0,False
1,63,X,7,"['X', 'O', ' ', ' ', 'X', 'O', ' ', 'X', ' ']",0.0,0.0,False
1,63,X,6,"['X', 'O', ' ', ' ', 'X', 'O', 'X', 'X', 'O']",0.0,0.0,False
1,64,O,4,"[' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,64,O,0,"['O', 'X', ' ', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,64,O,8,"['O', 'X', ' ', ' ', 'O', ' ', ' ', 'X', 'O']",0.0,0.0,False
1,65,X,3,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,65,X,4,"[' ', ' ', ' ', 'X', 'X', ' ', ' ', 'O', ' ']",0.0,0.0,False
1,65,X,6,"[' ', ' ', 'O', 'X', 'X', ' ', 'X', 'O', ' ']",0.3,0.3,False
1,65,X,0,"['X', ' ', 'O', 'X', 'X', 'O', 'X', 'O', ' ']",0.0,0.3,False
1,66,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,66,O,3,"[' ', 'O', ' ', 'O', 'X', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,66,O,2,"[' ', 'O', 'O', 'O', 'X', ' ', ' ', ' ', 'X']",0.3,0.3,False
1,66,O,0,"['O', 'O', 'O', 'O', 'X', 'X', ' ', ' ', 'X']",1.0,1.3,False
1,67,X,7,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ']",0.0,0.0,False
1,67,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', 'X', 'O']",0.0,0.0,False
1,67,X,5,"[' ', 'X', ' ', 'O', ' ', 'X', ' ', 'X', 'O']",0.0,0.0,False
1,67,X,4,"['O', 'X', ' ', 'O', 'X', 'X', ' ', 'X', 'O']",-1.0,-1.0,False
1,68,O,3,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,68,O,1,"[' ', 'O', ' ', 'O', ' ', ' ', ' ', 'X', ' ']",0.0,0.0,False
1,68,O,4,"[' ', 'O', ' ', 'O', 'O', ' ', ' ', 'X', 'X']",0.3,0.3,False
1,68,O,0,"['O', 'O', 'X', 'O', 'O', ' ', ' ', 'X', 'X']",0.3,0.6,False
1,69,X,4,"[' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,69,X,6,"[' ', ' ', ' ', ' ', 'X', ' ', 'X', ' ', 'O']",0.0,0.0,False
1,69,X,3,"[' ', ' ', 'O', 'X', 'X', ' ', 'X', ' ', 'O']",0.0,0.0,False
1,69,X,5,"[' ', ' ', 'O', 'X', 'X', 'X', 'X', 'O', 'O']",1.0,1.0,False
1,70,O,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0,False
1,70,O,0,"['O', ' ', ' ', ' ', ' ', 'X', 'O', ' ', ' ']",0.0,0.0,False
1,70,O,8,"['O', 'X', ' ', ' ', ' ', 'X', 'O', ' ', 'O']",0.0,0.0,False
1,70,O,7,"['O', 'X', 'X', ' ', ' ', 'X', 'O', 'O', 'O']",0.3,0.3,False
1,71,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,71,X,7,"['X', ' ', ' ', 'O', ' ', ' ', ' ', 'X', ' ']",0.0,0.0,False
1,71,X,2,"['X', ' ', 'X', 'O', ' ', 'O', ' ', 'X', ' ']",0.0,0.0,False
1,71,X,4,"['X', ' ', 'X', 'O', 'X', 'O', ' ', 'X', 'O']",-1.0,-1.0,False
1,71,X,6,"['X', 'O', 'X', 'O', 'X', 'O', 'X', 'X', 'O']",1.0,0.0,False
1,72,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,72,O,2,"[' ', 'O', 'O', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,72,O,7,"[' ', 'O', 'O', 'X', ' ', 'X', ' ', 'O', ' ']",0.3,0.3,False
1,72,O,6,"['X', 'O', 'O', 'X', ' ', 'X', 'O', 'O', ' ']",0.3,0.6,False
1,72,O,4,"['X', 'O', 'O', 'X', 'O', 'X', 'O', 'O', 'X']",0.0,0.6,False
1,73,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,73,X,2,"['X', ' ', 'X', ' ', ' ', ' ', ' ', ' ', 'O']",0.0,0.0,False
1,73,X,5,"['X', ' ', 'X', ' ', ' ', 'X', 'O', ' ', 'O']",0.0,0.0,False
1,74,O,3,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,74,O,2,"[' ', ' ', 'O', 'O', ' ', 'X', ' ', ' ', ' ']",0.0,0.0,False
1,74,O,7,"[' ', ' ', 'O', 'O', ' ', 'X', 'X', 'O', ' ']",0.3,0.3,False
1,74,O,8,"['X', ' ', 'O', 'O', ' ', 'X', 'X', 'O', 'O']",0.3,0.6,False
1,74,O,4,"['X', 'X', 'O', 'O', 'O', 'X', 'X', 'O', 'O']",0.0,0.6,False
1,75,X,8,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', 'X']",0.0,0.0,False
1,75,X,7,"[' ', ' ', ' ', ' ', ' ', ' ', 'O', 'X', 'X']",0.0,0.0,False
1,75,X,1,"['O', 'X', ' ', ' ', ' ', ' ', 'O', 'X', 'X']",0.0,0.0,False
1,76,O,4,"[' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,76,O,3,"[' ', ' ', ' ', 'O', 'O', 'X', ' ', ' ', ' ']",0.0,0.0,False
1,76,O,8,"[' ', ' ', ' ', 'O', 'O', 'X', 'X', ' ', 'O']",0.3,0.3,False
1,76,O,7,"[' ', 'X', ' ', 'O', 'O', 'X', 'X', 'O', 'O']",0.3,0.6,False
1,76,O,2,"['X', 'X', 'O', 'O', 'O', 'X', 'X', 'O', 'O']",-1.0,-0.4,False
1,77,X,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0,False
1,77,X,4,"[' ', ' ', ' ', ' ', 'X', 'O', 'X', ' ', ' ']",0.0,0.0,False
1,77,X,3,"[' ', ' ', 'O', 'X', 'X', 'O', 'X', ' ', ' ']",0.0,0.0,False
1,77,X,8,"[' ', ' ', 'O', 'X', 'X', 'O', 'X', 'O', 'X']",1.0,1.0,False
1,77,X,0,"['X', 'O', 'O', 'X', 'X', 'O', 'X', 'O', 'X']",0.0,1.0,False
1,78,O,5,"[' ', ' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ']",0.0,0.0,False
1,78,O,4,"[' ', ' ', ' ', ' ', 'O', 'O', 'X', ' ', ' ']",0.3,0.3,False
1,78,O,2,"[' ', ' ', 'O', 'X', 'O', 'O', 'X', ' ', ' ']",0.3,0.6,False
1,78,O,0,"['O', 'X', 'O', 'X', 'O', 'O', 'X', ' ', ' ']",0.0,0.6,False
1,78,O,7,"['O', 'X', 'O', 'X', 'O', 'O', 'X', 'O', 'X']",0.0,0.6,False
1,79,X,7,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ']",0.0,0.0,False
1,79,X,5,"[' ', ' ', ' ', ' ', ' ', 'X', 'O', 'X', ' ']",0.0,0.0,False
1,79,X,3,"[' ', ' ', ' ', 'X', ' ', 'X', 'O', 'X', 'O']",0.0,0.0,False
1,79,X,4,"['O', ' ', ' ', 'X', 'X', 'X', 'O', 'X', 'O']",0.0,0.0,False
1,80,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,80,O,4,"[' ', 'O', ' ', ' ', 'O', ' ', ' ', ' ', 'X']",0.0,0.0,False
1,80,O,6,"['X', 'O', ' ', ' ', 'O', ' ', 'O', ' ', 'X']",0.3,0.3,False
1,80,O,5,"['X', 'O', ' ', 'X', 'O', 'O', 'O', ' ', 'X']",-1.0,-0.7,False
1,80,O,2,"['X', 'O', 'O', 'X', 'O', 'O', 'O', 'X', 'X']",0.0,-0.7,False
1,81,X,5,"[' ', ' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ']",0.0,0.0,False
1,81,X,6,"[' ', ' ', ' ', ' ', ' ', 'X', 'X', 'O', ' ']",0.0,0.0,False
1,81,X,3,"[' ', ' ', ' ', 'X', ' ', 'X', 'X', 'O', 'O']",0.0,0.0,False
1,81,X,1,"['O', 'X', ' ', 'X', ' ', 'X', 'X', 'O', 'O']",0.0,0.0,False
1,82,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,82,O,8,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', 'X', 'O']",0.0,0.0,False
1,82,O,0,"['O', 'O', ' ', ' ', ' ', ' ', 'X', 'X', 'O']",0.3,0.3,False
1,82,O,3,"['O', 'O', ' ', 'O', ' ', 'X', 'X', 'X', 'O']",0.3,0.6,False
1,82,O,4,"['O', 'O', 'X', 'O', 'O', 'X', 'X', 'X', 'O']",0.0,0.6,False
1,83,X,5,"[' ', ' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ']",0.0,0.0,False
1,83,X,4,"[' ', ' ', ' ', ' ', 'X', 'X', ' ', 'O', ' ']",0.0,0.0,False
1,83,X,1,"[' ', 'X', ' ', 'O', 'X', 'X', ' ', 'O', ' ']",0.0,0.0,False
1,83,X,8,"[' ', 'X', 'O', 'O', 'X', 'X', ' ', 'O', 'X']",0.0,0.0,False
1,83,X,0,"['X', 'X', 'O', 'O', 'X', 'X', 'O', 'O', 'X']",0.0,0.0,False
1,84,O,2,"[' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,84,O,3,"[' ', ' ', 'O', 'O', 'X', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,84,O,0,"['O', ' ', 'O', 'O', 'X', ' ', 'X', ' ', ' ']",0.0,0.0,False
1,84,O,7,"['O', ' ', 'O', 'O', 'X', ' ', 'X', 'O', 'X']",-1.0,-1.0,False
1,84,O,5,"['O', 'X', 'O', 'O', 'X', 'O', 'X', 'O', 'X']",0.0,-1.0,False
1,85,X,4,"[' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,85,X,3,"[' ', ' ', ' ', 'X', 'X', ' ', ' ', 'O', ' ']",0.0,0.0,False
1,85,X,6,"[' ', ' ', 'O', 'X', 'X', ' ', 'X', 'O', ' ']",0.0,0.0,False
1,85,X,5,"[' ', ' ', 'O', 'X', 'X', 'X', 'X', 'O', 'O']",1.0,1.0,False
1,86,O,4,"[' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,86,O,8,"[' ', ' ', ' ', ' ', 'O', 'X', ' ', ' ', 'O']",0.0,0.0,False
1,86,O,0,"['O', ' ', ' ', ' ', 'O', 'X', ' ', 'X', 'O']",0.0,0.0,False
1,87,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,87,X,3,"['X', ' ', ' ', 'X', ' ', ' ', ' ', ' ', 'O']",0.0,0.0,False
1,87,X,5,"['X', ' ', 'O', 'X', ' ', 'X', ' ', ' ', 'O']",0.0,0.0,False
1,87,X,7,"['X', ' ', 'O', 'X', 'O', 'X', ' ', 'X', 'O']",-1.0,-1.0,False
1,88,O,2,"[' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,88,O,7,"[' ', 'X', 'O', ' ', ' ', ' ', ' ', 'O', ' ']",0.0,0.0,False
1,88,O,6,"['X', 'X', 'O', ' ', ' ', ' ', 'O', 'O', ' ']",-1.0,-1.0,False
1,88,O,8,"['X', 'X', 'O', 'X', ' ', ' ', 'O', 'O', 'O']",1.0,0.0,False
1,89,X,4,"[' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,89,X,1,"[' ', 'X', ' ', ' ', 'X', ' ', 'O', ' ', ' ']",0.0,0.0,False
1,89,X,8,"[' ', 'X', 'O', ' ', 'X', ' ', 'O', ' ', 'X']",0.0,0.0,False
1,89,X,3,"[' ', 'X', 'O', 'X', 'X', 'O', 'O', ' ', 'X']",0.0,0.0,False
1,89,X,7,"['O', 'X', 'O', 'X', 'X', 'O', 'O', 'X', 'X']",0.0,0.0,False
1,90,O,4,"[' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,90,O,3,"[' ', ' ', ' ', 'O', 'O', ' ', 'X', ' ', ' ']",0.3,0.3,False
1,90,O,2,"['X', ' ', 'O', 'O', 'O', ' ', 'X', ' ', ' ']",0.3,0.6,False
1,90,O,7,"['X', ' ', 'O', 'O', 'O', ' ', 'X', 'O', 'X']",0.0,0.6,False
1,90,O,1,"['X', 'O', 'O', 'O', 'O', 'X', 'X', 'O', 'X']",0.0,0.6,False
1,91,X,8,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', 'X']",0.0,0.0,False
1,91,X,6,"[' ', 'O', ' ', ' ', ' ', ' ', 'X', ' ', 'X']",0.0,0.0,False
1,91,X,5,"[' ', 'O', ' ', ' ', ' ', 'X', 'X', 'O', 'X']",0.0,0.0,False
1,92,O,5,"[' ', ' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ']",0.0,0.0,False
1,92,O,4,"[' ', 'X', ' ', ' ', 'O', 'O', ' ', ' ', ' ']",0.3,0.3,False
1,92,O,8,"['X', 'X', ' ', ' ', 'O', 'O', ' ', ' ', 'O']",0.0,0.3,False
1,92,O,2,"['X', 'X', 'O', ' ', 'O', 'O', 'X', ' ', 'O']",-1.0,-0.7,False
1,93,X,7,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ']",0.0,0.0,False
1,93,X,0,"['X', ' ', ' ', ' ', 'O', ' ', ' ', 'X', ' ']",0.0,0.0,False
1,93,X,1,"['X', 'X', 'O', ' ', 'O', ' ', ' ', 'X', ' ']",0.0,0.0,False
1,94,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,94,O,6,"[' ', 'O', 'X', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0,False
1,94,O,5,"[' ', 'O', 'X', 'X', ' ', 'O', 'O', ' ', ' ']",0.3,0.3,False
1,94,O,7,"[' ', 'O', 'X', 'X', ' ', 'O', 'O', 'O', 'X']",0.3,0.6,False
1,94,O,4,"['X', 'O', 'X', 'X', 'O', 'O', 'O', 'O', 'X']",-1.0,-0.4,False
1,95,X,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0,False
1,95,X,2,"[' ', ' ', 'X', ' ', 'O', ' ', 'X', ' ', ' ']",0.0,0.0,False
1,95,X,3,"[' ', 'O', 'X', 'X', 'O', ' ', 'X', ' ', ' ']",0.3,0.3,False
1,96,O,5,"[' ', ' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ']",0.0,0.0,False
1,96,O,2,"[' ', ' ', 'O', ' ', ' ', 'O', 'X', ' ', ' ']",0.0,0.0,False
1,96,O,3,"[' ', 'X', 'O', 'O', ' ', 'O', 'X', ' ', ' ']",0.3,0.3,False
1,96,O,8,"['X', 'X', 'O', 'O', ' ', 'O', 'X', ' ', 'O']",0.0,0.3,False
1,97,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,97,X,3,"['X', 'O', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,97,X,5,"['X', 'O', ' ', 'X', 'O', 'X', ' ', ' ', ' ']",0.3,0.3,False
1,97,X,8,"['X', 'O', 'O', 'X', 'O', 'X', ' ', ' ', 'X']",0.0,0.3,False
1,98,O,3,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,98,O,8,"[' ', ' ', ' ', 'O', ' ', ' ', 'X', ' ', 'O']",0.0,0.0,False
1,98,O,1,"[' ', 'O', ' ', 'O', ' ', 'X', 'X', ' ', 'O']",0.3,0.3,False
1,98,O,0,"['O', 'O', 'X', 'O', ' ', 'X', 'X', ' ', 'O']",0.0,0.3,False
1,99,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,99,X,8,"['X', ' ', ' ', 'O', ' ', ' ', ' ', ' ', 'X']",0.0,0.0,False
1,99,X,1,"['X', 'X', 'O', 'O', ' ', ' ', ' ', ' ', 'X']",0.0,0.0,False
1,99,X,4,"['X', 'X', 'O', 'O', 'X', 'O', ' ', ' ', 'X']",-1.0,-1.0,False
1,100,O,8,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', 'O']",0.0,0.0,False
1,100,O,4,"[' ', 'X', ' ', ' ', 'O', ' ', ' ', ' ', 'O']",0.0,0.0,False
1,100,O,7,"[' ', 'X', ' ', ' ', 'O', 'X', ' ', 'O', 'O']",0.3,0.3,False
1,100,O,2,"['X', 'X', 'O', ' ', 'O', 'X', ' ', 'O', 'O']",-1.0,-0.7,False
1,100,O,6,"['X', 'X', 'O', 'X', 'O', 'X', 'O', 'O', 'O']",0.0,-0.7,False
2,1,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,1,X,8,"['X', 'O', ' ', ' ', ' ', ' ', ' ', ' ', 'X']",0.0,0.0,False
2,1,X,2,"['X', 'O', 'X', ' ', ' ', 'O', ' ', ' ', 'X']",0.0,0.0,False
2,1,X,4,"['X', 'O', 'X', ' ', 'X', 'O', ' ', 'O', 'X']",0.0,0.0,False
2,2,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,2,O,0,"['O', 'O', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0,False
2,2,O,8,"['O', 'O', ' ', 'X', ' ', ' ', 'X', ' ', 'O']",0.3,0.3,False
2,2,O,7,"['O', 'O', ' ', 'X', ' ', 'X', 'X', 'O', 'O']",1.0,1.3,False
2,3,X,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0,False
2,3,X,0,"['X', 'O', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0,False
2,3,X,7,"['X', 'O', ' ', ' ', ' ', ' ', 'X', 'X', 'O']",0.0,0.0,False
2,3,X,2,"['X', 'O', 'X', 'O', ' ', ' ', 'X', 'X', 'O']",0.0,0.0,False
2,3,X,4,"['X', 'O', 'X', 'O', 'X', 'O', 'X', 'X', 'O']",0.0,0.0,False
2,4,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,4,O,7,"[' ', 'O', ' ', ' ', ' ', ' ', 'X', 'O', ' ']",0.0,0.0,False
2,4,O,2,"[' ', 'O', 'O', 'X', ' ', ' ', 'X', 'O', ' ']",0.3,0.3,False
2,4,O,0,"['O', 'O', 'O', 'X', ' ', ' ', 'X', 'O', 'X']",1.0,1.3,False
2,5,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,5,X,5,"[' ', 'X', ' ', ' ', ' ', 'X', 'O', ' ', ' ']",0.0,0.0,False
2,5,X,8,"['O', 'X', ' ', ' ', ' ', 'X', 'O', ' ', 'X']",0.0,0.0,False
2,5,X,3,"['O', 'X', ' ', 'X', 'O', 'X', 'O', ' ', 'X']",0.0,0.0,False
2,5,X,2,"['O', 'X', 'X', 'X', 'O', 'X', 'O', 'O', 'X']",0.0,0.0,False
2,6,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,6,O,3,"['O', ' ', ' ', 'O', ' ', 'X', ' ', ' ', ' ']",0.0,0.0,False
2,6,O,4,"['O', 'X', ' ', 'O', 'O', 'X', ' ', ' ', ' ']",0.3,0.3,False
2,6,O,2,"['O', 'X', 'O', 'O', 'O', 'X', 'X', ' ', ' ']",0.3,0.6,False
2,6,O,8,"['O', 'X', 'O', 'O', 'O', 'X', 'X', 'X', 'O']",0.0,0.6,False
2,7,X,4,"[' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,7,X,8,"[' ', ' ', ' ', 'O', 'X', ' ', ' ', ' ', 'X']",0.0,0.0,False
2,7,X,7,"[' ', ' ', ' ', 'O', 'X', ' ', 'O', 'X', 'X']",0.0,0.0,False
2,8,O,4,"[' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,8,O,7,"['X', ' ', ' ', ' ', 'O', ' ', ' ', 'O', ' ']",0.0,0.0,False
2,8,O,5,"['X', ' ', ' ', 'X', 'O', 'O', ' ', 'O', ' ']",0.3,0.3,False
2,8,O,2,"['X', 'X', 'O', 'X', 'O', 'O', ' ', 'O', ' ']",-1.0,-0.7,False
2,8,O,6,"['X', 'X', 'O', 'X', 'O', 'O', 'O', 'O', 'X']",0.0,-0.7,False
2,9,X,8,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', 'X']",0.0,0.0,False
2,9,X,7,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', 'X', 'X']",0.0,0.0,False
2,9,X,4,"[' ', ' ', 'O', 'O', 'X', ' ', ' ', 'X', 'X']",0.3,0.3,False
2,9,X,6,"[' ', ' ', 'O', 'O', 'X', 'O', 'X', 'X', 'X']",1.0,1.3,False
2,10,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,10,O,6,"['O', ' ', ' ', 'X', ' ', ' ', 'O', ' ', ' ']",0.0,0.0,False
2,10,O,5,"['O', 'X', ' ', 'X', ' ', 'O', 'O', ' ', ' ']",0.0,0.0,False
2,10,O,4,"['O', 'X', ' ', 'X', 'O', 'O', 'O', ' ', 'X']",0.0,0.0,False
2,10,O,2,"['O', 'X', 'O', 'X', 'O', 'O', 'O', 'X', 'X']",0.0,0.0,False
2,11,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,11,X,3,"[' ', 'X', ' ', 'X', ' ', ' ', 'O', ' ', ' ']",0.0,0.0,False
2,11,X,5,"[' ', 'X', ' ', 'X', ' ', 'X', 'O', ' ', 'O']",0.0,0.0,False
2,11,X,2,"[' ', 'X', 'X', 'X', 'O', 'X', 'O', ' ', 'O']",1.0,1.0,False
2,12,O,4,"[' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,12,O,8,"[' ', ' ', ' ', 'X', 'O', ' ', ' ', ' ', 'O']",0.0,0.0,False
2,12,O,0,"['O', ' ', 'X', 'X', 'O', ' ', ' ', ' ', 'O']",-1.0,-1.0,False
2,13,X,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0,False
2,13,X,5,"[' ', ' ', 'O', ' ', ' ', 'X', 'X', ' ', ' ']",0.0,0.0,False
2,13,X,7,"[' ', ' ', 'O', ' ', ' ', 'X', 'X', 'X', 'O']",1.0,1.0,False
2,13,X,4,"[' ', ' ', 'O', 'O', 'X', 'X', 'X', 'X', 'O']",0.0,1.0,False
2,13,X,1,"['O', 'X', 'O', 'O', 'X', 'X', 'X', 'X', 'O']",-1.0,0.0,False
2,14,O,5,"[' ', ' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ']",0.0,0.0,False
2,14,O,6,"[' ', ' ', ' ', ' ', ' ', 'O', 'O', 'X', ' ']",0.3,0.3,False
2,14,O,0,"['O', ' ', ' ', ' ', ' ', 'O', 'O', 'X', 'X']",0.0,0.3,False
2,14,O,2,"['O', ' ', 'O', ' ', 'X', 'O', 'O', 'X', 'X']",0.0,0.3,False
2,15,X,7,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ']",0.0,0.0,False
2,15,X,8,"[' ', ' ', ' ', ' ', ' ', 'O', ' ', 'X', 'X']",0.0,0.0,False
2,15,X,6,"['O', ' ', ' ', ' ', ' ', 'O', 'X', 'X', 'X']",1.0,1.0,False
2,16,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,16,O,6,"[' ', 'O', ' ', ' ', ' ', ' ', 'O', 'X', ' ']",0.0,0.0,False
2,16,O,2,"[' ', 'O', 'O', 'X', ' ', ' ', 'O', 'X', ' ']",0.3,0.3,False
2,16,O,4,"['X', 'O', 'O', 'X', 'O', ' ', 'O', 'X', ' ']",0.0,0.3,False
2,17,X,3,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,17,X,8,"[' ', ' ', ' ', 'X', ' ', ' ', 'O', ' ', 'X']",0.0,0.0,False
2,17,X,1,"[' ', 'X', ' ', 'X', ' ', ' ', 'O', 'O', 'X']",0.0,0.0,False
2,17,X,2,"['O', 'X', 'X', 'X', ' ', ' ', 'O', 'O', 'X']",0.0,0.0,False
2,17,X,5,"['O', 'X', 'X', 'X', 'O', 'X', 'O', 'O', 'X']",0.0,0.0,False
2,18,O,7,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', 'O', ' ']",0.0,0.0,False
2,18,O,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'O', 'O', 'X']",0.3,0.3,False
2,18,O,5,"[' ', ' ', ' ', ' ', 'X', 'O', 'O', 'O', 'X']",-1.0,-0.7,False
2,18,O,3,"[' ', ' ', 'X', 'O', 'X', 'O', 'O', 'O', 'X']",-1.0,-1.7,False
2,18,O,0,"['O', 'X', 'X', 'O', 'X', 'O', 'O', 'O', 'X']",-1.0,-2.7,False
2,19,X,4,"[' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,19,X,2,"[' ', ' ', 'X', ' ', 'X', 'O', ' ', ' ', ' ']",0.0,0.0,False
2,19,X,6,"[' ', ' ', 'X', ' ', 'X', 'O', 'X', 'O', ' ']",0.0,0.0,False
2,20,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,20,O,1,"['O', 'O', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0,False
