Epoch,Episodio,Agente,Acción,Board,Reward,RewardAcum,LLM_Fallback
6,46,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
6,46,O,4,"['O', ' ', ' ', ' ', 'O', ' ', 'X', ' ', ' ']",0.3,0.3,False
6,46,O,7,"['O', ' ', ' ', ' ', 'O', 'X', 'X', 'O', ' ']",0.3,0.6,False
6,46,O,2,"['O', ' ', 'O', ' ', 'O', 'X', 'X', 'O', 'X']",0.0,0.6,False
6,46,O,1,"['O', 'O', 'O', 'X', 'O', 'X', 'X', 'O', 'X']",1.0,1.6,False
6,47,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.3,0.3,False
6,47,X,1,"['X', 'X', 'O', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.3,False
6,47,X,8,"['X', 'X', 'O', ' ', 'O', ' ', ' ', ' ', 'X']",0.3,1.6,False
6,47,X,7,"['X', 'X', 'O', ' ', 'O', 'O', ' ', 'X', 'X']",1.0,2.6,False
6,48,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.3,0.3,False
6,48,O,4,"['O', ' ', ' ', ' ', 'O', ' ', ' ', ' ', 'X']",0.3,0.6,False
6,48,O,2,"['O', ' ', 'O', ' ', 'O', 'X', ' ', ' ', 'X']",0.3,0.8999999999999999,False
6,48,O,3,"['O', 'X', 'O', 'O', 'O', 'X', ' ', ' ', 'X']",0.3,1.2,False
6,48,O,6,"['O', 'X', 'O', 'O', 'O', 'X', 'O', 'X', 'X']",0.3,1.5,False
6,49,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0,False
6,49,X,4,"['X', ' ', ' ', ' ', 'X', ' ', ' ', 'O', ' ']",1.0,2.0,False
6,49,X,5,"['X', 'O', ' ', ' ', 'X', 'X', ' ', 'O', ' ']",0.3,2.3,False
6,49,X,6,"['X', 'O', ' ', 'O', 'X', 'X', 'X', 'O', ' ']",1.0,3.3,False
6,49,X,2,"['X', 'O', 'X', 'O', 'X', 'X', 'X', 'O', 'O']",0.3,3.5999999999999996,False
6,50,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
6,50,O,4,"['O', ' ', ' ', ' ', 'O', ' ', ' ', ' ', 'X']",0.3,0.3,False
6,50,O,3,"['O', ' ', ' ', 'O', 'O', ' ', 'X', ' ', 'X']",0.3,0.6,False
6,51,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.3,0.3,False
6,51,X,2,"['X', ' ', 'X', ' ', ' ', ' ', 'O', ' ', ' ']",0.3,0.6,False
6,51,X,8,"['X', ' ', 'X', ' ', 'O', ' ', 'O', ' ', 'X']",0.3,0.8999999999999999,False
6,51,X,3,"['X', 'O', 'X', 'X', 'O', ' ', 'O', ' ', 'X']",1.0,1.9,False
6,52,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
6,52,O,4,"['O', ' ', ' ', ' ', 'O', ' ', 'X', ' ', ' ']",0.3,0.3,False
6,52,O,5,"['O', ' ', ' ', 'X', 'O', 'O', 'X', ' ', ' ']",0.3,0.6,False
6,52,O,1,"['O', 'O', ' ', 'X', 'O', 'O', 'X', 'X', ' ']",0.3,0.8999999999999999,False
6,52,O,8,"['O', 'O', 'X', 'X', 'O', 'O', 'X', 'X', 'O']",0.3,1.2,False
6,53,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.3,0.3,False
6,53,X,8,"['X', ' ', ' ', ' ', ' ', 'O', ' ', ' ', 'X']",0.0,0.3,False
6,53,X,2,"['X', 'O', 'X', ' ', ' ', 'O', ' ', ' ', 'X']",0.3,0.6,False
6,53,X,4,"['X', 'O', 'X', ' ', 'X', 'O', ' ', 'O', 'X']",1.0,1.6,False
6,54,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
6,54,O,4,"['O', ' ', ' ', ' ', 'O', 'X', ' ', ' ', ' ']",0.0,0.0,False
6,54,O,3,"['O', ' ', ' ', 'O', 'O', 'X', ' ', 'X', ' ']",1.0,1.0,False
6,54,O,2,"['O', ' ', 'O', 'O', 'O', 'X', ' ', 'X', 'X']",0.3,1.3,False
6,54,O,6,"['O', 'X', 'O', 'O', 'O', 'X', 'O', 'X', 'X']",-1.0,0.30000000000000004,False
6,55,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0,False
6,55,X,2,"['X', ' ', 'X', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,1.0,False
6,55,X,1,"['X', 'X', 'X', 'O', ' ', ' ', 'O', ' ', ' ']",1.0,2.0,False
6,56,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
6,56,O,4,"['O', ' ', ' ', ' ', 'O', ' ', ' ', ' ', 'X']",0.3,0.3,False
6,56,O,2,"['O', ' ', 'O', ' ', 'O', ' ', 'X', ' ', 'X']",0.0,0.3,False
6,56,O,5,"['O', 'X', 'O', ' ', 'O', 'O', 'X', ' ', 'X']",0.3,0.6,False
6,56,O,7,"['O', 'X', 'O', 'X', 'O', 'O', 'X', 'O', 'X']",0.3,0.8999999999999999,False
6,57,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
6,57,X,2,"['X', ' ', 'X', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0,False
6,57,X,1,"['X', 'X', 'X', ' ', ' ', 'O', 'O', ' ', ' ']",1.0,1.0,False
6,58,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
6,58,O,1,"['O', 'O', ' ', ' ', ' ', 'X', ' ', ' ', ' ']",1.0,1.0,False
6,58,O,4,"['O', 'O', ' ', 'X', 'O', 'X', ' ', ' ', ' ']",0.3,1.3,False
6,58,O,7,"['O', 'O', ' ', 'X', 'O', 'X', ' ', 'O', 'X']",0.3,1.6,False
6,59,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
6,59,X,5,"['X', ' ', ' ', 'O', ' ', 'X', ' ', ' ', ' ']",0.3,0.3,False
6,59,X,6,"['X', ' ', ' ', 'O', ' ', 'X', 'X', ' ', 'O']",0.3,0.6,False
6,59,X,1,"['X', 'X', ' ', 'O', 'O', 'X', 'X', ' ', 'O']",1.0,1.6,False
6,59,X,7,"['X', 'X', 'O', 'O', 'O', 'X', 'X', 'X', 'O']",1.0,2.6,False
6,60,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.3,0.3,False
6,60,O,2,"['O', ' ', 'O', 'X', ' ', ' ', ' ', ' ', ' ']",0.3,0.6,False
6,60,O,5,"['O', ' ', 'O', 'X', ' ', 'O', 'X', ' ', ' ']",0.3,0.8999999999999999,False
6,60,O,8,"['O', ' ', 'O', 'X', 'X', 'O', 'X', ' ', 'O']",1.0,1.9,False
6,61,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0,False
6,61,X,8,"['X', ' ', ' ', ' ', ' ', 'O', ' ', ' ', 'X']",0.3,1.3,False
6,61,X,6,"['X', ' ', ' ', ' ', 'O', 'O', 'X', ' ', 'X']",0.0,1.3,False
6,61,X,3,"['X', ' ', 'O', 'X', 'O', 'O', 'X', ' ', 'X']",0.3,1.6,False
6,62,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
6,62,O,5,"['O', ' ', ' ', ' ', ' ', 'O', ' ', 'X', ' ']",0.3,0.3,False
6,62,O,1,"['O', 'O', 'X', ' ', ' ', 'O', ' ', 'X', ' ']",0.3,0.6,False
6,62,O,6,"['O', 'O', 'X', 'X', ' ', 'O', 'O', 'X', ' ']",0.3,0.8999999999999999,False
6,62,O,8,"['O', 'O', 'X', 'X', 'X', 'O', 'O', 'X', 'O']",0.3,1.2,False
6,63,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.3,0.3,False
6,63,X,2,"['X', 'O', 'X', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.3,False
6,63,X,3,"['X', 'O', 'X', 'X', ' ', 'O', ' ', ' ', ' ']",0.3,0.6,False
6,63,X,7,"['X', 'O', 'X', 'X', ' ', 'O', ' ', 'X', 'O']",1.0,1.6,False
6,63,X,6,"['X', 'O', 'X', 'X', 'O', 'O', 'X', 'X', 'O']",1.0,2.6,False
6,64,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
6,64,O,1,"['O', 'O', ' ', ' ', ' ', 'X', ' ', ' ', ' ']",1.0,1.0,False
6,64,O,4,"['O', 'O', ' ', 'X', 'O', 'X', ' ', ' ', ' ']",0.3,1.3,False
6,64,O,8,"['O', 'O', ' ', 'X', 'O', 'X', ' ', 'X', 'O']",0.3,1.6,False
6,65,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.3,0.3,False
6,65,X,4,"['X', ' ', ' ', ' ', 'X', ' ', ' ', 'O', ' ']",0.3,0.6,False
6,65,X,5,"['X', ' ', 'O', ' ', 'X', 'X', ' ', 'O', ' ']",0.3,0.8999999999999999,False
6,65,X,6,"['X', ' ', 'O', ' ', 'X', 'X', 'X', 'O', 'O']",1.0,1.9,False
6,65,X,3,"['X', 'O', 'O', 'X', 'X', 'X', 'X', 'O', 'O']",1.0,2.9,False
6,66,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
6,66,O,4,"['O', ' ', ' ', ' ', 'O', ' ', 'X', ' ', ' ']",0.3,0.3,False
6,66,O,2,"['O', ' ', 'O', ' ', 'O', ' ', 'X', ' ', 'X']",0.0,0.3,False
6,66,O,1,"['O', 'O', 'O', 'X', 'O', ' ', 'X', ' ', 'X']",1.0,1.3,False
6,67,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.3,0.3,False
6,67,X,6,"['X', 'O', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.3,False
6,67,X,3,"['X', 'O', ' ', 'X', ' ', ' ', 'X', ' ', 'O']",0.3,0.6,False
6,68,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.3,0.3,False
6,68,O,1,"['O', 'O', ' ', ' ', ' ', 'X', ' ', ' ', ' ']",1.0,1.3,False
6,68,O,7,"['O', 'O', ' ', ' ', ' ', 'X', ' ', 'O', 'X']",0.3,1.6,False
6,68,O,4,"['O', 'O', ' ', ' ', 'O', 'X', 'X', 'O', 'X']",1.0,2.6,False
6,69,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.3,0.3,False
6,69,X,8,"['X', ' ', ' ', ' ', ' ', 'O', ' ', ' ', 'X']",1.0,1.3,False
6,69,X,1,"['X', 'X', 'O', ' ', ' ', 'O', ' ', ' ', 'X']",1.0,2.3,False
6,69,X,6,"['X', 'X', 'O', ' ', ' ', 'O', 'X', 'O', 'X']",1.0,3.3,False
6,69,X,3,"['X', 'X', 'O', 'X', 'O', 'O', 'X', 'O', 'X']",1.0,4.3,False
6,70,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
6,70,O,4,"['O', ' ', ' ', ' ', 'O', ' ', ' ', ' ', 'X']",0.0,0.0,False
6,70,O,6,"['O', ' ', ' ', ' ', 'O', ' ', 'O', 'X', 'X']",-1.0,-1.0,False
6,70,O,3,"['O', ' ', 'X', 'O', 'O', ' ', 'O', 'X', 'X']",0.3,-0.7,False
6,71,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.3,0.3,False
6,71,X,7,"['X', ' ', ' ', ' ', ' ', ' ', ' ', 'X', 'O']",0.3,0.6,False
6,71,X,5,"['X', ' ', ' ', ' ', ' ', 'X', 'O', 'X', 'O']",0.3,0.8999999999999999,False
6,71,X,1,"['X', 'X', 'O', ' ', ' ', 'X', 'O', 'X', 'O']",1.0,1.9,False
6,72,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
6,72,O,7,"['O', ' ', 'X', ' ', ' ', ' ', ' ', 'O', ' ']",0.3,0.3,False
6,72,O,4,"['O', ' ', 'X', ' ', 'O', ' ', 'X', 'O', ' ']",0.3,0.6,False
6,72,O,5,"['O', ' ', 'X', ' ', 'O', 'O', 'X', 'O', 'X']",0.0,0.6,False
6,72,O,1,"['O', 'O', 'X', 'X', 'O', 'O', 'X', 'O', 'X']",-1.0,-0.4,False
6,73,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.3,0.3,False
6,73,X,1,"['X', 'X', 'O', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.3,False
6,73,X,8,"['X', 'X', 'O', ' ', ' ', ' ', 'O', ' ', 'X']",0.3,1.6,False
6,74,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.3,0.3,False
6,74,O,8,"['O', ' ', ' ', ' ', 'X', ' ', ' ', ' ', 'O']",0.3,0.6,False
6,74,O,1,"['O', 'O', 'X', ' ', 'X', ' ', ' ', ' ', 'O']",1.0,1.6,False
6,74,O,6,"['O', 'O', 'X', 'X', 'X', ' ', 'O', ' ', 'O']",0.3,1.9000000000000001,False
6,74,O,5,"['O', 'O', 'X', 'X', 'X', 'O', 'O', 'X', 'O']",0.3,2.2,False
6,75,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.3,0.3,False
6,75,X,6,"['X', 'O', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.3,False
6,75,X,2,"['X', 'O', 'X', ' ', ' ', 'O', 'X', ' ', ' ']",0.0,0.3,False
6,75,X,4,"['X', 'O', 'X', 'O', 'X', 'O', 'X', ' ', ' ']",1.0,1.3,False
6,76,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
6,76,O,1,"['O', 'O', ' ', ' ', ' ', 'X', ' ', ' ', ' ']",1.0,1.0,False
6,76,O,4,"['O', 'O', ' ', 'X', 'O', 'X', ' ', ' ', ' ']",0.3,1.3,False
6,76,O,8,"['O', 'O', ' ', 'X', 'O', 'X', 'X', ' ', 'O']",0.3,1.6,False
6,77,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
6,77,X,4,"['X', ' ', ' ', ' ', 'X', ' ', ' ', 'O', ' ']",0.3,0.3,False
6,77,X,5,"['X', 'O', ' ', ' ', 'X', 'X', ' ', 'O', ' ']",0.3,0.6,False
6,77,X,6,"['X', 'O', ' ', 'O', 'X', 'X', 'X', 'O', ' ']",1.0,1.6,False
6,77,X,2,"['X', 'O', 'X', 'O', 'X', 'X', 'X', 'O', 'O']",1.0,2.6,False
6,78,O,7,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', 'O', ' ']",0.3,0.3,False
6,78,O,1,"[' ', 'O', 'X', ' ', ' ', ' ', ' ', 'O', ' ']",0.3,0.6,False
6,78,O,5,"[' ', 'O', 'X', ' ', ' ', 'O', ' ', 'O', 'X']",0.0,0.6,False
6,78,O,3,"[' ', 'O', 'X', 'O', ' ', 'O', 'X', 'O', 'X']",1.0,1.6,False
6,78,O,4,"['X', 'O', 'X', 'O', 'O', 'O', 'X', 'O', 'X']",-1.0,0.6000000000000001,False
6,79,X,3,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
6,79,X,5,"[' ', ' ', ' ', 'X', ' ', 'X', ' ', ' ', 'O']",1.0,1.0,False
6,79,X,6,"[' ', ' ', ' ', 'X', ' ', 'X', 'X', 'O', 'O']",1.0,2.0,False
6,79,X,4,"['O', ' ', ' ', 'X', 'X', 'X', 'X', 'O', 'O']",0.3,2.3,False
6,80,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
6,80,O,5,"['O', ' ', ' ', ' ', ' ', 'O', ' ', 'X', ' ']",0.3,0.3,False
6,80,O,2,"['O', ' ', 'O', ' ', ' ', 'O', 'X', 'X', ' ']",0.3,0.6,False
6,80,O,3,"['O', ' ', 'O', 'O', 'X', 'O', 'X', 'X', ' ']",0.3,0.8999999999999999,False
6,81,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0,False
6,81,X,1,"['X', 'X', 'O', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,2.0,False
6,81,X,8,"['X', 'X', 'O', ' ', 'O', ' ', ' ', ' ', 'X']",0.0,2.0,False
6,81,X,7,"['X', 'X', 'O', 'O', 'O', ' ', ' ', 'X', 'X']",1.0,3.0,False
6,82,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0,False
6,82,O,1,"['O', 'O', ' ', ' ', ' ', 'X', ' ', ' ', ' ']",1.0,2.0,False
6,82,O,4,"['O', 'O', ' ', ' ', 'O', 'X', ' ', 'X', ' ']",0.3,2.3,False
6,82,O,2,"['O', 'O', 'O', ' ', 'O', 'X', 'X', 'X', ' ']",1.0,3.3,False
6,83,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0,False
6,83,X,5,"['X', ' ', ' ', 'O', ' ', 'X', ' ', ' ', ' ']",0.3,1.3,False
6,83,X,8,"['X', 'O', ' ', 'O', ' ', 'X', ' ', ' ', 'X']",0.0,1.3,False
6,83,X,6,"['X', 'O', ' ', 'O', 'O', 'X', 'X', ' ', 'X']",1.0,2.3,False
6,84,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
6,84,O,5,"['O', ' ', ' ', ' ', ' ', 'O', ' ', 'X', ' ']",0.3,0.3,False
6,84,O,8,"['O', 'X', ' ', ' ', ' ', 'O', ' ', 'X', 'O']",1.0,1.3,False
6,84,O,3,"['O', 'X', ' ', 'O', ' ', 'O', 'X', 'X', 'O']",1.0,2.3,False
6,84,O,4,"['O', 'X', 'X', 'O', 'O', 'O', 'X', 'X', 'O']",0.3,2.5999999999999996,False
6,85,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
6,85,X,5,"['X', ' ', ' ', 'O', ' ', 'X', ' ', ' ', ' ']",0.3,0.3,False
6,85,X,8,"['X', ' ', ' ', 'O', ' ', 'X', ' ', 'O', 'X']",0.0,0.3,False
6,85,X,6,"['X', 'O', ' ', 'O', ' ', 'X', 'X', 'O', 'X']",0.0,0.3,False
6,86,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.3,0.3,False
6,86,O,4,"['O', ' ', ' ', ' ', 'O', ' ', ' ', ' ', 'X']",0.3,0.6,False
6,86,O,2,"['O', 'X', 'O', ' ', 'O', ' ', ' ', ' ', 'X']",0.3,0.8999999999999999,False
6,86,O,5,"['O', 'X', 'O', ' ', 'O', 'O', ' ', 'X', 'X']",1.0,1.9,False
6,87,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.3,0.3,False
6,87,X,7,"['X', ' ', ' ', ' ', ' ', ' ', ' ', 'X', 'O']",0.3,0.6,False
6,87,X,1,"['X', 'X', ' ', ' ', 'O', ' ', ' ', 'X', 'O']",1.0,1.6,False
6,87,X,3,"['X', 'X', 'O', 'X', 'O', ' ', ' ', 'X', 'O']",0.3,1.9000000000000001,False
6,88,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.3,0.3,False
6,88,O,8,"['O', ' ', ' ', ' ', 'X', ' ', ' ', ' ', 'O']",0.3,0.6,False
6,88,O,1,"['O', 'O', ' ', 'X', 'X', ' ', ' ', ' ', 'O']",0.3,0.8999999999999999,False
6,88,O,5,"['O', 'O', ' ', 'X', 'X', 'O', ' ', 'X', 'O']",0.3,1.2,False
6,88,O,6,"['O', 'O', 'X', 'X', 'X', 'O', 'O', 'X', 'O']",0.3,1.5,False
6,89,X,3,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.3,0.3,False
6,89,X,4,"[' ', ' ', 'O', 'X', 'X', ' ', ' ', ' ', ' ']",0.0,0.3,False
6,89,X,1,"[' ', 'X', 'O', 'X', 'X', 'O', ' ', ' ', ' ']",0.0,0.3,False
6,89,X,7,"['O', 'X', 'O', 'X', 'X', 'O', ' ', 'X', ' ']",0.3,0.6,False
6,90,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
6,90,O,2,"['O', ' ', 'O', 'X', ' ', ' ', ' ', ' ', ' ']",0.3,0.3,False
6,90,O,6,"['O', ' ', 'O', 'X', ' ', 'X', 'O', ' ', ' ']",0.3,0.6,False
6,90,O,4,"['O', ' ', 'O', 'X', 'O', 'X', 'O', ' ', 'X']",0.3,0.8999999999999999,False
6,91,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
6,91,X,1,"['X', 'X', 'O', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0,False
6,91,X,6,"['X', 'X', 'O', ' ', ' ', ' ', 'X', 'O', ' ']",0.0,1.0,False
6,91,X,5,"['X', 'X', 'O', 'O', ' ', 'X', 'X', 'O', ' ']",0.3,1.3,False
6,91,X,4,"['X', 'X', 'O', 'O', 'X', 'X', 'X', 'O', 'O']",0.3,1.6,False
6,92,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
6,92,O,1,"['O', 'O', ' ', ' ', ' ', 'X', ' ', ' ', ' ']",1.0,1.0,False
6,92,O,2,"['O', 'O', 'O', ' ', ' ', 'X', 'X', ' ', ' ']",1.0,2.0,False
6,93,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.3,0.3,False
6,93,X,8,"['X', ' ', ' ', ' ', 'O', ' ', ' ', ' ', 'X']",0.3,0.6,False
6,93,X,1,"['X', 'X', ' ', ' ', 'O', ' ', 'O', ' ', 'X']",1.0,1.6,False
6,94,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.3,0.3,False
6,94,O,6,"['O', ' ', ' ', ' ', ' ', ' ', 'O', 'X', ' ']",0.3,0.6,False
6,94,O,3,"['O', ' ', ' ', 'O', ' ', ' ', 'O', 'X', 'X']",0.0,0.6,False
6,95,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.3,0.3,False
6,95,X,6,"['X', 'O', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.3,0.6,False
6,95,X,8,"['X', 'O', ' ', 'O', ' ', ' ', 'X', ' ', 'X']",0.3,0.8999999999999999,False
6,95,X,7,"['X', 'O', 'O', 'O', ' ', ' ', 'X', 'X', 'X']",1.0,1.9,False
6,96,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.3,0.3,False
6,96,O,4,"['O', ' ', ' ', ' ', 'O', ' ', ' ', ' ', 'X']",0.3,0.6,False
6,96,O,5,"['O', ' ', ' ', 'X', 'O', 'O', ' ', ' ', 'X']",0.3,0.8999999999999999,False
6,96,O,1,"['O', 'O', 'X', 'X', 'O', 'O', ' ', ' ', 'X']",0.3,1.2,False
6,96,O,7,"['O', 'O', 'X', 'X', 'O', 'O', 'X', 'O', 'X']",0.3,1.5,False
6,97,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
6,97,X,5,"['O', 'X', ' ', ' ', ' ', 'X', ' ', ' ', ' ']",0.3,0.3,False
6,97,X,8,"['O', 'X', ' ', ' ', ' ', 'X', 'O', ' ', 'X']",0.3,0.6,False
6,97,X,3,"['O', 'X', ' ', 'X', ' ', 'X', 'O', 'O', 'X']",0.3,0.8999999999999999,False
6,97,X,2,"['O', 'X', 'X', 'X', 'O', 'X', 'O', 'O', 'X']",0.0,0.8999999999999999,False
6,98,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.3,0.3,False
6,98,O,8,"['O', ' ', ' ', ' ', 'X', ' ', ' ', ' ', 'O']",0.3,0.6,False
6,98,O,1,"['O', 'O', ' ', ' ', 'X', ' ', ' ', 'X', 'O']",0.0,0.6,False
6,98,O,5,"['O', 'O', ' ', 'X', 'X', 'O', ' ', 'X', 'O']",0.3,0.8999999999999999,False
6,98,O,6,"['O', 'O', 'X', 'X', 'X', 'O', 'O', 'X', 'O']",0.3,1.2,False
6,99,X,7,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ']",0.0,0.0,False
6,99,X,0,"['X', ' ', 'O', ' ', ' ', ' ', ' ', 'X', ' ']",0.0,0.0,False
6,99,X,4,"['X', 'O', 'O', ' ', 'X', ' ', ' ', 'X', ' ']",0.3,0.3,False
6,99,X,5,"['X', 'O', 'O', ' ', 'X', 'X', ' ', 'X', 'O']",1.0,1.3,False
6,99,X,6,"['X', 'O', 'O', 'O', 'X', 'X', 'X', 'X', 'O']",1.0,2.3,False
6,100,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
6,100,O,5,"['O', 'X', ' ', ' ', ' ', 'O', ' ', ' ', ' ']",0.3,0.3,False
6,100,O,6,"['O', 'X', ' ', ' ', ' ', 'O', 'O', ' ', 'X']",0.3,0.6,False
6,100,O,4,"['O', 'X', ' ', ' ', 'O', 'O', 'O', 'X', 'X']",1.0,1.6,False
6,100,O,2,"['O', 'X', 'O', 'X', 'O', 'O', 'O', 'X', 'X']",0.3,1.9000000000000001,False
7,1,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.3,0.3,False
7,1,X,8,"['X', ' ', ' ', ' ', 'O', ' ', ' ', ' ', 'X']",0.3,0.6,False
7,1,X,6,"['X', ' ', ' ', ' ', 'O', 'O', 'X', ' ', 'X']",0.0,0.6,False
7,2,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.3,0.3,False
7,2,O,4,"['O', ' ', ' ', ' ', 'O', ' ', ' ', ' ', 'X']",0.0,0.3,False
7,2,O,2,"['O', ' ', 'O', ' ', 'O', 'X', ' ', ' ', 'X']",0.3,0.6,False
7,2,O,1,"['O', 'O', 'O', 'X', 'O', 'X', ' ', ' ', 'X']",1.0,1.6,False
7,3,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0,False
7,3,X,8,"['X', ' ', ' ', ' ', 'O', ' ', ' ', ' ', 'X']",0.3,1.3,False
7,3,X,1,"['X', 'X', ' ', ' ', 'O', ' ', 'O', ' ', 'X']",1.0,2.3,False
7,3,X,5,"['X', 'X', ' ', 'O', 'O', 'X', 'O', ' ', 'X']",1.0,3.3,False
7,3,X,2,"['X', 'X', 'X', 'O', 'O', 'X', 'O', 'O', 'X']",1.0,4.3,False
7,4,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.3,0.3,False
7,4,O,8,"['O', ' ', ' ', ' ', 'X', ' ', ' ', ' ', 'O']",1.0,1.3,False
7,4,O,1,"['O', 'O', ' ', ' ', 'X', ' ', ' ', 'X', 'O']",0.0,1.3,False
7,4,O,5,"['O', 'O', ' ', 'X', 'X', 'O', ' ', 'X', 'O']",0.3,1.6,False
