Epoch,Episodio,Paso,StateIdx,Accion,NextStateIdx,Reward,Done,Epsilon,LLM_Fallback
20,19,6,6,3,2,0.0,False,0.555134,False
20,19,7,2,0,1,0.0,False,0.555115,False
20,19,8,1,3,1,0.0,False,0.555096,False
20,19,9,1,1,5,0.0,False,0.555077,False
20,19,10,5,0,4,0.0,False,0.555058,False
20,19,11,4,0,4,0.0,False,0.5550390000000001,False
20,19,12,4,2,5,0.0,False,0.5550200000000001,False
20,19,13,5,2,6,0.0,False,0.5550010000000001,False
20,19,14,6,2,7,0.0,False,0.554982,False
20,19,15,7,1,11,0.0,False,0.5549630000000001,False
20,19,16,11,0,10,0.0,False,0.554944,False
20,19,17,10,2,11,0.0,False,0.554925,False
20,19,18,11,2,11,0.0,False,0.554906,False
20,19,19,11,2,11,0.0,False,0.554887,False
20,19,20,11,3,7,0.0,False,0.554868,False
20,19,21,7,3,3,0.0,False,0.554849,False
20,19,22,3,1,7,0.0,False,0.5548299999999999,False
20,19,23,7,1,11,0.0,False,0.554811,False
20,19,24,11,1,15,1.0,True,0.554792,False
20,20,1,0,3,0,0.0,False,0.554773,False
20,20,2,0,0,0,0.0,False,0.554754,False
20,20,3,0,1,4,0.0,False,0.554735,False
20,20,4,4,1,8,0.0,False,0.554716,False
20,20,5,8,0,8,0.0,False,0.554697,False
20,20,6,8,0,8,0.0,False,0.554678,False
20,20,7,8,1,12,0.0,False,0.554659,False
20,20,8,12,3,8,0.0,False,0.55464,False
20,20,9,8,1,12,0.0,False,0.554621,False
20,20,10,12,2,13,0.0,False,0.554602,False
20,20,11,13,3,9,0.0,False,0.554583,False
20,20,12,9,2,10,0.0,False,0.5545640000000001,False
20,20,13,10,2,11,0.0,False,0.5545450000000001,False
20,20,14,11,2,11,0.0,False,0.5545260000000001,False
20,20,15,11,1,15,1.0,True,0.554507,False
20,21,1,0,3,0,0.0,False,0.5544880000000001,False
20,21,2,0,1,4,0.0,False,0.554469,False
20,21,3,4,3,0,0.0,False,0.5544500000000001,False
20,21,4,0,1,4,0.0,False,0.554431,False
20,21,5,4,2,5,0.0,False,0.554412,False
20,21,6,5,1,9,0.0,False,0.554393,False
20,21,7,9,1,13,0.0,False,0.554374,False
20,21,8,13,2,14,0.0,True,0.5543549999999999,False
20,22,1,0,1,4,0.0,False,0.554336,False
20,22,2,4,1,8,0.0,False,0.554317,False
20,22,3,8,0,8,0.0,False,0.554298,False
20,22,4,8,1,12,0.0,False,0.554279,False
20,22,5,12,3,8,0.0,False,0.55426,False
20,22,6,8,2,9,0.0,False,0.554241,False
20,22,7,9,1,13,0.0,False,0.554222,False
20,22,8,13,2,14,0.0,False,0.554203,False
20,22,9,14,0,13,0.0,False,0.554184,False
20,22,10,13,2,14,0.0,False,0.554165,False
20,22,11,14,1,14,0.0,False,0.554146,False
20,22,12,14,3,10,0.0,True,0.554127,False
20,23,1,0,3,0,0.0,False,0.554108,False
20,23,2,0,2,1,0.0,False,0.554089,False
20,23,3,1,0,0,0.0,False,0.5540700000000001,False
20,23,4,0,3,0,0.0,False,0.5540510000000001,False
20,23,5,0,1,4,0.0,False,0.5540320000000001,False
20,23,6,4,3,0,0.0,False,0.5540130000000001,False
20,23,7,0,2,1,0.0,False,0.553994,False
20,23,8,1,1,5,0.0,False,0.5539750000000001,False
20,23,9,5,0,4,0.0,False,0.553956,False
20,23,10,4,2,5,0.0,False,0.553937,False
20,23,11,5,2,6,0.0,False,0.553918,False
20,23,12,6,1,10,0.0,False,0.553899,False
20,23,13,10,2,11,0.0,False,0.5538799999999999,False
20,23,14,11,0,10,0.0,False,0.553861,False
20,23,15,10,2,11,0.0,False,0.553842,False
20,23,16,11,1,15,1.0,True,0.553823,False
20,24,1,0,3,0,0.0,False,0.553804,False
20,24,2,0,2,1,0.0,False,0.553785,False
20,24,3,1,3,1,0.0,False,0.553766,False
20,24,4,1,2,2,0.0,False,0.553747,False
20,24,5,2,0,1,0.0,False,0.553728,False
20,24,6,1,2,2,0.0,False,0.553709,False
20,24,7,2,1,6,0.0,False,0.55369,False
20,24,8,6,1,10,0.0,False,0.553671,False
20,24,9,10,2,11,0.0,False,0.553652,False
20,24,10,11,1,15,1.0,True,0.553633,False
20,25,1,0,3,0,0.0,False,0.553614,False
20,25,2,0,2,1,0.0,False,0.5535950000000001,False
20,25,3,1,3,1,0.0,False,0.5535760000000001,False
20,25,4,1,2,2,0.0,False,0.5535570000000001,False
20,25,5,2,2,3,0.0,False,0.5535380000000001,False
20,25,6,3,1,7,0.0,False,0.5535190000000001,False
20,25,7,7,3,3,0.0,False,0.5535000000000001,False
20,25,8,3,1,7,0.0,False,0.553481,False
20,25,9,7,3,3,0.0,False,0.553462,False
20,25,10,3,1,7,0.0,False,0.553443,False
20,25,11,7,3,3,0.0,False,0.553424,False
20,25,12,3,1,7,0.0,False,0.5534049999999999,False
20,25,13,7,0,6,0.0,False,0.553386,False
20,25,14,6,0,5,0.0,False,0.5533669999999999,False
20,25,15,5,2,6,0.0,False,0.553348,False
20,25,16,6,2,7,0.0,False,0.553329,False
20,25,17,7,3,3,0.0,False,0.55331,False
20,25,18,3,1,7,0.0,False,0.553291,False
20,25,19,7,1,11,0.0,False,0.553272,False
20,25,20,11,0,10,0.0,True,0.553253,False
20,26,1,0,2,1,0.0,False,0.553234,False
20,26,2,1,1,5,0.0,True,0.553215,False
20,27,1,0,2,1,0.0,False,0.553196,False
20,27,2,1,1,5,0.0,False,0.553177,False
20,27,3,5,0,4,0.0,True,0.553158,False
20,28,1,0,2,1,0.0,True,0.553139,False
20,29,1,0,2,1,0.0,False,0.5531200000000001,False
20,29,2,1,0,0,0.0,False,0.5531010000000001,False
20,29,3,0,1,4,0.0,False,0.5530820000000001,False
20,29,4,4,2,5,0.0,False,0.5530630000000001,False
20,29,5,5,2,6,0.0,False,0.5530440000000001,False
20,29,6,6,1,10,0.0,False,0.5530250000000001,False
20,29,7,10,2,11,0.0,False,0.5530060000000001,False
20,29,8,11,2,11,0.0,False,0.552987,False
20,29,9,11,1,15,1.0,True,0.552968,False
20,30,1,0,2,1,0.0,False,0.552949,False
20,30,2,1,0,0,0.0,False,0.5529299999999999,False
20,30,3,0,0,0,0.0,False,0.552911,False
20,30,4,0,2,1,0.0,False,0.5528919999999999,False
20,30,5,1,0,0,0.0,False,0.552873,False
20,30,6,0,1,4,0.0,True,0.552854,False
20,31,1,0,3,0,0.0,False,0.552835,False
20,31,2,0,3,0,0.0,False,0.552816,False
20,31,3,0,3,0,0.0,False,0.552797,False
20,31,4,0,0,0,0.0,False,0.552778,False
20,31,5,0,1,4,0.0,False,0.552759,False
20,31,6,4,0,4,0.0,False,0.55274,False
20,31,7,4,0,4,0.0,False,0.552721,False
20,31,8,4,0,4,0.0,False,0.552702,False
20,31,9,4,3,0,0.0,False,0.552683,False
20,31,10,0,3,0,0.0,False,0.552664,False
20,31,11,0,2,1,0.0,False,0.552645,False
20,31,12,1,2,2,0.0,False,0.5526260000000001,False
20,31,13,2,2,3,0.0,False,0.5526070000000001,False
20,31,14,3,3,3,0.0,False,0.5525880000000001,False
20,31,15,3,2,3,0.0,False,0.5525690000000001,False
20,31,16,3,0,2,0.0,False,0.5525500000000001,False
20,31,17,2,1,6,0.0,False,0.5525310000000001,False
20,31,18,6,2,7,0.0,True,0.552512,False
20,32,1,0,2,1,0.0,False,0.5524930000000001,False
20,32,2,1,1,5,0.0,False,0.552474,False
20,32,3,5,2,6,0.0,False,0.552455,False
20,32,4,6,1,10,0.0,False,0.552436,False
20,32,5,10,2,11,0.0,False,0.5524169999999999,False
20,32,6,11,2,11,0.0,False,0.552398,False
20,32,7,11,1,15,1.0,True,0.552379,False
20,33,1,0,1,4,0.0,False,0.55236,False
20,33,2,4,1,8,0.0,False,0.552341,False
20,33,3,8,3,4,0.0,False,0.552322,False
20,33,4,4,0,4,0.0,False,0.552303,False
20,33,5,4,3,0,0.0,False,0.552284,False
20,33,6,0,0,0,0.0,False,0.552265,False
20,33,7,0,1,4,0.0,False,0.552246,False
20,33,8,4,3,0,0.0,False,0.552227,False
20,33,9,0,0,0,0.0,False,0.552208,False
20,33,10,0,1,4,0.0,False,0.552189,False
20,33,11,4,1,8,0.0,False,0.55217,False
20,33,12,8,3,4,0.0,False,0.5521510000000001,False
20,33,13,4,0,4,0.0,False,0.5521320000000001,False
20,33,14,4,0,4,0.0,False,0.5521130000000001,False
20,33,15,4,0,4,0.0,False,0.5520940000000001,False
20,33,16,4,1,8,0.0,False,0.5520750000000001,False
20,33,17,8,0,8,0.0,False,0.5520560000000001,False
20,33,18,8,0,8,0.0,False,0.552037,False
20,33,19,8,3,4,0.0,False,0.5520180000000001,False
20,33,20,4,3,0,0.0,False,0.551999,False
20,33,21,0,3,0,0.0,False,0.55198,False
20,33,22,0,0,0,0.0,False,0.551961,False
20,33,23,0,1,4,0.0,False,0.551942,False
20,33,24,4,2,5,0.0,False,0.5519229999999999,False
20,33,25,5,2,6,0.0,False,0.551904,False
20,33,26,6,0,5,0.0,False,0.551885,False
20,33,27,5,3,1,0.0,False,0.551866,False
20,33,28,1,1,5,0.0,False,0.551847,False
20,33,29,5,0,4,0.0,False,0.551828,False
20,33,30,4,0,4,0.0,False,0.551809,False
20,33,31,4,3,0,0.0,False,0.55179,False
20,33,32,0,1,4,0.0,False,0.551771,False
20,33,33,4,0,4,0.0,False,0.551752,False
20,33,34,4,0,4,0.0,False,0.551733,False
20,33,35,4,0,4,0.0,False,0.551714,False
20,33,36,4,2,5,0.0,False,0.551695,False
20,33,37,5,0,4,0.0,False,0.551676,False
20,33,38,4,1,8,0.0,False,0.5516570000000001,False
20,33,39,8,1,12,0.0,False,0.5516380000000001,False
20,33,40,12,2,13,0.0,False,0.5516190000000001,False
20,33,41,13,1,13,0.0,False,0.5516000000000001,False
20,33,42,13,2,14,0.0,False,0.5515810000000001,False
20,33,43,14,2,15,1.0,True,0.551562,False
20,34,1,0,1,4,0.0,False,0.5515430000000001,False
20,34,2,4,2,5,0.0,False,0.551524,False
20,34,3,5,3,1,0.0,False,0.551505,False
20,34,4,1,1,5,0.0,False,0.551486,False
20,34,5,5,1,9,0.0,False,0.551467,False
20,34,6,9,2,10,0.0,False,0.5514479999999999,False
20,34,7,10,2,11,0.0,False,0.5514290000000001,False
20,34,8,11,0,10,0.0,False,0.55141,False
20,34,9,10,2,11,0.0,False,0.551391,False
20,34,10,11,1,15,1.0,True,0.551372,False
20,35,1,0,1,4,0.0,False,0.551353,False
20,35,2,4,3,0,0.0,False,0.551334,False
20,35,3,0,1,4,0.0,False,0.551315,False
20,35,4,4,0,4,0.0,False,0.551296,False
20,35,5,4,2,5,0.0,False,0.551277,False
20,35,6,5,0,4,0.0,False,0.551258,False
20,35,7,4,2,5,0.0,False,0.551239,False
20,35,8,5,2,6,0.0,False,0.55122,False
20,35,9,6,1,10,0.0,False,0.551201,False
20,35,10,10,2,11,0.0,False,0.5511820000000001,False
20,35,11,11,1,15,1.0,True,0.5511630000000001,False
20,36,1,0,1,4,0.0,False,0.5511440000000001,False
20,36,2,4,0,4,0.0,False,0.5511250000000001,False
20,36,3,4,0,4,0.0,False,0.5511060000000001,False
20,36,4,4,0,4,0.0,False,0.551087,False
20,36,5,4,0,4,0.0,False,0.5510680000000001,False
20,36,6,4,2,5,0.0,False,0.551049,False
20,36,7,5,1,9,0.0,False,0.55103,False
20,36,8,9,2,10,0.0,False,0.551011,False
20,36,9,10,2,11,0.0,False,0.550992,False
20,36,10,11,1,15,1.0,True,0.5509729999999999,False
20,37,1,0,1,4,0.0,False,0.550954,False
20,37,2,4,2,5,0.0,False,0.550935,False
20,37,3,5,1,9,0.0,False,0.5509160000000001,False
20,37,4,9,2,10,0.0,False,0.550897,False
20,37,5,10,0,9,0.0,False,0.550878,False
20,37,6,9,2,10,0.0,False,0.550859,False
20,37,7,10,0,9,0.0,False,0.55084,False
20,37,8,9,2,10,0.0,False,0.550821,False
20,37,9,10,2,11,0.0,False,0.550802,False
20,37,10,11,1,15,1.0,True,0.550783,False
20,38,1,0,2,1,0.0,True,0.550764,False
20,39,1,0,3,0,0.0,False,0.550745,False
20,39,2,0,3,0,0.0,False,0.550726,False
20,39,3,0,1,4,0.0,False,0.5507070000000001,False
20,39,4,4,1,8,0.0,False,0.5506880000000001,False
20,39,5,8,2,9,0.0,False,0.5506690000000001,False
20,39,6,9,3,5,0.0,False,0.5506500000000001,False
20,39,7,5,2,6,0.0,False,0.5506310000000001,False
20,39,8,6,2,7,0.0,False,0.550612,False
20,39,9,7,1,11,0.0,False,0.5505930000000001,False
20,39,10,11,3,7,0.0,False,0.550574,False
20,39,11,7,3,3,0.0,True,0.550555,False
20,40,1,0,2,1,0.0,False,0.550536,False
20,40,2,1,2,2,0.0,False,0.550517,False
20,40,3,2,0,1,0.0,False,0.5504979999999999,False
20,40,4,1,0,0,0.0,False,0.550479,False
20,40,5,0,2,1,0.0,False,0.55046,False
20,40,6,1,2,2,0.0,False,0.5504410000000001,False
20,40,7,2,2,3,0.0,True,0.550422,False
20,41,1,0,3,0,0.0,False,0.550403,False
20,41,2,0,0,0,0.0,False,0.550384,False
20,41,3,0,3,0,0.0,False,0.550365,False
20,41,4,0,3,0,0.0,False,0.550346,False
20,41,5,0,3,0,0.0,False,0.550327,False
20,41,6,0,3,0,0.0,False,0.550308,False
20,41,7,0,3,0,0.0,False,0.550289,False
20,41,8,0,3,0,0.0,False,0.55027,False
20,41,9,0,3,0,0.0,False,0.550251,False
20,41,10,0,0,0,0.0,False,0.550232,False
20,41,11,0,3,0,0.0,False,0.5502130000000001,False
20,41,12,0,1,4,0.0,True,0.5501940000000001,False
20,42,1,0,1,4,0.0,False,0.5501750000000001,False
20,42,2,4,1,8,0.0,False,0.5501560000000001,False
20,42,3,8,1,12,0.0,False,0.550137,False
20,42,4,12,2,13,0.0,False,0.5501180000000001,False
20,42,5,13,3,9,0.0,False,0.550099,False
20,42,6,9,2,10,0.0,False,0.55008,False
20,42,7,10,0,9,0.0,False,0.550061,False
20,42,8,9,2,10,0.0,False,0.550042,False
20,42,9,10,2,11,0.0,True,0.5500229999999999,False
20,43,1,0,3,0,0.0,False,0.550004,False
20,43,2,0,2,1,0.0,False,0.549985,False
20,43,3,1,2,2,0.0,False,0.5499660000000001,False
20,43,4,2,0,1,0.0,False,0.549947,False
20,43,5,1,3,1,0.0,False,0.549928,False
20,43,6,1,2,2,0.0,False,0.549909,False
20,43,7,2,2,3,0.0,False,0.54989,False
20,43,8,3,1,7,0.0,False,0.549871,False
20,43,9,7,2,7,0.0,False,0.549852,False
20,43,10,7,1,11,0.0,False,0.549833,False
20,43,11,11,2,11,0.0,False,0.549814,False
20,43,12,11,3,7,0.0,False,0.549795,False
20,43,13,7,2,7,0.0,False,0.549776,False
20,43,14,7,3,3,0.0,False,0.549757,False
20,43,15,3,0,2,0.0,False,0.5497380000000001,False
20,43,16,2,2,3,0.0,False,0.5497190000000001,False
20,43,17,3,2,3,0.0,False,0.5497000000000001,False
20,43,18,3,3,3,0.0,False,0.5496810000000001,False
20,43,19,3,1,7,0.0,False,0.549662,False
20,43,20,7,3,3,0.0,False,0.5496430000000001,False
20,43,21,3,1,7,0.0,False,0.549624,False
20,43,22,7,1,11,0.0,False,0.549605,False
20,43,23,11,3,7,0.0,False,0.549586,False
20,43,24,7,2,7,0.0,False,0.549567,False
20,43,25,7,2,7,0.0,False,0.5495479999999999,False
20,43,26,7,1,11,0.0,False,0.549529,False
20,43,27,11,0,10,0.0,True,0.5495099999999999,False
20,44,1,0,3,0,0.0,False,0.5494910000000001,False
20,44,2,0,2,1,0.0,False,0.549472,False
20,44,3,1,2,2,0.0,False,0.549453,False
20,44,4,2,2,3,0.0,False,0.549434,False
20,44,5,3,3,3,0.0,False,0.549415,False
20,44,6,3,3,3,0.0,False,0.549396,False
20,44,7,3,3,3,0.0,False,0.549377,False
20,44,8,3,0,2,0.0,False,0.549358,False
20,44,9,2,1,6,0.0,False,0.549339,False
20,44,10,6,0,5,0.0,False,0.54932,False
20,44,11,5,3,1,0.0,False,0.549301,False
20,44,12,1,2,2,0.0,False,0.549282,False
20,44,13,2,1,6,0.0,False,0.5492630000000001,False
20,44,14,6,2,7,0.0,False,0.5492440000000001,False
20,44,15,7,3,3,0.0,False,0.5492250000000001,False
20,44,16,3,3,3,0.0,False,0.5492060000000001,False
20,44,17,3,3,3,0.0,False,0.549187,False
20,44,18,3,3,3,0.0,False,0.5491680000000001,False
20,44,19,3,0,2,0.0,False,0.549149,False
20,44,20,2,1,6,0.0,False,0.54913,False
20,44,21,6,1,10,0.0,False,0.549111,False
20,44,22,10,2,11,0.0,True,0.549092,False
20,45,1,0,1,4,0.0,False,0.5490729999999999,False
20,45,2,4,3,0,0.0,False,0.549054,False
20,45,3,0,1,4,0.0,False,0.5490349999999999,False
20,45,4,4,1,8,0.0,False,0.5490160000000001,False
20,45,5,8,0,8,0.0,False,0.548997,False
20,45,6,8,2,9,0.0,True,0.548978,False
20,46,1,0,2,1,0.0,False,0.548959,False
20,46,2,1,2,2,0.0,False,0.54894,False
20,46,3,2,0,1,0.0,False,0.548921,False
20,46,4,1,3,1,0.0,False,0.548902,False
20,46,5,1,3,1,0.0,False,0.548883,False
20,46,6,1,1,5,0.0,True,0.548864,False
20,47,1,0,1,4,0.0,False,0.548845,False
20,47,2,4,2,5,0.0,False,0.548826,False
20,47,3,5,1,9,0.0,False,0.548807,False
20,47,4,9,2,10,0.0,False,0.548788,False
20,47,5,10,1,14,0.0,False,0.5487690000000001,False
20,47,6,14,2,15,1.0,True,0.5487500000000001,False
20,48,1,0,1,4,0.0,False,0.5487310000000001,False
20,48,2,4,0,4,0.0,False,0.548712,False
20,48,3,4,2,5,0.0,False,0.5486930000000001,False
20,48,4,5,0,4,0.0,False,0.548674,False
20,48,5,4,3,0,0.0,False,0.548655,False
20,48,6,0,1,4,0.0,False,0.548636,False
20,48,7,4,2,5,0.0,False,0.548617,False
20,48,8,5,0,4,0.0,False,0.5485979999999999,False
20,48,9,4,0,4,0.0,False,0.548579,False
20,48,10,4,2,5,0.0,False,0.5485599999999999,False
20,48,11,5,0,4,0.0,False,0.5485410000000001,False
20,48,12,4,2,5,0.0,False,0.548522,False
20,48,13,5,0,4,0.0,False,0.548503,False
20,48,14,4,1,8,0.0,False,0.548484,False
20,48,15,8,2,9,0.0,False,0.548465,False
20,48,16,9,2,10,0.0,False,0.548446,False
20,48,17,10,1,14,0.0,False,0.548427,False
20,48,18,14,2,15,1.0,True,0.548408,False
20,49,1,0,0,0,0.0,False,0.548389,False
20,49,2,0,0,0,0.0,False,0.54837,False
20,49,3,0,0,0,0.0,False,0.548351,False
20,49,4,0,3,0,0.0,False,0.548332,False
20,49,5,0,0,0,0.0,False,0.548313,False
20,49,6,0,0,0,0.0,False,0.5482940000000001,False
20,49,7,0,2,1,0.0,False,0.5482750000000001,False
20,49,8,1,2,2,0.0,False,0.5482560000000001,False
20,49,9,2,0,1,0.0,False,0.5482370000000001,False
20,49,10,1,2,2,0.0,False,0.5482180000000001,False
20,49,11,2,2,3,0.0,False,0.548199,False
20,49,12,3,1,7,0.0,False,0.54818,False
20,49,13,7,1,11,0.0,False,0.548161,False
20,49,14,11,1,15,1.0,True,0.548142,False
20,50,1,0,1,4,0.0,False,0.5481229999999999,False
20,50,2,4,1,8,0.0,False,0.548104,False
20,50,3,8,2,9,0.0,False,0.5480849999999999,False
20,50,4,9,1,13,0.0,False,0.548066,False
20,50,5,13,0,12,0.0,False,0.548047,False
20,50,6,12,2,13,0.0,False,0.548028,False
20,50,7,13,2,14,0.0,False,0.548009,False
20,50,8,14,2,15,1.0,True,0.54799,False
20,51,1,0,1,4,0.0,False,0.547971,False
20,51,2,4,1,8,0.0,False,0.547952,False
20,51,3,8,0,8,0.0,False,0.547933,False
20,51,4,8,3,4,0.0,False,0.547914,False
20,51,5,4,1,8,0.0,False,0.547895,False
20,51,6,8,2,9,0.0,False,0.547876,False
20,51,7,9,3,5,0.0,False,0.547857,False
20,51,8,5,2,6,0.0,False,0.547838,False
20,51,9,6,2,7,0.0,False,0.5478190000000001,False
20,51,10,7,0,6,0.0,False,0.5478000000000001,False
20,51,11,6,2,7,0.0,False,0.5477810000000001,False
20,51,12,7,0,6,0.0,False,0.5477620000000001,False
20,51,13,6,3,2,0.0,False,0.5477430000000001,False
20,51,14,2,1,6,0.0,False,0.5477240000000001,False
20,51,15,6,3,2,0.0,False,0.547705,False
20,51,16,2,0,1,0.0,False,0.547686,False
20,51,17,1,3,1,0.0,False,0.547667,False
20,51,18,1,2,2,0.0,False,0.5476479999999999,False
20,51,19,2,2,3,0.0,False,0.547629,False
20,51,20,3,2,3,0.0,False,0.5476099999999999,False
20,51,21,3,1,7,0.0,False,0.547591,False
20,51,22,7,2,7,0.0,False,0.547572,False
20,51,23,7,1,11,0.0,False,0.547553,False
20,51,24,11,3,7,0.0,False,0.547534,False
20,51,25,7,1,11,0.0,False,0.547515,False
20,51,26,11,1,15,1.0,True,0.547496,False
20,52,1,0,1,4,0.0,False,0.547477,False
20,52,2,4,2,5,0.0,False,0.547458,False
20,52,3,5,3,1,0.0,False,0.547439,False
20,52,4,1,1,5,0.0,False,0.54742,False
20,52,5,5,2,6,0.0,False,0.547401,False
20,52,6,6,2,7,0.0,False,0.547382,False
20,52,7,7,3,3,0.0,True,0.547363,False
20,53,1,0,3,0,0.0,False,0.547344,False
20,53,2,0,1,4,0.0,False,0.5473250000000001,False
20,53,3,4,3,0,0.0,False,0.5473060000000001,False
20,53,4,0,1,4,0.0,False,0.5472870000000001,False
20,53,5,4,3,0,0.0,False,0.5472680000000001,False
20,53,6,0,0,0,0.0,False,0.5472490000000001,False
20,53,7,0,0,0,0.0,False,0.54723,False
20,53,8,0,0,0,0.0,False,0.5472110000000001,False
20,53,9,0,0,0,0.0,False,0.547192,False
20,53,10,0,0,0,0.0,False,0.547173,False
20,53,11,0,2,1,0.0,True,0.547154,False
20,54,1,0,0,0,0.0,False,0.5471349999999999,False
20,54,2,0,2,1,0.0,False,0.547116,False
20,54,3,1,3,1,0.0,False,0.5470969999999999,False
20,54,4,1,2,2,0.0,False,0.547078,False
20,54,5,2,1,6,0.0,False,0.547059,False
20,54,6,6,3,2,0.0,False,0.54704,False
20,54,7,2,1,6,0.0,False,0.547021,False
20,54,8,6,3,2,0.0,False,0.547002,False
20,54,9,2,1,6,0.0,False,0.546983,False
20,54,10,6,3,2,0.0,False,0.546964,False
20,54,11,2,0,1,0.0,False,0.546945,False
20,54,12,1,1,5,0.0,True,0.546926,False
20,55,1,0,1,4,0.0,False,0.546907,False
20,55,2,4,1,8,0.0,False,0.546888,False
20,55,3,8,3,4,0.0,False,0.546869,False
20,55,4,4,1,8,0.0,False,0.5468500000000001,False
20,55,5,8,2,9,0.0,False,0.5468310000000001,False
20,55,6,9,2,10,0.0,False,0.5468120000000001,False
20,55,7,10,1,14,0.0,False,0.5467930000000001,False
20,55,8,14,1,14,0.0,False,0.5467740000000001,False
20,55,9,14,2,15,1.0,True,0.546755,False
20,56,1,0,1,4,0.0,False,0.5467360000000001,False
20,56,2,4,0,4,0.0,False,0.546717,False
20,56,3,4,0,4,0.0,False,0.5466980000000001,False
20,56,4,4,0,4,0.0,False,0.546679,False
20,56,5,4,0,4,0.0,False,0.54666,False
20,56,6,4,2,5,0.0,False,0.546641,False
20,56,7,5,2,6,0.0,False,0.5466219999999999,False
20,56,8,6,2,7,0.0,False,0.546603,False
20,56,9,7,2,7,0.0,False,0.546584,False
20,56,10,7,1,11,0.0,False,0.546565,False
20,56,11,11,1,15,1.0,True,0.546546,False
20,57,1,0,2,1,0.0,False,0.546527,False
20,57,2,1,2,2,0.0,False,0.546508,False
20,57,3,2,2,3,0.0,False,0.546489,False
20,57,4,3,1,7,0.0,False,0.54647,False
20,57,5,7,3,3,0.0,False,0.546451,False
20,57,6,3,1,7,0.0,False,0.546432,False
20,57,7,7,2,7,0.0,False,0.546413,False
20,57,8,7,1,11,0.0,False,0.546394,False
20,57,9,11,0,10,0.0,False,0.546375,False
20,57,10,10,3,6,0.0,False,0.5463560000000001,False
20,57,11,6,1,10,0.0,False,0.5463370000000001,False
20,57,12,10,3,6,0.0,False,0.5463180000000001,False
20,57,13,6,1,10,0.0,False,0.5462990000000001,False
20,57,14,10,3,6,0.0,False,0.54628,False
20,57,15,6,1,10,0.0,False,0.5462610000000001,False
20,57,16,10,1,14,0.0,False,0.546242,False
20,57,17,14,2,15,1.0,True,0.5462230000000001,False
20,58,1,0,1,4,0.0,False,0.546204,False
20,58,2,4,1,8,0.0,False,0.546185,False
20,58,3,8,2,9,0.0,False,0.546166,False
20,58,4,9,2,10,0.0,False,0.546147,False
20,58,5,10,2,11,0.0,False,0.546128,False
20,58,6,11,1,15,1.0,True,0.546109,False
20,59,1,0,1,4,0.0,False,0.54609,False
20,59,2,4,0,4,0.0,False,0.546071,False
20,59,3,4,3,0,0.0,False,0.546052,False
20,59,4,0,1,4,0.0,False,0.546033,False
20,59,5,4,1,8,0.0,True,0.546014,False
20,60,1,0,0,0,0.0,False,0.545995,False
20,60,2,0,0,0,0.0,False,0.545976,False
20,60,3,0,0,0,0.0,False,0.545957,False
20,60,4,0,1,4,0.0,True,0.545938,False
20,61,1,0,1,4,0.0,True,0.545919,False
20,62,1,0,2,1,0.0,False,0.5459,False
20,62,2,1,2,2,0.0,False,0.5458810000000001,False
20,62,3,2,1,6,0.0,False,0.5458620000000001,False
20,62,4,6,2,7,0.0,False,0.5458430000000001,False
20,62,5,7,3,3,0.0,False,0.5458240000000001,False
20,62,6,3,1,7,0.0,False,0.545805,False
20,62,7,7,2,7,0.0,False,0.5457860000000001,False
20,62,8,7,1,11,0.0,False,0.545767,False
20,62,9,11,1,15,1.0,True,0.5457480000000001,False
20,63,1,0,1,4,0.0,False,0.545729,False
20,63,2,4,2,5,0.0,False,0.54571,False
20,63,3,5,2,6,0.0,False,0.545691,False
20,63,4,6,3,2,0.0,False,0.545672,False
20,63,5,2,1,6,0.0,False,0.5456529999999999,False
20,63,6,6,0,5,0.0,False,0.5456340000000001,False
20,63,7,5,2,6,0.0,False,0.545615,False
20,63,8,6,3,2,0.0,False,0.545596,False
20,63,9,2,1,6,0.0,False,0.545577,False
20,63,10,6,2,7,0.0,False,0.545558,False
20,63,11,7,0,6,0.0,False,0.545539,False
20,63,12,6,1,10,0.0,False,0.54552,False
20,63,13,10,3,6,0.0,False,0.545501,False
20,63,14,6,1,10,0.0,False,0.545482,False
20,63,15,10,0,9,0.0,True,0.545463,False
20,64,1,0,0,0,0.0,False,0.545444,False
20,64,2,0,2,1,0.0,False,0.545425,False
20,64,3,1,3,1,0.0,False,0.5454060000000001,False
20,64,4,1,3,1,0.0,False,0.5453870000000001,False
20,64,5,1,3,1,0.0,False,0.5453680000000001,False
20,64,6,1,1,5,0.0,False,0.5453490000000001,False
20,64,7,5,2,6,0.0,False,0.54533,False
20,64,8,6,1,10,0.0,False,0.5453110000000001,False
20,64,9,10,0,9,0.0,False,0.545292,False
20,64,10,9,1,13,0.0,True,0.5452730000000001,False
20,65,1,0,3,0,0.0,False,0.545254,False
20,65,2,0,3,0,0.0,False,0.545235,False
20,65,3,0,3,0,0.0,False,0.545216,False
20,65,4,0,0,0,0.0,False,0.545197,False
20,65,5,0,0,0,0.0,False,0.5451779999999999,False
20,65,6,0,0,0,0.0,False,0.5451590000000001,False
20,65,7,0,0,0,0.0,False,0.54514,False
20,65,8,0,0,0,0.0,False,0.545121,False
20,65,9,0,0,0,0.0,False,0.545102,False
20,65,10,0,1,4,0.0,True,0.545083,False
20,66,1,0,3,0,0.0,False,0.545064,False
20,66,2,0,3,0,0.0,False,0.545045,False
